date,value
2012-06-01,100.0
2012-07-01,101.42013303886849
2012-08-01,103.37825256296388
2012-09-01,104.27668122293989
2012-10-01,105.03958163059816
2012-11-01,106.25320660919854
2012-12-01,107.49014063597365
2013-01-01,108.8682090379052
2013-02-01,110.09476985801562
2013-03-01,111.41849645340407
2013-04-01,112.51776083809946
2013-05-01,113.01972024419346
2013-06-01,113.82998136363712
2013-07-01,114.91865198277374
2013-08-01,117.32487476475404
2013-09-01,118.95877821323934
2013-10-01,120.69293066237417
2013-11-01,121.50778350920292
2013-12-01,122.54994700087688
2014-01-01,123.98076972286732
2014-02-01,123.52570633684188
2014-03-01,122.20594308283444
2014-04-01,120.5559295122702
2014-05-01,120.91431722058935
2014-06-01,122.41764491098762
2014-07-01,123.91385054894506
2014-08-01,125.27096052443336
2014-09-01,126.73219705508316
2014-10-01,127.70962536055528
2014-11-01,129.04174277365817
2014-12-01,127.87947319433768
2015-01-01,127.00736575780812
2015-02-01,126.58245844050596
2015-03-01,128.1052551337311
2015-04-01,129.0325225974771
2015-05-01,129.93020382724717
2015-06-01,130.56338584214345
2015-07-01,131.0770976186278
2015-08-01,131.53391354538408
2015-09-01,129.87986959834933
2015-10-01,131.14241204214431
2015-11-01,131.73971425772123
2015-12-01,131.6082695357631
2016-01-01,131.67831182470974
2016-02-01,131.36203849218677
2016-03-01,131.74923118664728
2016-04-01,132.4281573743073
2016-05-01,133.29911260708602
2016-06-01,133.2756508045021
2016-07-01,133.45870996609605
2016-08-01,134.24061270172928
2016-09-01,134.87509986782243
2016-10-01,135.28666422573622
2016-11-01,135.72543161341875
2016-12-01,135.8369367155567
2017-01-01,135.91891915568493
2017-02-01,136.00365442496292
2017-03-01,135.96598414339311
2017-04-01,135.76202630345907
2017-05-01,135.54790674466824
2017-06-01,135.6740586716402
2017-07-01,135.52391857382923
2017-08-01,135.310777838467
2017-09-01,134.9175414878694
2017-10-01,135.52469055515405
2017-11-01,135.48611651838826
2017-12-01,135.7343255519854
2018-01-01,135.63674594862988
2018-02-01,135.8743759084075
2018-03-01,136.11042085297774
2018-04-01,136.05702441983942
2018-05-01,136.25392599085518
2018-06-01,135.8503803312864
2018-07-01,135.59108918091923
2018-08-01,135.04931704192236
2018-09-01,134.56737143925727
2018-10-01,134.22157269830322
2018-11-01,134.06509224832718
2018-12-01,134.15331198363498
2019-01-01,134.15150239033034
2019-02-01,133.89199104275033
2019-03-01,133.84470126494787
2019-04-01,133.58772328855432
2019-05-01,134.02143250471678
2019-06-01,134.30437147593216
2019-07-01,134.25782006641563
2019-08-01,133.9761230530391
2019-09-01,134.06418891136238
2019-10-01,133.90220121688108
2019-11-01,134.13540288476125
2019-12-01,134.31641770914132
2020-01-01,134.67592718572692
2020-02-01,135.24314623900378
2020-03-01,135.06491691001133
2020-04-01,134.95041751455773
2020-05-01,134.46940412155078
2020-06-01,135.00595206773977
2020-07-01,135.66641409810256
2020-08-01,136.3083408005578
2020-09-01,136.24361947219265
2020-10-01,136.27567014696206
2020-11-01,136.6970745795054
2020-12-01,137.7966284548807
2021-01-01,138.64788132409163
2021-02-01,139.57253937395313
2021-03-01,139.8366088062906
2021-04-01,140.06217355379286
2021-05-01,140.71733197372205
2021-06-01,141.61697551066203
2021-07-01,142.99919874316794
2021-08-01,143.91469747381942
2021-09-01,144.7186370831201
2021-10-01,144.6133540553475
2021-11-01,144.8916884678765
2021-12-01,145.42575500175903
2022-01-01,145.57291118865407
2022-02-01,145.5559500606412
2022-03-01,145.4258709752813
2022-04-01,145.9065875202979
2022-05-01,146.16965151442994
2022-06-01,146.23411833600937
2022-07-01,146.43873451080643
2022-08-01,147.0126300345652
2022-09-01,147.3139432744954
2022-10-01,148.14699613434215
2022-11-01,148.24240598981794
2022-12-01,148.94423203647756
2023-01-01,149.05091784834033
2023-02-01,149.52893589124884
2023-03-01,149.22716834288272
2023-04-01,149.07669247871945
2023-05-01,148.8920894377368
2023-06-01,149.40390433597986
2023-07-01,148.42541602663627
2023-08-01,149.14428252352167
2023-09-01,149.33593770044595
2023-10-01,151.7545263914519
2023-11-01,151.85235670137152
2023-12-01,152.21547917861517
2024-01-01,152.4244658225111
2024-02-01,152.07903931643008
2024-03-01,152.42393464697562
2024-04-01,152.2567808583297
2024-05-01,153.24863766465046
2024-06-01,153.03760741499642
2024-07-01,154.24812992911416
2024-08-01,155.99204164692094
2024-09-01,158.78773777734986
2024-10-01,160.2594278747061
2024-11-01,161.21222646265235
2024-12-01,162.0146008348619
2025-01-01,163.06529429559703
2025-02-01,163.90707352499342
2025-03-01,164.7311226531302
2025-04-01,164.94828551864265
2025-05-01,165.76185571617305
2025-06-01,166.51176929840884
2025-07-01,167.61841958481222
2025-08-01,169.1389538550735
2025-09-01,170.11358621205454
2025-10-01,170.99764568407113
2025-11-01,171.08632080387883
2025-12-01,170.74137410429222
2026-01-01,170.54133976307946
