Unnamed: 0,São Paulo,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2009-01-01 00:00:00,73.09258855115313,71.8649088064828,71.90907462116944,73.47453734636244,77.92133205114486,0.01495904792839163,0.012012241609019833,0.017794890122087206,0.013489874634668594,0.016424511525948815,0.18677042541054467,0.24822707061798432,0.21925646656402953,0.13849891704836725,0.11451578505238369,3097.8374367492697,3439.565470802496,2758.1401958801484,2990.2197163084006,4096.161762705622,84.71904689506175,91.80569524702838,78.62710344048392,85.05452315522197,82.85451494715626,0.002209175644713324,-0.0025847468413620956,0.001477967892680768,0.006399451785409793,0.008455487417674061,0.19288187558341985,0.32518926653905544,0.14347832217644796,0.15123967115737913,0.09897515762348563,22.22109840597284,29.380652094378565,19.730814014421423,19.017366672344284,23.168983318459805,0.007244939087921751,0.008734105920788337,0.007256995924696376,0.00649890248870145,0.005888959431928646,.,.,.,.,.,.,.,.,.
,2009-02-01 00:00:00,74.10091536168144,73.64612632605775,72.81733527899513,74.13260565948845,78.47470320687685,0.013795199082635533,0.024785636677998244,0.012630682046884712,0.008956413158804351,0.007101664475766113,0.19362036513023084,0.2603620689373196,0.22312516337943578,0.14475061448256565,0.11916226536701613,3140.572720914867,3524.817290891994,2792.9773877350426,3017.001359523261,4125.25132918282,86.09272793417524,93.38109368993419,80.47082644544847,85.63417870783351,84.14752195017391,0.016214547843237757,0.017160138471439743,0.023448949844122567,0.006815105547692951,0.015605751887417505,0.18243952730993107,0.2678803211785341,0.1539501755378534,0.15136243064335542,0.11095202286656836,22.58140346920578,29.8848281526993,20.193480882629302,19.14697203345549,23.530552723611404,0.007247552842714554,0.008635935922982192,0.007327008875188651,0.00648209183160712,0.00592721569950231,.,.,.,.,.,.,.,.,.
,2009-03-01 00:00:00,74.94332908030681,74.87842569406178,73.6073748160855,74.85070025244362,78.97525553510518,0.011368465753946488,0.016732711270491,0.010849607913601643,0.009686622864081963,0.006378518271152475,0.19099142112920897,0.2512155425572027,0.21758438127712698,0.14699404854328102,0.12136679323763166,3176.2762143403666,3583.797040901724,2823.2800973035232,3046.225913873385,4151.564320159108,87.34367141736769,94.95147693213238,82.32013491014038,85.95352219139036,84.94907495334046,0.014530187545560229,0.016816929210665826,0.022981104412362098,0.00372915917891118,0.009525568722524825,0.15941495850036702,0.18729195423528977,0.16413183435180922,0.14020776167801619,0.11340805457767744,22.909515496655303,30.38739919221616,20.65754937524204,19.21837413996241,23.75469462065916,0.007259766469454175,0.008613913444592279,0.00741052770197721,0.006440822868165256,0.005934651022340227,.,.,.,.,.,.,.,.,.
,2009-04-01 00:00:00,76.30616105914373,76.81906456334619,74.933999329746,76.07855453891582,79.60961012846555,0.01818483373452159,0.025917196459411228,0.018022983661286702,0.01640404541749253,0.00803232087142012,0.19180869239337617,0.24344306263586635,0.22148156391825125,0.14999374529452925,0.12271971191299502,3234.0362691930623,3676.67901288143,2874.16402836846,3096.196342116507,4184.9110168969655,88.20595531844415,95.05938066982942,84.37520291582683,86.31373938458958,85.45597445866021,0.009872311148406991,0.001136409260639105,0.024964342052278474,0.004190836908313406,0.005967098589339249,0.12410697999000697,0.11928506289735119,0.1365846426306565,0.12230688956897251,0.10700440386588683,23.135685361897533,30.421931714064932,21.173251503807414,19.298915211625943,23.89644122542028,0.0071895196393874945,0.008382819343941802,0.007455967301745533,0.006362782889691587,0.005907874101502267,.,.,.,.,.,.,.,.,.
,2009-05-01 00:00:00,77.71136795401681,78.1821422855382,76.4460794081043,77.58191291786417,80.59174877633116,0.01841537924813073,0.017744003131774582,0.020178825258003515,0.01976060649495306,0.012336935783013432,0.19393312308898625,0.23347515457601986,0.2284139517371806,0.1574191700904597,0.12221050784732679,3293.5922735924623,3741.918016800528,2932.161282059747,3157.3790596641848,4236.539995370049,88.57002451740348,94.71110399596766,85.16112260167357,86.89728186175238,85.95084376615199,0.004127490005011077,-0.0036637801699069784,0.009314581283209113,0.006760713663009023,0.005790926972943044,0.09335478337885128,0.0827190265049016,0.08979700142465452,0.11016567753007434,0.09624564933095803,23.231177671987844,30.310472443920677,21.37047147596946,19.429389651378433,24.034823771469913,0.007087242620733104,0.00821157240131006,0.007369665691627074,0.006288290651003743,0.0058499112348956335,.,.,.,.,.,.,.,.,.
,2009-06-01 00:00:00,79.38135981370175,79.1972572801986,78.67135388547793,79.29152252106655,81.96831182231846,0.021489672665048146,0.01298397517623623,0.02910907262482486,0.022036187803365255,0.017080694573432243,0.19837611910925967,0.22216986258260185,0.24193226230128695,0.16609127594156559,0.12334504483477216,3364.3704934440966,3790.5029874421775,3017.513777766924,3226.9556575893575,4308.903041079095,89.444359003085,95.28481991770516,86.36054564157776,87.60482664887118,87.04597686242022,0.009871674874717023,0.0060575359966443115,0.014084161918746497,0.008142312071906434,0.012741388545850541,0.0907787134478204,0.09452161239663148,0.07963747941461197,0.1019489450946538,0.08708355626872288,23.46050830492249,30.494079221825025,21.671456656516966,19.587589805286626,24.341060799773253,0.007007809647476004,0.008177924189635694,0.007235247684670102,0.006210613874809663,0.005814584445497277,.,.,.,.,.,.,.,.,.
,2009-07-01 00:00:00,80.93684968602112,80.3391773438534,80.74140162509009,80.49204021986105,83.75552277618952,0.019595152765963006,0.014418681945192855,0.0263125983903308,0.015140555517464698,0.021803681375617282,0.20151837737869793,0.21109407493388743,0.24726732356283798,0.1717049731078173,0.13929999540028826,3430.2958472244327,3845.1570444304098,3096.9124059385945,3275.8135588754853,4402.852990065211,89.31936194816896,94.42035759275895,86.08349676108034,88.14544373171397,87.77860887709765,-0.001397483936485321,-0.009072403407938655,-0.0032080492132049547,0.006171087867220287,0.008416609716901596,0.06782172417782117,0.04708903007988785,0.061276418865399584,0.09577857436800596,0.08372666234431025,23.427722621424582,30.217424633570985,21.601933557041022,19.708466543082118,24.545930008620317,0.006856099618454429,0.00799225475394681,0.0069945711637278245,0.0061539256534816,0.005737929268817072,.,.,.,.,.,.,.,.,.
,2009-08-01 00:00:00,82.45644653708055,81.56291804358725,82.75169055839989,81.62412966292773,85.41352861972418,0.018775092642651866,0.015232178623092235,0.02489787014900051,0.014064613593771725,0.01979577929404311,0.20667363913563164,0.2146975320205453,0.24928390246585264,0.17304800933620745,0.16105939122634982,3494.6999695477753,3903.727163365015,3174.0189288844826,3321.886610786307,4490.01089612066,89.19596832520246,93.8432479508786,85.94734161707053,88.3248268519302,88.18937567225689,-0.0013814879582111524,-0.0061121314999616465,-0.0015816637233928214,0.002035081027695606,0.004679577409735022,0.05982690543890601,0.0271997499344514,0.06656934500250267,0.08142690178668577,0.08675107391032211,23.395357504734772,30.032731760620422,21.567766562378708,19.748574869428918,24.660794588189592,0.006710811616513765,0.007798572170813767,0.006796788633500451,0.006081049383584384,0.005651290537119215,.,.,.,.,.,.,.,.,.
,2009-09-01 00:00:00,83.57650040921062,82.28645974500307,84.02866503242917,82.74283780760126,86.8940058208743,0.01358358162604513,0.008870963898436725,0.0154314004392224,0.013705605796880337,0.017333052797074543,0.21045098841964482,0.2156779242232103,0.24823920557443957,0.17716159889387417,0.17995690391470753,3542.1705118426653,3938.3569861005735,3222.998485977771,3367.415079175679,4567.836492042559,88.79846373964213,92.66315530489227,85.89582680425086,88.23568806200498,88.1277299736057,-0.004456530861474132,-0.012575147085745069,-0.0005993764536568363,-0.0010092155637582184,-0.0006990150251237005,0.03800013600829444,-0.01116252736825929,0.04860691162260733,0.0679099394640299,0.08583172193903632,23.291095371999702,29.655065741343893,21.554839350943247,19.72864430030865,24.643556322240958,0.00659139121288471,0.007643696826737035,0.006681236090269184,0.005993842769228451,0.005543161206959361,.,.,.,.,.,.,.,.,.
,2009-10-01 00:00:00,84.64343366183186,83.08548999976756,85.10498249183577,84.00227022125766,88.02852289705561,0.012765947932699744,0.00971034915392641,0.012808932035171687,0.015221044467738674,0.013056333005524362,0.21456646054750128,0.21999421445737655,0.24719482645810098,0.1852309735433022,0.18741503176365337,3587.3896761655933,3976.5998075284156,3264.2816545341216,3418.6706538371463,4627.4756863974535,89.11219499431209,92.82048906704696,85.87965577522016,88.81084692415617,89.21707874273335,0.003533070747595537,0.0016979106920868578,-0.00018826326763879268,0.006518438001492149,0.01236102154740521,0.04288525380077535,-0.008490655997976715,0.05812734496108596,0.06732407929957596,0.09630585376754985,23.373384459737974,29.705417394540664,21.550781366453613,19.857244245033705,24.948175852944875,0.006533851643748049,0.007605595157709875,0.0065885532470525655,0.005947241547302647,0.005523929791661272,.,.,.,.,.,.,.,.,.
,2009-11-01 00:00:00,85.96640679837046,84.55311977847053,86.22176298723105,85.39128110719874,89.47447207990935,0.015629955913935983,0.01766409247519719,0.01312238675922898,0.01653539698727767,0.016425916683217513,0.21671341232886743,0.22712384588133827,0.24349176786437576,0.19138648687456672,0.186266517019531,3643.46041865017,4046.8428342654493,3307.116820895974,3475.1997302670998,4703.486216475832,89.13593173858915,91.93764009215212,86.08072944663883,89.25001590110713,90.14992132075906,0.00026636920208911814,-0.009511358793392518,0.002341342307483737,0.00494499255621344,0.010455874493668091,0.04901387336497853,-0.010467303804575945,0.07847161060579255,0.06597952141903352,0.10262931003750375,23.37961040950664,29.42287851159371,21.60123912262622,19.955438170012307,25.209030848509222,0.006433255141560066,0.00743874944215723,0.0064999175568714995,0.0058720916394282285,0.0054833573093088445,.,.,.,.,.,.,.,.,.
,2009-12-01 00:00:00,87.55445109262887,86.59641613603713,87.68043019989804,86.76411361572251,91.00499534548635,0.018472847166720475,0.024165830461608515,0.016917622211958513,0.01607696348764626,0.017105697636417453,0.2157755537782986,0.2194634998442091,0.24102130769029317,0.1968030532354239,0.1870909480826588,3710.76550612189,4144.6381521030835,3363.065373882705,3531.070389442882,4783.942629531925,89.31376000559099,91.02401082106745,86.43501422351756,90.21098378825272,90.87599207651377,0.00199502337085966,-0.009937488825783646,0.004115726936286555,0.010767145276594567,0.00805403648852115,0.05656370166447999,-0.011077291530578681,0.10092777950120269,0.06741277549500935,0.10608809842813272,23.4262532786752,29.13048898516236,21.690143924340383,20.170301271846927,25.41206530280337,0.006318430267075321,0.007190972864781715,0.006390555253486932,0.00583620362372295,0.005437304155802889,.,.,.,.,.,.,.,.,.
,2010-01-01 00:00:00,89.03325206505319,88.16322726285273,89.1175769912583,88.29986003621912,92.29041877647121,0.01689007188063813,0.018093256011359984,0.01639073608653362,0.01770024906032476,0.0141247568455441,0.21808864386769056,0.2267910545918579,0.23930918956677583,0.20177497164724434,0.18440504476867758,3773.4406022524818,4219.628151263535,3418.188490867776,3593.5712147855593,4851.514655937097,89.28595795287616,89.56379705507925,87.28853341052778,90.63262051127903,91.23582643967518,-0.0003112852119661354,-0.01604207233692045,0.009874692503700502,0.0046738956313345376,0.003959619641438825,0.05390654433909381,-0.0244200339196462,0.11015832443325402,0.06558260688708106,0.10115696770253768,23.418961032457776,28.663175573652516,21.904327425954254,20.264575154844113,25.51268741570588,0.0061738784594210965,0.006850178069393339,0.006253661066648116,0.00573552641595337,0.005461200761776128,.,.,.,.,.,.,.,.,.
,2010-02-01 00:00:00,90.41940092805179,89.18941512025656,90.55294507403569,89.96626367945828,93.64258115979216,0.015568889497440709,0.0116396358126084,0.016106453196300143,0.018872098353900378,0.014651167491133633,0.22021975689127382,0.2110537182279364,0.24356301596436714,0.21358561295819278,0.1932836612701725,3832.1888820141066,4268.743086208872,3473.2433838120705,3661.3894441927378,4922.595009746921,90.36174447679736,90.20618935032181,88.90908741399085,91.7814291361859,91.76468521648161,0.012048776185937134,0.007172454902146466,0.01856548552421457,0.012675443106755491,0.005796612991236539,0.04958626175588399,-0.03399943408410322,0.10486111975328982,0.07178501062438603,0.0905215399072361,23.701130852445043,28.86876090780685,22.31099189969846,20.52143762430191,25.66057459102112,0.006144896146970064,0.006810597606269084,0.006254529857994918,0.005695142151133797,0.005414299528891537,.,.,.,.,.,.,.,.,.
,2010-03-01 00:00:00,91.88082163818478,90.36547769054675,92.16067139079892,91.69625155276661,94.65790105916183,0.016162689590211544,0.01318612268848808,0.017754544763273587,0.019229295544295692,0.010842502276150585,0.22600400550298905,0.20682929499295244,0.2520575773972442,0.22505536011699556,0.1985766987114792,3894.1273613651606,4325.031256269258,3534.909238943706,3731.7953839178845,4975.968257344671,92.51005230032604,92.29676883135289,91.91881587484949,93.38578846996946,92.81526047538337,0.02377452799265415,0.023175565846287875,0.03385175293549373,0.017480217391287065,0.01144857911759142,0.05915003112556416,-0.02795857617546038,0.1166018614423665,0.08646843188147502,0.09259883673087121,24.26461405135406,29.537810777126463,23.066258085232857,20.88015681515645,25.954351709429282,0.006188796422838735,0.006869918784201132,0.006359349337303422,0.005678220701442501,0.005413492669499369,.,.,.,.,.,.,.,.,.
,2010-04-01 00:00:00,93.40314356119173,92.01481687634681,93.7505601295136,93.23432287243428,95.68154316300019,0.0165684404630345,0.018251872595065118,0.017251271227971945,0.01677354628594156,0.01081412214283703,0.22405769422466926,0.19781225402022407,0.25110845501473356,0.22550071353870038,0.20188433291658447,3958.646978707412,4403.9711757283585,3595.8909169909884,3794.3908265196937,5029.778985858476,95.58187356939622,96.11832084249603,95.5862305151333,95.62466057302397,93.98107613237156,0.03320527005106178,0.041405046563720696,0.03989841041117327,0.023974441290652064,0.012560603191943602,0.0836215448755504,0.011139775635027993,0.13287111866848655,0.1078729904974638,0.09976015986846432,25.07032711361406,30.760825207743757,23.986565116967522,21.380746908861024,26.280354022355567,0.006287495571571053,0.007032344008042808,0.006503284784379682,0.005705403452013941,0.005418095101425935,.,.,.,.,.,.,.,.,.
,2010-05-01 00:00:00,94.6790387381079,93.51607565685455,95.31994541019627,94.3680643966901,95.95716546608475,0.01366008817551516,0.016315402578317224,0.016740009643831485,0.012160130403982578,0.0028806214236637645,0.21834219665430643,0.19613089284907903,0.24689122252214668,0.21636681602060248,0.19065744226989922,4012.7224454922916,4475.823738403672,3656.086165619584,3840.5311137738486,5044.267874961434,97.58621479934128,97.92552658011918,98.38914022946366,97.25559530224551,95.0670017696912,0.020969888485077928,0.0188018862770661,0.029323362781699117,0.017055587119978073,0.011554726568465058,0.1017973104452079,0.033939236779336523,0.155329300785076,0.11920181182390155,0.10606246086823434,25.596049077470973,31.33918674508846,24.689931867779208,21.745408100455304,26.584016327206346,0.006332817457428603,0.0070517760740212345,0.006594697366236439,0.005720599529587893,0.0054616577643590855,.,.,.,.,.,.,.,.,.
,2010-06-01 00:00:00,96.18853555931173,95.58910450847281,96.82322526324353,95.7389258589896,96.62453254879142,0.015943305311529876,0.02216762024130448,0.01577088453605489,0.01452675193735968,0.006954843647841394,0.2117269820654919,0.20697493563798708,0.23073038000832335,0.20742953111479512,0.17880349613937452,4076.6985045712045,4575.042099303621,3713.745878391438,3896.321556571353,5079.349969349621,98.60661817541454,98.91448710169036,99.42313336326708,98.18125122928365,96.35226134191818,0.010456429508731747,0.01009910853797696,0.010509220137425047,0.009517765267503961,0.013519513062383488,0.10243529356628889,0.03809281674793574,0.1512564287852347,0.12072878841258161,0.10691228721813228,25.863692360351585,31.655684593519037,24.94940379695573,21.95237579040152,26.94341928319263,0.006295447759846015,0.006970948993166302,0.00655944303562281,0.005685155019635095,0.005495377220872865,.,.,.,.,.,.,.,.,.
,2010-07-01 00:00:00,98.12498019104987,98.12755077791097,98.42191328921614,97.78262133924122,98.04015171366296,0.020131761238262165,0.026555811799797213,0.0165114105797041,0.02134654699658643,0.014650722001234278,0.212364708679752,0.22141592710021119,0.21897702180379164,0.21481106792859994,0.1705514868033795,4158.769625505612,4696.5360562688775,3775.065061378243,3979.494567792516,5153.7661136975385,99.29356368939293,99.48860867088042,99.7749012673594,99.14810635898571,97.68577816083838,0.006966525439056681,0.005804221262349824,0.0035380890964987503,0.009847655408711062,0.01384001579566504,0.11166897662134989,0.053677524713273916,0.15904795949772743,0.12482395188525297,0.11286541687636165,26.043872431127912,31.839421191110983,25.03767701049388,22.168555222587923,27.316316631661245,0.0062099558940940155,0.006818276859099679,0.006482533648551634,0.0056182481058127945,0.00548861760295231,.,.,.,.,.,.,.,.,.
