Unnamed: 0,Rio de Janeiro,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2009-01-01 00:00:00,67.59468111975163,63.00545977313824,69.9868926834363,68.65781043807931,72.11323970586099,0.01226529035563979,0.022173219255903,0.007656067892553436,0.00868492420811727,0.0068610043985543965,0.13093910002773912,0.1299409693061051,0.15327128347732577,0.10930867007568046,0.10300406886554359,3314.2671142459026,3639.084900989207,2987.560812007967,3341.8791332995597,4181.421354227215,78.95772903055226,80.41325167793192,76.8120973807457,77.8833149170507,87.09462888390253,0.003972672365926054,-0.005169821691606636,0.007319248843716794,0.0009351259407271253,0.018155747824949196,0.11286268599222438,0.1097114214677446,0.10258557118589562,0.12308319696332237,0.12702765343841893,18.729915795217924,21.185505378795572,16.103181794918353,18.606786556384098,26.58814294778722,0.005404626319574218,0.005784992214388732,0.005268077973055752,0.005321191450323363,0.005443304571157269,.,.,.,.,.,.,.,.,.
,2009-02-01 00:00:00,68.43110202352568,64.22735482749891,70.59822075105411,69.36462482226007,72.72751545520363,0.012374063904410594,0.019393478894691188,0.00873489369478034,0.010294741117883716,0.008518210412514689,0.1408764609752935,0.14765324879759478,0.15818273343659373,0.11794279931950591,0.1096827824822364,3355.2780673138673,3709.6594172125306,3013.6568381075485,3376.2829138241364,4217.039581145905,79.79739997038654,81.21724373367806,78.56640312751965,77.86964182333347,87.03629564584348,0.010634436300838606,0.009998253260125113,0.022838925203124246,-0.00017555870255126855,-0.000669768489820639,0.13939897014116065,0.1614657013171943,0.1252119104061864,0.1479095976066518,0.12609420099789315,18.929097891662238,21.397323427016513,16.470961159464807,18.60351997307761,26.570335047437947,0.005400629335030233,0.005736381940280364,0.005355594993700779,0.005251294858593329,0.005372862205663815,.,.,.,.,.,.,.,.,.
,2009-03-01 00:00:00,69.18292967276555,65.09322699830625,71.22891287492543,70.17892267693614,73.35458982832009,0.010986636587869112,0.013481361222689227,0.00893354134370155,0.011739382383493393,0.008622243853534458,0.14612447010291407,0.15969689251991737,0.15622983443165372,0.12519489305137643,0.11488636593126889,3392.1412880906923,3759.670675829123,3040.5794660665115,3415.9183899843733,4253.399924754552,79.68667306765936,79.34233390073085,79.05456516556806,77.77970687311627,88.12103000658826,-0.0013876003825722923,-0.02308512018821126,0.0062133688016247374,-0.0011549423897600358,0.012463011582646203,0.09263451776098486,0.039689745459993375,0.07743942301785789,0.13925850433916542,0.1302940243573918,18.90283186818602,20.903363643997807,16.573301315665802,18.582033979261958,26.90148144088896,0.005336009739627085,0.005532518521660891,0.005360435742307587,0.0051697014463719946,0.005359785848159985,.,.,.,.,.,.,.,.,.
,2009-04-01 00:00:00,69.92424088374807,65.65675215184515,72.15926149794616,70.90098079446743,74.04271877342777,0.010715232998788857,0.008657201056471933,0.013061390178092313,0.010288817354111227,0.009380857376725584,0.14831133838746413,0.16806826874598046,0.15610765402847493,0.12309400163042228,0.11732673407896588,3428.4888723573963,3792.2189007758975,3080.293660840301,3451.064150395472,4293.300462814849,79.3385744234312,77.88290975598164,79.02256437630871,77.73411288744606,87.90045974566102,-0.004368342042998808,-0.018394015817270494,-0.00040479369145011605,-0.0005861938480249011,-0.002503037707465908,0.11081781867744622,0.07470215967374072,0.13141017979051628,0.10732099335743484,0.11701961974955832,18.820257833004487,20.518866842495953,16.566592547846717,18.571141305259523,26.83414601845572,0.005247868956736956,0.005396638379636374,0.005282758617192346,0.005104706996945796,0.0052576871338020454,.,.,.,.,.,.,.,.,.
,2009-05-01 00:00:00,70.69597973377398,66.14232198903336,73.21524252604564,71.62687920004876,74.86433756941221,0.011036785530628094,0.007395581128734951,0.014634033195164275,0.010238199774494226,0.011096550877590114,0.1505090740347026,0.17010492646732467,0.1607927298634928,0.1215201402390007,0.12060057935097568,3466.3283687357502,3820.2645633145075,3125.370780523892,3486.396834601816,4340.941289833256,79.50285325245277,78.88220498102854,78.35683073323729,78.22983873759439,88.57751996389118,0.0020706047495233793,0.012830738196323568,-0.008424601863097798,0.006377198269003247,0.007702578805494426,0.1041915139796663,0.07274114133038645,0.1497744808971082,0.06180298680707641,0.13027341814393512,18.85922714826076,20.78213905103724,16.427025601402946,18.68957315544484,27.04083814284102,0.005198887157595206,0.005420487955245237,0.005177517046266418,0.005073908799434951,0.005227235655568282,.,.,.,.,.,.,.,.,.
,2009-06-01 00:00:00,71.52481671469144,66.9609966410219,74.28907681729606,72.14542056469098,75.55367465452628,0.011723962013663112,0.0123774706930349,0.014666813278237944,0.007239480072752563,0.00920781653180228,0.1514195108982208,0.17087063678658265,0.1650732837502622,0.11778303464914108,0.12083098349133148,3506.967470857691,3867.549775986572,3171.2100101870965,3511.636535011624,4380.911880805365,79.9478618702311,81.81935277755765,78.30146973394791,77.86092353283493,88.34242788457905,0.00559739178624498,0.03723460566594859,-0.000706524227324148,-0.004715786338214393,-0.0026540828802607778,0.14208173821744152,0.23717175121444622,0.20254141481809862,0.021840503405136324,0.1358298629189134,18.964789631395366,21.555953803497523,16.41541950983268,18.601437121691337,26.969069517258202,0.005174859678736231,0.0055318144699965524,0.005130787599828808,0.005011253266096314,0.005146414908789869,.,.,.,.,.,.,.,.,.
,2009-07-01 00:00:00,72.71125156593666,68.39086393679166,75.34388107056469,73.15624699485234,76.81985214513386,0.016587737036472813,0.02135373377781823,0.01419864532524443,0.014010957622112347,0.01675864868780058,0.16025293788363815,0.17983373021485916,0.17369304401644525,0.12490855835995696,0.13442619310121628,3565.140125059743,3950.1364042754503,3216.236896373608,3560.837925687933,4454.330043947994,80.47645301055174,84.53853868207123,78.2194754308068,77.73131892664962,88.75670196777152,0.006611698273790514,0.033234018752338695,-0.0010471617380837083,-0.0016645654881123002,0.004689412472721659,0.13807064378955025,0.2829011116650608,0.16770497529284056,0.026363087710942645,0.11731289615953422,19.09017909826406,22.27234477642751,16.39822991060739,18.570473811429277,27.095538608230132,0.005132527055601318,0.0055884863779244575,0.005076517056920569,0.004933606105135483,0.005061025639574945,.,.,.,.,.,.,.,.,.
,2009-08-01 00:00:00,74.14565939396344,69.87859352884011,76.74244194934029,74.60042042189306,78.15024922721943,0.01972745341518451,0.02175333818598114,0.018562368422005465,0.019740944708964394,0.017318402013740974,0.17720073919452362,0.20779728583171386,0.18336844726678203,0.14075107036458046,0.14680243826057637,3635.471260795464,4036.0650573584094,3275.937870576543,3631.1322302965223,4531.47192235097,81.83922368146315,86.5443763715381,80.77427628912181,77.79171566984523,88.12554773656878,0.01693378149671606,0.023726902791758948,0.03266195335936503,0.0007769936755171943,-0.007111059978681164,0.15129815588890994,0.328887183379879,0.18160479929016704,0.04504594865456202,0.05888351577035422,19.413448019847237,22.80079853588235,16.933828131123796,18.584902952132115,26.90286060803234,0.0051220367186388775,0.005582149505633187,0.005151320381468222,0.0048627393137513596,0.004911414917988086,.,.,.,.,.,.,.,.,.
,2009-09-01 00:00:00,75.76542422030818,71.15542729834854,78.46373183053366,76.55642681957195,79.73417204364038,0.02184571341847966,0.018272173279810806,0.022429438488934725,0.026219777135530066,0.020267661742392536,0.19112354859214387,0.221751542119357,0.19260536835242337,0.1625387535341254,0.15832323405894155,3714.8907240999206,4109.812737455051,3349.415317538211,3726.339708124538,4623.314262468329,83.60930620958615,86.12091073703552,83.710447438988,79.57942975590286,89.78275635678283,0.02162877955700749,-0.004893046229654906,0.036350324444338146,0.022980777203125913,0.018805087318922394,0.14490555933431715,0.248645980961683,0.17664013997624273,0.07544246662553156,0.05377891828976966,19.83333720750994,22.68923317457323,17.549378277774807,19.01199846621678,27.40877125089519,0.005106885760545143,0.005417439928158269,0.005197928560970193,0.004862868638194215,0.004905981791225183,.,.,.,.,.,.,.,.,.
,2009-10-01 00:00:00,77.27264795824038,72.28642250948464,80.26499472645276,78.13607243317149,81.26558291588498,0.019893292401419876,0.015894714627936048,0.022956630457106976,0.020633742707486115,0.019206456065116277,0.19738153562840166,0.22821218003958865,0.19564819985072046,0.173968506218396,0.16320108360591368,3788.792131513763,4175.137038091156,3426.306607230309,3803.228042902668,4712.111744725651,86.56509489719286,87.23809724259358,88.63094843086749,81.76925444779634,91.17667664447242,0.0353523886467536,0.012972302498859008,0.05878001064879977,0.027517471520095135,0.015525478880937539,0.13852993497502308,0.15347260759441728,0.1899275593916041,0.08972103694020439,0.0676918047670696,20.534493052631948,22.98356477078094,18.580930919822222,19.535160592550994,27.834305550103412,0.0051766826230095885,0.005336801076869958,0.005386596877806719,0.004911152482050755,0.004889676199525638,.,.,.,.,.,.,.,.,.
,2009-11-01 00:00:00,79.23196728435255,74.80146191331785,82.21318393940022,79.46283490968271,82.81812664404853,0.025355923187348643,0.03479269434731299,0.024271965874874922,0.016980153150722814,0.01910456644075925,0.20502371901167682,0.23959538829040428,0.20133432612275848,0.17957516077900326,0.17041421658820366,3884.8604537732563,4320.4013049156065,3509.4698042778614,3867.8074375382794,4802.134596629045,88.64836590625687,88.14465667984682,91.08488158444617,84.11901415675992,93.40631163207337,0.024065947268216436,0.010391783703537832,0.027687091213886225,0.02873646977500235,0.024454005888973188,0.1367097264228898,0.12015950830513256,0.19314875362800477,0.0910445052399016,0.09663002436135537,21.028675079616146,23.22240500461515,19.09538284903826,20.096532144468654,28.514965821941125,0.005179550661673586,0.005224210941254839,0.005395712059054066,0.004968135634442495,0.0049238662307326845,.,.,.,.,.,.,.,.,.
,2009-12-01 00:00:00,81.05888377438251,77.33912679241647,83.87870861637451,80.62405120305306,84.36074640099018,0.02305782063284399,0.03392533801063059,0.020258608135186193,0.014613325772862007,0.018626595643388665,0.213898684933701,0.25471640858573164,0.2076674140482968,0.1844867242081245,0.1778634020544394,3974.436869299989,4466.972379526438,3580.5667778049947,3924.3289676497247,4891.582015985581,90.53928850532122,90.56598974097176,92.14631883748477,86.901736756043,94.7461231583823,0.021330597352059097,0.027469992536468184,0.011653275873829111,0.033080779977964735,0.01434390784625391,0.15123588977114655,0.12043447867949952,0.2084133078021635,0.1168374242547161,0.10760343219818336,21.477229280586716,23.86032429677077,19.317906613294486,20.761341102659916,28.923981863930127,0.0051940392307644285,0.005218962614240682,0.005374426838027915,0.005064301547319448,0.004879883967259807,.,.,.,.,.,.,.,.,.
,2010-01-01 00:00:00,82.79647498398242,79.4881320407678,85.39053260692438,82.1560143233233,86.09806222484728,0.021436160093646208,0.027786779311840388,0.018023930214094135,0.019001316572544433,0.02059388872164733,0.2248963026735653,0.26160704686511593,0.2200932107839335,0.19660114121200634,0.1939286402334477,4059.6335343123937,4591.095155228426,3645.1026635350554,3998.896384698844,4992.3187116956,91.02826499779924,89.72743924520019,91.69144353117528,89.78152717156799,96.18896601416219,0.0054007105705195825,-0.009258999964223963,-0.0049364457750259265,0.03313846791818857,0.015228516035088561,0.1528733933390658,0.11582901291659109,0.1937109733727873,0.15276972053885274,0.10441903532745345,21.593221579787855,23.639401554960596,19.22254481481094,21.449340138728978,29.364451185543594,0.004916540566177764,0.004770329927855151,0.00499281479263218,0.004935679853793822,0.0050330022550314196,.,.,.,.,.,.,.,.,.
,2010-02-01 00:00:00,84.36310343081976,81.12876488048596,86.70905542666542,83.87398959211096,88.01971325603283,0.018921438951844456,0.020639972252420237,0.015441089070266732,0.02091113210563751,0.022319329628663516,0.23281813292758136,0.26314971398683107,0.2282045426105268,0.20917527928724033,0.21026701799332614,4136.447642398746,4685.855231840562,3701.3870184329667,4082.5178352760377,5103.743918633279,92.95038794910563,92.8605447825579,91.93792971165728,93.05470120582578,96.90206889279919,0.021115671614227415,0.03491803135934593,0.0026882135452276543,0.03645709910907317,0.007413562159842776,0.16482978121593272,0.14335996290467246,0.17019395125464198,0.19500615422045176,0.11335240285386461,22.0491769557599,24.46484291977288,19.274219120155863,22.23132085799084,29.58214636969729,0.004916509255785367,0.004808874117467929,0.004923363922189956,0.005018666893773442,0.004946190835960965,.,.,.,.,.,.,.,.,.
,2010-03-01 00:00:00,86.27556588875903,83.12511718427218,88.41797138422913,86.02110091002167,89.81178852858838,0.022669418029500735,0.024607206910238873,0.01970862154079233,0.02559925107118855,0.020359930818483193,0.24706435961647544,0.2770163812347963,0.24132136537710291,0.22573983225724215,0.22435131514994366,4230.218503161426,4801.161041081887,3774.336254355263,4187.027234343875,5207.655791731906,95.74137165266029,97.95560388359867,94.27601686986611,94.59253831997255,97.8023634941737,0.030026595532692667,0.05486785709658876,0.025431148662382615,0.01652616250677377,0.009290767593109702,0.20147281806293282,0.23459443487200438,0.19254361430511913,0.21615961441309395,0.10986405273362831,22.71123867403927,25.80717642498547,19.764384651951882,22.59871927923023,29.856987216523507,0.004949653525449104,0.0049458291218526145,0.004942106640742422,0.004982659315040699,0.004898578978046781,.,.,.,.,.,.,.,.,.
,2010-04-01 00:00:00,88.64124434995826,85.41081559134639,90.65488877472463,88.8717204081251,91.63184662624576,0.027420028333971894,0.027497084930506104,0.025299352105407864,0.03313860748056658,0.020265247218387423,0.26767546175192636,0.30086872700945944,0.2563167484371345,0.25346249674249877,0.23755378171135355,4346.211214377005,4933.178973993553,3869.8245162184035,4325.779486373239,5313.19022377962,97.93584192405008,102.57937147498595,96.24655064767394,95.31363764735414,97.45204169016932,0.02292081504066088,0.04720268578897972,0.02090175044760178,0.007623215743956216,-0.0035819359725928128,0.23440385254926532,0.31709731693874654,0.21796288702229272,0.22614942278124528,0.10866361759819787,23.231798775031226,27.025344464874827,20.17749488769739,22.770994191832905,29.7500413999794,0.00493024291321173,0.005062335420218822,0.004916053525144658,0.00484631799111975,0.004801985921127376,.,.,.,.,.,.,.,.,.
,2010-05-01 00:00:00,91.07353864613852,88.09113034960237,92.75034682375862,91.7222817162321,93.35692204259693,0.027439758027058923,0.03138144437210517,0.023114672328826625,0.03207500985708841,0.01882615575114967,0.28824211771450203,0.3318421201512731,0.26681744980580446,0.2805567231270585,0.24701460099127837,4465.470198434,5087.989255543571,3959.274241880852,4464.52890603825,5413.217170467982,98.92253932958793,102.24856865303984,98.74146829989547,95.36180894838559,99.44111809195452,0.010074936674389771,-0.0032248474248722106,0.02592215134394366,0.0005053977816864761,0.02041082328586897,0.24426401421682375,0.29621843960410343,0.2601513789660135,0.2189953410009804,0.12264509248499977,23.465857676521832,26.938191852370995,20.70053896391793,22.782502601784252,30.357264237741667,0.004847355791362427,0.004897627560464251,0.0049314336219111726,0.004688581285653541,0.004821680679753487,.,.,.,.,.,.,.,.,.
,2010-06-01 00:00:00,93.86369508856158,91.77388553438522,94.97504836719848,94.47933840088997,95.27102966524905,0.030636302090600528,0.041806197402250264,0.023985910776885628,0.03005874508429243,0.020503114078447706,0.31232346198073735,0.370557341408541,0.27845239752779216,0.30956805936383347,0.260971489485873,4602.275692409797,5300.698738741355,4054.2410405878272,4598.727042346309,5524.204979645499,98.5244942920805,98.50674600160445,99.74493565465053,96.50536849555908,99.67521395330081,-0.004023805294577324,-0.03659535483701992,0.01016257274711939,0.01199179797220963,0.002354115338182433,0.23235934004091852,0.2039541093586359,0.2738577704040941,0.23945830741220986,0.12828248374074858,23.371435634161244,25.952379162865757,20.91090969704332,23.05570577028619,30.428728739108994,0.004681066519307553,0.004533126680135665,0.004866423418904898,0.0045835060231042635,0.004742543271247129,.,.,.,.,.,.,.,.,.
,2010-07-01 00:00:00,96.83490931327829,95.98364658065098,97.33174724679215,97.01099902491262,97.43366705918822,0.03165456273496724,0.045871012453629637,0.02481387396068527,0.026795918206797963,0.02269984277002118,0.3317733807052625,0.4034571440618322,0.29183346894002327,0.32607949436961725,0.2683396848396582,4747.958717038798,5543.8471565990985,4154.8424667752115,4721.9541560284115,5649.60356411282,98.82469115828896,97.48052861192352,99.95238339741694,98.25214466320875,100.33809753527102,0.003046926232562117,-0.010417737173698037,0.002079782210544058,0.01810030047944991,0.006650435506271057,0.2279951148608832,0.15308982307494023,0.27784522776345066,0.2639968807929711,0.13048474437124558,23.442646674487605,25.682014097714866,20.95439983503752,23.473020972494158,30.63109303712626,0.00455360210278948,0.004304070394500402,0.004751733943395159,0.004537556086462007,0.00467540689545632,.,.,.,.,.,.,.,.,.
