date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,
2018-02-28,99.8136478,0.13,1.24,1405303.0,1405303.0,
2018-03-31,99.6033304,0.24,1.2,1415763.0,1415763.0,
2018-04-30,99.93616388,0.29,1.17,1414907.0,1414907.0,
2018-05-31,100.35840223,0.23,1.18,1419445.0,1419445.0,
2018-06-30,100.76379145,0.97,1.23,1432717.0,1432717.0,
2018-07-31,101.23926658,0.61,1.24,1420881.0,1420881.0,
2018-08-31,101.72323086,0.15,1.23,1434320.0,1434320.0,
2018-09-30,102.27375629,0.23,1.24,1440877.0,1440877.0,
2018-10-31,102.27156812,0.35,1.23,1417390.0,1417390.0,
2018-11-30,102.1898841,0.13,1.18,1427818.0,1427818.0,
2018-12-31,102.11967807,0.13,1.16,1462037.0,1462037.0,
2019-01-31,102.04245469,0.49,1.21,1423002.0,1423002.0,
2019-02-28,102.01855419,0.09,1.17,1424211.0,1424211.0,
2019-03-31,102.06455424,0.31,1.11,1436695.0,1436695.0,
2019-04-30,102.24817499,0.38,1.08,1420024.0,1420024.0,
2019-05-31,102.42914445,0.03,1.09,1420549.0,1420549.0,
2019-06-30,102.60241843,0.88,1.07,1419273.0,1419273.0,
2019-07-31,102.70614099,0.58,1.05,1396922.0,1396922.0,
2019-08-31,102.80616085,0.42,1.02,1411215.0,1411215.0,
2019-09-30,102.53569094,0.46,0.99,1427524.0,1427524.0,
2019-10-31,102.36844113,0.18,0.98,1415578.0,1415578.0,
2019-11-30,102.22688183,0.04,0.95,1435147.0,1435147.0,
2019-12-31,101.78946301,0.21,0.94,1458826.0,1458826.0,
2020-01-31,102.55162411,0.38,0.99,1431634.0,1431634.0,
2020-02-29,102.89282381,0.33,0.95,1442009.0,1442009.0,
2020-03-31,103.5466447,0.26,0.91,1534303.0,1534303.0,
2020-04-30,103.33126429,0.22,0.97,1554328.0,1554328.0,
2020-05-31,103.67863347,0.2,0.99,1568161.0,1568161.0,
2020-06-30,103.79703413,0.34,0.95,1581817.0,1581817.0,
2020-07-31,104.25897135,1.17,0.94,1609796.0,1609796.0,
2020-08-31,104.56569942,0.72,0.92,1649768.0,1649768.0,
2020-09-30,105.01222692,1.16,0.9,1697670.0,1697670.0,
2020-10-31,105.35446806,1.73,0.92,1719393.0,1719393.0,
2020-11-30,105.63411369,1.28,0.89,1751350.0,1751350.0,
2020-12-31,106.21772261,0.7,0.89,1780450.0,1780450.0,
2021-01-31,106.63051873,0.89,0.96,1764350.0,1764350.0,
2021-02-28,106.79445582,1.89,0.92,1774313.0,1774313.0,
2021-03-31,106.22952814,1.3,0.93,1809384.0,1809384.0,
2021-04-30,106.22527383,0.9,1.0,1804880.0,1804880.0,
2021-05-31,106.94053905,2.22,1.0,1814790.0,1814790.0,
2021-06-30,108.15374233,2.16,1.02,1814263.0,1814263.0,
2021-07-31,109.32938443,0.85,1.04,1830524.0,1830524.0,
2021-08-31,109.8335405,0.46,1.09,1848208.0,1848208.0,
2021-09-30,110.47975115,0.51,1.17,1891192.0,1891192.0,
2021-10-31,110.95164425,0.86,1.24,1907849.0,1907849.0,
2021-11-30,111.91477728,0.67,1.4,1929659.0,1929659.0,
2021-12-31,112.74895841,0.35,1.39,1970605.0,1970605.0,
2022-01-31,113.77940508,0.71,1.43,1943805.0,1943805.0,
2022-02-28,114.49288053,0.38,1.41,1967754.0,1967754.0,
2022-03-31,115.0603629,0.86,1.43,1990048.0,1990048.0,
