date,P,P_incc,J,L_credito,L,D
2012-06-30,100.0,0.73,1.3,1180998.0,1180998.0,
2012-07-31,96.44238985,0.67,1.29,1188704.0,1188704.0,
2012-08-31,95.1539861,0.26,1.3,1197310.0,1197310.0,
2012-09-30,94.75613177,0.22,1.25,1218829.0,1218829.0,
2012-10-31,93.68743281,0.21,1.27,1234774.0,1234774.0,
2012-11-30,95.56259871,0.33,1.21,1254604.0,1254604.0,
2012-12-31,97.33896556,0.16,1.22,1291867.0,1291867.0,
2013-01-31,98.18240868,0.65,1.27,1277890.0,1277890.0,
2013-02-28,99.30428466,0.6,1.28,1288822.0,1288822.0,
2013-03-31,100.48299922,0.5,1.27,1319047.0,1319047.0,
2013-04-30,103.71396531,0.74,1.27,1324301.0,1324301.0,
2013-05-31,107.16982589,2.25,1.27,1343310.0,1343310.0,
2013-06-30,111.25693683,1.15,1.3,1371462.0,1371462.0,
2013-07-31,115.38008259,0.48,1.31,1371133.0,1371133.0,
2013-08-31,120.68519735,0.31,1.38,1387379.0,1387379.0,
2013-09-30,125.32312946,0.43,1.4,1394720.0,1394720.0,
2013-10-31,129.66110657,0.26,1.39,1391759.0,1391759.0,
2013-11-30,132.42779635,0.35,1.39,1418888.0,1418888.0,
2013-12-31,133.64933644,0.1,1.42,1461999.0,1461999.0,
2014-01-31,134.09795008,0.88,1.47,1450143.0,1450143.0,
2014-02-28,133.99783252,0.33,1.51,1455446.0,1455446.0,
2014-03-31,134.89341776,0.28,1.48,1470686.0,1470686.0,
2014-04-30,134.11935149,0.88,1.49,1477149.0,1477149.0,
2014-05-31,133.20535005,2.05,1.47,1486831.0,1486831.0,
2014-06-30,132.52553198,0.66,1.47,1499849.0,1499849.0,
2014-07-31,132.88192917,0.75,1.52,1497784.0,1497784.0,
2014-08-31,133.65783458,0.08,1.48,1509536.0,1509536.0,
2014-09-30,134.93963659,0.15,1.51,1535565.0,1535565.0,
2014-10-31,136.03237415,0.17,1.49,1541066.0,1541066.0,
2014-11-30,137.00712054,0.44,1.54,1566044.0,1566044.0,
2014-12-31,136.72455388,0.08,1.5,1601391.0,1601391.0,
2015-01-31,136.65585507,0.92,1.57,1591349.0,1591349.0,
2015-02-28,135.98405195,0.31,1.6,1599734.0,1599734.0,
2015-03-31,135.07680349,0.62,1.59,1625477.0,1625477.0,
2015-04-30,135.35760248,0.46,1.6,1617486.0,1617486.0,
2015-05-31,135.87637783,0.95,1.64,1630568.0,1630568.0,
2015-06-30,135.84126549,1.84,1.59,1640086.0,1640086.0,
2015-07-31,135.65537952,0.55,1.6,1643742.0,1643742.0,
2015-08-31,135.39478857,0.59,1.62,1657395.0,1657395.0,
2015-09-30,135.61393508,0.22,1.62,1681022.0,1681022.0,
2015-10-31,136.16838995,0.36,1.66,1670159.0,1670159.0,
2015-11-30,136.77812773,0.34,1.68,1678370.0,1678370.0,
2015-12-31,136.50082471,0.1,1.67,1710914.0,1710914.0,
2016-01-31,136.10488661,0.39,1.74,1686224.0,1686224.0,
2016-02-29,135.90962554,0.54,1.73,1669474.0,1669474.0,
2016-03-31,136.85907301,0.64,1.72,1643265.0,1643265.0,
2016-04-30,138.0049392,0.55,1.71,1624448.0,1624448.0,
2016-05-31,139.14102656,0.08,1.7,1624441.0,1624441.0,
2016-06-30,139.5373822,1.93,1.7,1603433.0,1603433.0,
2016-07-31,139.8145474,0.49,1.65,1588513.0,1588513.0,
2016-08-31,140.6602528,0.29,1.64,1578740.0,1578740.0,
2016-09-30,141.71548661,0.33,1.64,1571752.0,1571752.0,
2016-10-31,142.79548045,0.21,1.66,1557581.0,1557581.0,
2016-11-30,143.04689261,0.16,1.67,1556307.0,1556307.0,
2016-12-31,143.02402909,0.34,1.59,1548645.0,1548645.0,
2017-01-31,143.02064775,0.41,1.68,1511586.0,1511586.0,
2017-02-28,143.45340176,0.65,1.62,1507526.0,1507526.0,
2017-03-31,143.75366042,0.16,1.56,1505787.0,1505787.0,
2017-04-30,143.50004748,-0.02,1.51,1496040.0,1496040.0,
2017-05-31,143.10569901,0.63,1.46,1480996.0,1480996.0,
2017-06-30,142.95135257,0.93,1.47,1485896.0,1485896.0,
2017-07-31,143.37568517,0.3,1.43,1456057.0,1456057.0,
2017-08-31,143.61227452,0.36,1.39,1442958.0,1442958.0,
2017-09-30,144.06040256,0.06,1.37,1439429.0,1439429.0,
