date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,
2018-02-28,100.48512464,0.13,1.24,1405303.0,1405303.0,
2018-03-31,101.22364642,0.24,1.2,1415763.0,1415763.0,
2018-04-30,101.57475352,0.29,1.17,1414907.0,1414907.0,
2018-05-31,101.60909884,0.23,1.18,1419445.0,1419445.0,
2018-06-30,101.58141256,0.97,1.23,1432717.0,1432717.0,
2018-07-31,101.85829771,0.61,1.24,1420881.0,1420881.0,
2018-08-31,102.25289263,0.15,1.23,1434320.0,1434320.0,
2018-09-30,102.18082237,0.23,1.24,1440877.0,1440877.0,
2018-10-31,102.48582959,0.35,1.23,1417390.0,1417390.0,
2018-11-30,103.11728953,0.13,1.18,1427818.0,1427818.0,
2018-12-31,104.48624954,0.13,1.16,1462037.0,1462037.0,
2019-01-31,105.0431768,0.49,1.21,1423002.0,1423002.0,
2019-02-28,105.34578321,0.09,1.17,1424211.0,1424211.0,
2019-03-31,105.08733646,0.31,1.11,1436695.0,1436695.0,
2019-04-30,105.29688198,0.38,1.08,1420024.0,1420024.0,
2019-05-31,105.58378319,0.03,1.09,1420549.0,1420549.0,
2019-06-30,106.2816475,0.88,1.07,1419273.0,1419273.0,
2019-07-31,107.4183308,0.58,1.05,1396922.0,1396922.0,
2019-08-31,108.40016595,0.42,1.02,1411215.0,1411215.0,
2019-09-30,108.70267264,0.46,0.99,1427524.0,1427524.0,
2019-10-31,109.0518992,0.18,0.98,1415578.0,1415578.0,
2019-11-30,108.85896772,0.04,0.95,1435147.0,1435147.0,
2019-12-31,108.82892419,0.21,0.94,1458826.0,1458826.0,
2020-01-31,108.65379155,0.38,0.99,1431634.0,1431634.0,
2020-02-29,109.19456505,0.33,0.95,1442009.0,1442009.0,
2020-03-31,109.63739389,0.26,0.91,1534303.0,1534303.0,
2020-04-30,110.13886578,0.22,0.97,1554328.0,1554328.0,
2020-05-31,110.71499829,0.2,0.99,1568161.0,1568161.0,
2020-06-30,111.56024783,0.34,0.95,1581817.0,1581817.0,
2020-07-31,112.24126552,1.17,0.94,1609796.0,1609796.0,
2020-08-31,112.82413282,0.72,0.92,1649768.0,1649768.0,
2020-09-30,113.44001758,1.16,0.9,1697670.0,1697670.0,
2020-10-31,114.18222969,1.73,0.92,1719393.0,1719393.0,
2020-11-30,115.01966225,1.28,0.89,1751350.0,1751350.0,
2020-12-31,115.70318593,0.7,0.89,1780450.0,1780450.0,
2021-01-31,116.94881617,0.89,0.96,1764350.0,1764350.0,
2021-02-28,118.23773908,1.89,0.92,1774313.0,1774313.0,
2021-03-31,120.0806134,1.3,0.93,1809384.0,1809384.0,
2021-04-30,122.25710977,0.9,1.0,1804880.0,1804880.0,
2021-05-31,125.16791678,2.22,1.0,1814790.0,1814790.0,
2021-06-30,128.39440825,2.16,1.02,1814263.0,1814263.0,
2021-07-31,131.24799375,0.85,1.04,1830524.0,1830524.0,
2021-08-31,134.7973365,0.46,1.09,1848208.0,1848208.0,
2021-09-30,137.57158229,0.51,1.17,1891192.0,1891192.0,
2021-10-31,140.23374084,0.86,1.24,1907849.0,1907849.0,
