date,P,P_incc,J,L_credito,L,D
2010-06-30,99.02333855,1.09,0.037591125,850742.0,850742.0,
2010-07-31,98.93283995,0.44,0.03656857142857143,856268.0,856268.0,
2010-08-31,100.0,0.14,0.0366583,876241.0,876241.0,
2010-09-30,102.14107583,0.21,0.03707288888888889,894120.0,894120.0,
2010-10-31,104.26782897,0.2,0.037586625,910493.0,910493.0,
2010-11-30,105.73193067,0.37,0.036677125,927066.0,927066.0,
2010-12-31,106.57871129,0.67,0.035772125,936912.0,936912.0,
2011-01-31,107.3955066,0.41,0.04368411111111111,933467.0,933467.0,
2011-02-28,108.88716533,0.28,0.043664,947964.0,947964.0,
2011-03-31,111.0723148,0.43,1.61,958884.0,958884.0,
2011-04-30,115.02769088,1.06,1.63,971825.0,971825.0,
2011-05-31,118.94578108,2.94,1.61,986470.0,986470.0,
2011-06-30,122.63404976,0.37,1.59,1002021.0,1002021.0,
2011-07-31,126.31428723,0.45,1.6,1012580.0,1012580.0,
2011-08-31,130.03969198,0.13,1.58,1025674.0,1025674.0,
2011-09-30,133.19509986,0.14,1.54,1053850.0,1053850.0,
2011-10-31,134.76862155,0.23,1.56,1056671.0,1056671.0,
2011-11-30,136.13021715,0.72,1.47,1080026.0,1080026.0,
2011-12-31,139.32940934,0.11,1.38,1112355.0,1112355.0,
2012-01-31,144.09661471,0.89,1.45,1099064.0,1099064.0,
2012-02-29,148.71279181,0.3,1.47,1099920.0,1099920.0,
2012-03-31,151.87637206,0.51,1.43,1125741.0,1125741.0,
2012-04-30,153.95335506,0.75,1.44,1141731.0,1141731.0,
2012-05-31,156.80593313,1.88,1.37,1161233.0,1161233.0,
2012-06-30,157.99805215,0.73,1.3,1180998.0,1180998.0,
2012-07-31,159.0184721,0.67,1.29,1188704.0,1188704.0,
2012-08-31,159.28277774,0.26,1.3,1197310.0,1197310.0,
2012-09-30,160.97777045,0.22,1.25,1218829.0,1218829.0,
2012-10-31,162.7559965,0.21,1.27,1234774.0,1234774.0,
2012-11-30,163.44007212,0.33,1.21,1254604.0,1254604.0,
2012-12-31,164.15521619,0.16,1.22,1291867.0,1291867.0,
2013-01-31,163.90749134,0.65,1.27,1277890.0,1277890.0,
2013-02-28,162.27966531,0.6,1.28,1288822.0,1288822.0,
2013-03-31,163.26831086,0.5,1.27,1319047.0,1319047.0,
2013-04-30,165.7225773,0.74,1.27,1324301.0,1324301.0,
2013-05-31,170.45533115,2.25,1.27,1343310.0,1343310.0,
2013-06-30,174.18038131,1.15,1.3,1371462.0,1371462.0,
2013-07-31,176.36280897,0.48,1.31,1371133.0,1371133.0,
2013-08-31,177.93706851,0.31,1.38,1387379.0,1387379.0,
2013-09-30,180.22254019,0.43,1.4,1394720.0,1394720.0,
2013-10-31,182.66118162,0.26,1.39,1391759.0,1391759.0,
2013-11-30,184.35818029,0.35,1.39,1418888.0,1418888.0,
2013-12-31,186.205435,0.1,1.42,1461999.0,1461999.0,
2014-01-31,188.0766826,0.88,1.47,1450143.0,1450143.0,
2014-02-28,189.74288839,0.33,1.51,1455446.0,1455446.0,
2014-03-31,191.08458999,0.28,1.48,1470686.0,1470686.0,
2014-04-30,192.35643539,0.88,1.49,1477149.0,1477149.0,
2014-05-31,192.94991842,2.05,1.47,1486831.0,1486831.0,
2014-06-30,193.38940689,0.66,1.47,1499849.0,1499849.0,
2014-07-31,193.59156193,0.75,1.52,1497784.0,1497784.0,
2014-08-31,194.61812372,0.08,1.48,1509536.0,1509536.0,
2014-09-30,193.51745253,0.15,1.51,1535565.0,1535565.0,
2014-10-31,194.68397056,0.17,1.49,1541066.0,1541066.0,
2014-11-30,196.21959831,0.44,1.54,1566044.0,1566044.0,
2014-12-31,199.17098137,0.08,1.5,1601391.0,1601391.0,
2015-01-31,200.34273803,0.92,1.57,1591349.0,1591349.0,
2015-02-28,200.26684236,0.31,1.6,1599734.0,1599734.0,
2015-03-31,198.94166908,0.62,1.59,1625477.0,1625477.0,
2015-04-30,199.62627992,0.46,1.6,1617486.0,1617486.0,
2015-05-31,199.8333601,0.95,1.64,1630568.0,1630568.0,
2015-06-30,199.75865557,1.84,1.59,1640086.0,1640086.0,
2015-07-31,199.92986128,0.55,1.6,1643742.0,1643742.0,
2015-08-31,200.0043886,0.59,1.62,1657395.0,1657395.0,
2015-09-30,199.92944149,0.22,1.62,1681022.0,1681022.0,
2015-10-31,199.52809216,0.36,1.66,1670159.0,1670159.0,
2015-11-30,199.16915736,0.34,1.68,1678370.0,1678370.0,
2015-12-31,199.2513769,0.1,1.67,1710914.0,1710914.0,
2016-01-31,198.56587609,0.39,1.74,1686224.0,1686224.0,
2016-02-29,198.14403916,0.54,1.73,1669474.0,1669474.0,
2016-03-31,197.31759726,0.64,1.72,1643265.0,1643265.0,
2016-04-30,197.20496217,0.55,1.71,1624448.0,1624448.0,
2016-05-31,197.04965947,0.08,1.7,1624441.0,1624441.0,
2016-06-30,196.61122042,1.93,1.7,1603433.0,1603433.0,
2016-07-31,196.51370419,0.49,1.65,1588513.0,1588513.0,
2016-08-31,196.70463644,0.29,1.64,1578740.0,1578740.0,
2016-09-30,197.72744022,0.33,1.64,1571752.0,1571752.0,
2016-10-31,198.86570047,0.21,1.66,1557581.0,1557581.0,
2016-11-30,200.01006134,0.16,1.67,1556307.0,1556307.0,
2016-12-31,200.82681926,0.34,1.59,1548645.0,1548645.0,
2017-01-31,199.26606582,0.41,1.68,1511586.0,1511586.0,
2017-02-28,198.6266783,0.65,1.62,1507526.0,1507526.0,
2017-03-31,197.35340108,0.16,1.56,1505787.0,1505787.0,
2017-04-30,196.77636704,-0.02,1.51,1496040.0,1496040.0,
2017-05-31,195.51702017,0.63,1.46,1480996.0,1480996.0,
