date,P,P_incc,J,L_credito,L,D
2011-12-31,100.0,0.11,1.38,1112355.0,1112355.0,
2012-01-31,101.99824746,0.89,1.45,1099064.0,1099064.0,
2012-02-29,103.07444815,0.3,1.47,1099920.0,1099920.0,
2012-03-31,103.96890549,0.51,1.43,1125741.0,1125741.0,
2012-04-30,105.9485576,0.75,1.44,1141731.0,1141731.0,
2012-05-31,107.35523107,1.88,1.37,1161233.0,1161233.0,
2012-06-30,108.45719975,0.73,1.3,1180998.0,1180998.0,
2012-07-31,109.37909645,0.67,1.29,1188704.0,1188704.0,
2012-08-31,110.79493681,0.26,1.3,1197310.0,1197310.0,
2012-09-30,112.07629591,0.22,1.25,1218829.0,1218829.0,
2012-10-31,113.00935973,0.21,1.27,1234774.0,1234774.0,
2012-11-30,113.79099432,0.33,1.21,1254604.0,1254604.0,
2012-12-31,114.38778144,0.16,1.22,1291867.0,1291867.0,
2013-01-31,115.18483136,0.65,1.27,1277890.0,1277890.0,
2013-02-28,115.31062501,0.6,1.28,1288822.0,1288822.0,
2013-03-31,116.37161934,0.5,1.27,1319047.0,1319047.0,
2013-04-30,116.98081952,0.74,1.27,1324301.0,1324301.0,
2013-05-31,117.9449318,2.25,1.27,1343310.0,1343310.0,
2013-06-30,118.39847912,1.15,1.3,1371462.0,1371462.0,
2013-07-31,119.52995314,0.48,1.31,1371133.0,1371133.0,
2013-08-31,121.3634525,0.31,1.38,1387379.0,1387379.0,
2013-09-30,123.51379404,0.43,1.4,1394720.0,1394720.0,
2013-10-31,125.13054744,0.26,1.39,1391759.0,1391759.0,
2013-11-30,126.43205147,0.35,1.39,1418888.0,1418888.0,
2013-12-31,127.57623208,0.1,1.42,1461999.0,1461999.0,
2014-01-31,128.60845608,0.88,1.47,1450143.0,1450143.0,
2014-02-28,129.62866748,0.33,1.51,1455446.0,1455446.0,
2014-03-31,130.45601099,0.28,1.48,1470686.0,1470686.0,
2014-04-30,131.16864412,0.88,1.49,1477149.0,1477149.0,
2014-05-31,131.44439612,2.05,1.47,1486831.0,1486831.0,
2014-06-30,131.91929547,0.66,1.47,1499849.0,1499849.0,
2014-07-31,132.59970132,0.75,1.52,1497784.0,1497784.0,
2014-08-31,133.52173804,0.08,1.48,1509536.0,1509536.0,
2014-09-30,133.74494078,0.15,1.51,1535565.0,1535565.0,
2014-10-31,133.97742464,0.17,1.49,1541066.0,1541066.0,
2014-11-30,134.68803599,0.44,1.54,1566044.0,1566044.0,
2014-12-31,135.7214482,0.08,1.5,1601391.0,1601391.0,
2015-01-31,136.32778368,0.92,1.57,1591349.0,1591349.0,
2015-02-28,136.59092262,0.31,1.6,1599734.0,1599734.0,
2015-03-31,136.70821957,0.62,1.59,1625477.0,1625477.0,
2015-04-30,137.07293005,0.46,1.6,1617486.0,1617486.0,
2015-05-31,137.19297997,0.95,1.64,1630568.0,1630568.0,
2015-06-30,137.4266698,1.84,1.59,1640086.0,1640086.0,
2015-07-31,137.82913024,0.55,1.6,1643742.0,1643742.0,
2015-08-31,137.98269531,0.59,1.62,1657395.0,1657395.0,
2015-09-30,138.1897134,0.22,1.62,1681022.0,1681022.0,
2015-10-31,138.85062556,0.36,1.66,1670159.0,1670159.0,
2015-11-30,139.66737217,0.34,1.68,1678370.0,1678370.0,
2015-12-31,140.56919993,0.1,1.67,1710914.0,1710914.0,
2016-01-31,141.10949682,0.39,1.74,1686224.0,1686224.0,
2016-02-29,141.58526812,0.54,1.73,1669474.0,1669474.0,
2016-03-31,141.63825832,0.64,1.72,1643265.0,1643265.0,
2016-04-30,141.73197143,0.55,1.71,1624448.0,1624448.0,
2016-05-31,141.78387344,0.08,1.7,1624441.0,1624441.0,
2016-06-30,141.78036665,1.93,1.7,1603433.0,1603433.0,
2016-07-31,141.73319991,0.49,1.65,1588513.0,1588513.0,
2016-08-31,141.98891017,0.29,1.64,1578740.0,1578740.0,
2016-09-30,142.49570041,0.33,1.64,1571752.0,1571752.0,
2016-10-31,143.06600768,0.21,1.66,1557581.0,1557581.0,
2016-11-30,143.35224972,0.16,1.67,1556307.0,1556307.0,
2016-12-31,143.73223707,0.34,1.59,1548645.0,1548645.0,
2017-01-31,144.43063228,0.41,1.68,1511586.0,1511586.0,
2017-02-28,144.38186098,0.65,1.62,1507526.0,1507526.0,
2017-03-31,144.25646749,0.16,1.56,1505787.0,1505787.0,
2017-04-30,144.29096466,-0.02,1.51,1496040.0,1496040.0,
2017-05-31,143.7501099,0.63,1.46,1480996.0,1480996.0,
2017-06-30,142.66315254,0.93,1.47,1485896.0,1485896.0,
2017-07-31,142.04680857,0.3,1.43,1456057.0,1456057.0,
2017-08-31,141.69554135,0.36,1.39,1442958.0,1442958.0,
2017-09-30,141.54365284,0.06,1.37,1439429.0,1439429.0,
2017-10-31,141.47023554,0.31,1.32,1432195.0,1432195.0,
2017-11-30,141.72610008,0.31,1.32,1429364.0,1429364.0,
2017-12-31,142.72975699,0.07,1.29,1445115.0,1445115.0,
2018-01-31,143.66080092,0.31,1.31,1410571.0,1410571.0,
2018-02-28,144.46471974,0.13,1.24,1405303.0,1405303.0,
2018-03-31,145.1168095,0.24,1.2,1415763.0,1415763.0,
2018-04-30,145.76405329,0.29,1.17,1414907.0,1414907.0,
2018-05-31,146.36169214,0.23,1.18,1419445.0,1419445.0,
2018-06-30,146.32725754,0.97,1.23,1432717.0,1432717.0,
2018-07-31,146.28736756,0.61,1.24,1420881.0,1420881.0,
2018-08-31,145.86392581,0.15,1.23,1434320.0,1434320.0,
2018-09-30,145.58480386,0.23,1.24,1440877.0,1440877.0,
2018-10-31,145.60523429,0.35,1.23,1417390.0,1417390.0,
2018-11-30,146.02128444,0.13,1.18,1427818.0,1427818.0,
2018-12-31,146.28734821,0.13,1.16,1462037.0,1462037.0,
2019-01-31,147.37892152,0.49,1.21,1423002.0,1423002.0,
2019-02-28,148.33937346,0.09,1.17,1424211.0,1424211.0,
2019-03-31,148.67337441,0.31,1.11,1436695.0,1436695.0,
2019-04-30,148.35074121,0.38,1.08,1420024.0,1420024.0,
2019-05-31,147.83937842,0.03,1.09,1420549.0,1420549.0,
2019-06-30,147.61669312,0.88,1.07,1419273.0,1419273.0,
2019-07-31,148.08827267,0.58,1.05,1396922.0,1396922.0,
2019-08-31,148.52207258,0.42,1.02,1411215.0,1411215.0,
2019-09-30,148.6596369,0.46,0.99,1427524.0,1427524.0,
2019-10-31,148.95968359,0.18,0.98,1415578.0,1415578.0,
2019-11-30,149.08041923,0.04,0.95,1435147.0,1435147.0,
2019-12-31,149.50024869,0.21,0.94,1458826.0,1458826.0,
2020-01-31,149.87709678,0.38,0.99,1431634.0,1431634.0,
2020-02-29,150.21033941,0.33,0.95,1442009.0,1442009.0,
2020-03-31,150.7608604,0.26,0.91,1534303.0,1534303.0,
2020-04-30,151.19511968,0.22,0.97,1554328.0,1554328.0,
2020-05-31,151.72872768,0.2,0.99,1568161.0,1568161.0,
2020-06-30,152.19540775,0.34,0.95,1581817.0,1581817.0,
2020-07-31,152.63789089,1.17,0.94,1609796.0,1609796.0,
2020-08-31,152.96882342,0.72,0.92,1649768.0,1649768.0,
2020-09-30,152.82533958,1.16,0.9,1697670.0,1697670.0,
2020-10-31,152.56998554,1.73,0.92,1719393.0,1719393.0,
2020-11-30,152.32569041,1.28,0.89,1751350.0,1751350.0,
2020-12-31,152.47238471,0.7,0.89,1780450.0,1780450.0,
2021-01-31,153.19627594,0.89,0.96,1764350.0,1764350.0,
2021-02-28,153.97112412,1.89,0.92,1774313.0,1774313.0,
2021-03-31,154.70867823,1.3,0.93,1809384.0,1809384.0,
2021-04-30,154.97755643,0.9,1.0,1804880.0,1804880.0,
2021-05-31,155.29635475,2.22,1.0,1814790.0,1814790.0,
2021-06-30,155.77411004,2.16,1.02,1814263.0,1814263.0,
2021-07-31,156.5902491,0.85,1.04,1830524.0,1830524.0,
2021-08-31,157.36287625,0.46,1.09,1848208.0,1848208.0,
2021-09-30,158.22223797,0.51,1.17,1891192.0,1891192.0,
2021-10-31,159.40972864,0.86,1.24,1907849.0,1907849.0,
2021-11-30,160.81597039,0.67,1.4,1929659.0,1929659.0,
2021-12-31,161.83242329,0.35,1.39,1970605.0,1970605.0,
2022-01-31,162.0395278,0.71,1.43,1943805.0,1943805.0,
2022-02-28,162.69851268,0.38,1.41,1967754.0,1967754.0,
2022-03-31,164.05199518,0.86,1.43,1990048.0,1990048.0,
2022-04-30,166.05457061,0.95,1.44,1998547.0,1998547.0,
2022-05-31,167.88194114,2.28,1.44,2008336.0,2008336.0,
2022-06-30,169.2613372,2.14,1.45,2047451.0,2047451.0,
2022-07-31,171.13677538,0.86,1.46,2041622.0,2041622.0,
2022-08-31,172.91105942,0.09,1.45,2058843.0,2058843.0,
2022-09-30,174.88957251,0.09,1.44,2104721.0,2104721.0,
2022-10-31,175.89913966,0.12,1.43,2100060.0,2100060.0,
2022-11-30,177.05716074,0.36,1.45,2121812.0,2121812.0,
2022-12-31,178.49616881,0.09,1.47,2170267.0,2170267.0,
2023-01-31,180.23933252,0.46,1.51,2143696.0,2143696.0,
2023-02-28,180.85641701,0.05,1.5,2128587.0,2128587.0,
2023-03-31,181.97013571,0.3,1.47,2146398.0,2146398.0,
2023-04-30,183.04666349,0.14,1.45,2136652.0,2136652.0,
2023-05-31,184.23910716,0.59,1.44,2137582.0,2137582.0,
2023-06-30,184.38380285,0.71,1.39,2161384.0,2161384.0,
2023-07-31,184.71772796,0.1,1.37,2145357.0,2145357.0,
2023-08-31,185.95327909,0.17,1.34,2164354.0,2164354.0,
2023-09-30,187.19775732,0.34,1.31,2204640.0,2204640.0,
2023-10-31,188.00693449,0.2,1.32,2195088.0,2195088.0,
2023-11-30,188.85267217,0.07,1.31,2211381.0,2211381.0,
2023-12-31,190.50771925,0.31,1.27,2271990.0,2271990.0,
2024-01-31,192.23333437,0.27,1.3,2223506.0,2223506.0,
2024-02-29,193.47264557,0.13,1.27,2221893.0,2221893.0,
2024-03-31,194.16059176,0.28,1.26,2285751.0,2285751.0,
2024-04-30,195.56676258,0.52,1.25,2268846.0,2268846.0,
