date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,
2018-02-28,98.91030988,0.13,1.24,1405303.0,1405303.0,
2018-03-31,98.11667006,0.24,1.2,1415763.0,1415763.0,
2018-04-30,97.7786373,0.29,1.17,1414907.0,1414907.0,
2018-05-31,98.71075323,0.23,1.18,1419445.0,1419445.0,
2018-06-30,99.50342136,0.97,1.23,1432717.0,1432717.0,
2018-07-31,99.59334308,0.61,1.24,1420881.0,1420881.0,
2018-08-31,99.58189623,0.15,1.23,1434320.0,1434320.0,
2018-09-30,99.3338127,0.23,1.24,1440877.0,1440877.0,
2018-10-31,100.49546647,0.35,1.23,1417390.0,1417390.0,
2018-11-30,101.53705086,0.13,1.18,1427818.0,1427818.0,
2018-12-31,101.86857725,0.13,1.16,1462037.0,1462037.0,
2019-01-31,100.56312908,0.49,1.21,1423002.0,1423002.0,
2019-02-28,98.25063038,0.09,1.17,1424211.0,1424211.0,
2019-03-31,96.62147555,0.31,1.11,1436695.0,1436695.0,
2019-04-30,95.84679936,0.38,1.08,1420024.0,1420024.0,
2019-05-31,96.17922363,0.03,1.09,1420549.0,1420549.0,
2019-06-30,96.26048338,0.88,1.07,1419273.0,1419273.0,
2019-07-31,96.44246218,0.58,1.05,1396922.0,1396922.0,
2019-08-31,96.6587808,0.42,1.02,1411215.0,1411215.0,
2019-09-30,96.59063318,0.46,0.99,1427524.0,1427524.0,
2019-10-31,97.23803652,0.18,0.98,1415578.0,1415578.0,
2019-11-30,97.31443361,0.04,0.95,1435147.0,1435147.0,
2019-12-31,97.323218,0.21,0.94,1458826.0,1458826.0,
2020-01-31,97.32202325,0.38,0.99,1431634.0,1431634.0,
2020-02-29,97.28852798,0.33,0.95,1442009.0,1442009.0,
2020-03-31,97.11794655,0.26,0.91,1534303.0,1534303.0,
2020-04-30,96.79264644,0.22,0.97,1554328.0,1554328.0,
2020-05-31,96.6459403,0.2,0.99,1568161.0,1568161.0,
2020-06-30,96.95148265,0.34,0.95,1581817.0,1581817.0,
2020-07-31,97.44334891,1.17,0.94,1609796.0,1609796.0,
2020-08-31,97.96844969,0.72,0.92,1649768.0,1649768.0,
2020-09-30,98.73263976,1.16,0.9,1697670.0,1697670.0,
2020-10-31,99.62244828,1.73,0.92,1719393.0,1719393.0,
2020-11-30,100.55877161,1.28,0.89,1751350.0,1751350.0,
2020-12-31,101.51145913,0.7,0.89,1780450.0,1780450.0,
2021-01-31,102.24253604,0.89,0.96,1764350.0,1764350.0,
2021-02-28,103.0995149,1.89,0.92,1774313.0,1774313.0,
2021-03-31,103.72458834,1.3,0.93,1809384.0,1809384.0,
2021-04-30,104.65302523,0.9,1.0,1804880.0,1804880.0,
2021-05-31,105.24128426,2.22,1.0,1814790.0,1814790.0,
2021-06-30,105.57331545,2.16,1.02,1814263.0,1814263.0,
2021-07-31,105.92627469,0.85,1.04,1830524.0,1830524.0,
2021-08-31,106.38816297,0.46,1.09,1848208.0,1848208.0,
2021-09-30,107.22035515,0.51,1.17,1891192.0,1891192.0,
2021-10-31,108.13811166,0.86,1.24,1907849.0,1907849.0,
2021-11-30,109.10194396,0.67,1.4,1929659.0,1929659.0,
2021-12-31,110.076941,0.35,1.39,1970605.0,1970605.0,
2022-01-31,110.88534579,0.71,1.43,1943805.0,1943805.0,
2022-02-28,112.09592821,0.38,1.41,1967754.0,1967754.0,
2022-03-31,113.13475812,0.86,1.43,1990048.0,1990048.0,
2022-04-30,114.80442308,0.95,1.44,1998547.0,1998547.0,
2022-05-31,116.45318597,2.28,1.44,2008336.0,2008336.0,
2022-06-30,117.59658705,2.14,1.45,2047451.0,2047451.0,
2022-07-31,118.81900319,0.86,1.46,2041622.0,2041622.0,
2022-08-31,118.75447059,0.09,1.45,2058843.0,2058843.0,
2022-09-30,119.53789785,0.09,1.44,2104721.0,2104721.0,
2022-10-31,119.96081912,0.12,1.43,2100060.0,2100060.0,
2022-11-30,121.00655302,0.36,1.45,2121812.0,2121812.0,
2022-12-31,121.3657787,0.09,1.47,2170267.0,2170267.0,
2023-01-31,122.74362338,0.46,1.51,2143696.0,2143696.0,
2023-02-28,124.282178,0.05,1.5,2128587.0,2128587.0,
2023-03-31,125.96616737,0.3,1.47,2146398.0,2146398.0,
2023-04-30,126.77003691,0.14,1.45,2136652.0,2136652.0,
2023-05-31,127.72224692,0.59,1.44,2137582.0,2137582.0,
2023-06-30,127.62846124,0.71,1.39,2161384.0,2161384.0,
2023-07-31,127.59037306,0.1,1.37,2145357.0,2145357.0,
