date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,5.171200405919016
2018-02-28,99.38022354,0.13,1.24,1405303.0,1405303.0,7.033874587019151
2018-03-31,98.94058813,0.24,1.2,1415763.0,1415763.0,7.274722489141604
2018-04-30,98.97087246,0.29,1.17,1414907.0,1414907.0,7.276601334538924
2018-05-31,98.93221618,0.23,1.18,1419445.0,1419445.0,6.110337779832692
2018-06-30,98.49889029,0.97,1.23,1432717.0,1432717.0,6.072496871975907
2018-07-31,97.77024631,0.61,1.24,1420881.0,1420881.0,7.571433502881263
2018-08-31,97.29110938,0.15,1.23,1434320.0,1434320.0,8.4399611202749
2018-09-30,97.22004297,0.23,1.24,1440877.0,1440877.0,7.698879828644607
2018-10-31,97.23332297,0.35,1.23,1417390.0,1417390.0,6.277474104245718
2018-11-30,97.5839272,0.13,1.18,1427818.0,1427818.0,5.2787892886494765
2018-12-31,97.45199815,0.13,1.16,1462037.0,1462037.0,5.327432869689442
2019-01-31,97.20182524,0.49,1.21,1423002.0,1423002.0,5.924269980512225
2019-02-28,96.98329306,0.09,1.17,1424211.0,1424211.0,6.36927519937195
2019-03-31,96.86444883,0.31,1.11,1436695.0,1436695.0,6.316676689829878
2019-04-30,97.18235216,0.38,1.08,1420024.0,1420024.0,5.84210939408082
2019-05-31,96.3610841,0.03,1.09,1420549.0,1420549.0,7.075986753018075
2019-06-30,96.25231556,0.88,1.07,1419273.0,1419273.0,7.059543041422059
2019-07-31,96.34081658,0.58,1.05,1396922.0,1396922.0,7.108601538472877
2019-08-31,97.04573607,0.42,1.02,1411215.0,1411215.0,5.394541092471636
2019-09-30,97.36576607,0.46,0.99,1427524.0,1427524.0,5.133990048418122
2019-10-31,97.06279623,0.18,0.98,1415578.0,1415578.0,5.779793240208439
2019-11-30,97.09082107,0.04,0.95,1435147.0,1435147.0,5.73684099069891
2019-12-31,96.05675281,0.21,0.94,1458826.0,1458826.0,7.805557943775667
2020-01-31,96.02898012,0.38,0.99,1431634.0,1431634.0,7.3032292550440125
2020-02-29,95.33350028,0.33,0.95,1442009.0,1442009.0,8.722534012572096
2020-03-31,94.79482705,0.26,0.91,1534303.0,1534303.0,7.5243533344486675
2020-04-30,94.63574688,0.22,0.97,1554328.0,1554328.0,7.756977243841189
2020-05-31,93.0330401,0.2,0.99,1568161.0,1568161.0,9.6566739828991
2020-06-30,91.78854868,0.34,0.95,1581817.0,1581817.0,11.165163686135914
2020-07-31,90.15823813,1.17,0.94,1609796.0,1609796.0,14.306222342055086
2020-08-31,91.25962548,0.72,0.92,1649768.0,1649768.0,10.846351338927034
2020-09-30,92.28468253,1.16,0.9,1697670.0,1697670.0,8.077660288036402
2020-10-31,92.86387833,1.73,0.92,1719393.0,1719393.0,4.49336303057887
2020-11-30,93.25638111,1.28,0.89,1751350.0,1751350.0,4.423220200716538
2020-12-31,93.43283519,0.7,0.89,1780450.0,1780450.0,4.359348236859047
2021-01-31,94.26548107,0.89,0.96,1764350.0,1764350.0,4.394686333701164
2021-02-28,94.68127879,1.89,0.92,1774313.0,1774313.0,4.372818417003151
2021-03-31,95.20048395,1.3,0.93,1809384.0,1809384.0,4.295840628534212
2021-04-30,95.77948311,0.9,1.0,1804880.0,1804880.0,4.305726515998616
2021-05-31,96.73422776,2.22,1.0,1814790.0,1814790.0,4.283974929681512
2021-06-30,97.886648,2.16,1.02,1814263.0,1814263.0,4.285131648752058
2021-07-31,98.78967393,0.85,1.04,1830524.0,1830524.0,4.2494401709415195
2021-08-31,99.12442085,0.46,1.09,1848208.0,1848208.0,4.210625332149221
2021-09-30,98.80714426,0.51,1.17,1891192.0,1891192.0,4.753608052396483
2021-10-31,98.73154956,0.86,1.24,1907849.0,1907849.0,4.869385727763982
2021-11-30,98.66026081,0.67,1.4,1929659.0,1929659.0,4.965285667863083
2021-12-31,98.37081839,0.35,1.39,1970605.0,1970605.0,4.822236272951802
2022-01-31,98.44446338,0.71,1.43,1943805.0,1943805.0,4.728721598594837
2022-02-28,98.72650198,0.38,1.41,1967754.0,1967754.0,4.532384641514467
2022-03-31,99.30048775,0.86,1.43,1990048.0,1990048.0,3.8992988938830146
2022-04-30,99.60069355,0.95,1.44,1998547.0,1998547.0,3.880644329593502
2022-05-31,100.2232371,2.28,1.44,2008336.0,2008336.0,3.859158327730925
2022-06-30,100.64785033,2.14,1.45,2047451.0,2047451.0,3.7733043117073586
2022-07-31,101.0298078,0.86,1.46,2041622.0,2041622.0,3.7860984586944832
2022-08-31,101.26824891,0.09,1.45,2058843.0,2058843.0,3.7482998645505017
2022-09-30,101.92457655,0.09,1.44,2104721.0,2104721.0,3.6476016529403985
2022-10-31,102.11641439,0.12,1.43,2100060.0,2100060.0,3.657832141721834
2022-11-30,102.68441748,0.36,1.45,2121812.0,2121812.0,3.610088397466571
2022-12-31,103.21029781,0.09,1.47,2170267.0,2170267.0,3.5037338954488817
2023-01-31,104.13135695,0.46,1.51,2143696.0,2143696.0,3.5620549247154587
2023-02-28,104.75235569,0.05,1.5,2128587.0,2128587.0,3.5952178629258658
2023-03-31,105.80784521,0.3,1.47,2146398.0,2146398.0,3.5561242702019555
2023-04-30,106.2651,0.14,1.45,2136652.0,2136652.0,3.577515890812097
2023-05-31,106.71543955,0.59,1.44,2137582.0,2137582.0,3.5754746218640743
2023-06-30,106.7939932,0.71,1.39,2161384.0,2161384.0,3.5232313062717715
2023-07-31,107.39031876,0.1,1.37,2145357.0,2145357.0,3.5584091744760333
2023-08-31,107.96400888,0.17,1.34,2164354.0,2164354.0,3.5167124151151823
2023-09-30,107.74355495,0.34,1.31,2204640.0,2204640.0,3.834867263198676
2023-10-31,107.85890826,0.2,1.32,2195088.0,2195088.0,3.855833070716434
2023-11-30,107.71263127,0.07,1.31,2211381.0,2211381.0,4.09011018072353
2023-12-31,108.30436609,0.31,1.27,2271990.0,2271990.0,3.5504996009080205
2024-01-31,108.5970474,0.27,1.3,2223506.0,2223506.0,3.6569177553982826
2024-02-29,108.73137164,0.13,1.27,2221893.0,2221893.0,3.3904193247922882
2024-03-31,109.12687856,0.28,1.26,2285751.0,2285751.0,3.2502565801870755
2024-04-30,109.60293735,0.52,1.25,2268846.0,2268846.0,3.2873615818712985
2024-05-31,110.58394769,0.86,1.25,2277001.0,2277001.0,3.2694620676012693
2024-06-30,111.21317353,0.71,1.27,2336157.0,2336157.0,3.1396198032042326
2024-07-31,112.57249714,0.72,1.31,2321183.0,2321183.0,3.1724864281802487
2024-08-31,113.55060873,0.7,1.31,2343924.0,2343924.0,3.12257191511897
2024-09-30,114.22743911,0.58,1.3,2384373.0,2384373.0,3.0337898853570566
2024-10-31,114.45697919,0.68,1.32,2397484.0,2397484.0,3.005012383015628
2024-11-30,113.56493546,0.4,1.35,2435998.0,2435998.0,4.472328722639606
2024-12-31,112.86201554,0.5,1.4,2497213.0,2497213.0,5.570412870221597
2025-01-31,111.99320336,0.83,1.51,2450444.0,2450444.0,7.205862590789981
2025-02-28,113.10656947,0.4,1.53,2477987.0,2477987.0,5.593556893209497
2025-03-31,114.33494501,0.39,1.49,2495720.0,2495720.0,4.3221887661559855
2025-04-30,114.96758927,0.52,1.48,2513816.0,2513816.0,2.7496737816592804
2025-05-31,115.94020916,0.58,1.48,2532592.0,2532592.0,2.708462098037691
2025-06-30,116.62271419,0.69,1.46,2547706.0,2547706.0,2.6752881852630472
2025-07-31,118.11989367,0.91,1.44,2544275.0,2544275.0,2.6828189312422586
2025-08-31,118.26434863,0.52,1.44,2546082.0,2546082.0,2.678852723727122
2025-09-30,119.65306161,0.17,1.43,2589912.0,2589912.0,2.5826496936283636
2025-10-31,120.79465828,0.3,1.47,2596177.0,2596177.0,2.5688985646398006
2025-11-30,121.81014968,0.27,1.44,2613896.0,2613896.0,2.5300069038978457
2025-12-31,122.48831066,0.21,1.42,2698990.0,2698990.0,2.343232990066595
2026-01-31,123.03359786,0.72,,,,4.040404719374967
