date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,5.58140650000392
2018-02-28,98.91030988,0.13,1.24,1405303.0,1405303.0,8.583435750568906
2018-03-31,98.11667006,0.24,1.2,1415763.0,1415763.0,9.031656481940836
2018-04-30,97.7786373,0.29,1.17,1414907.0,1414907.0,9.663854696794985
2018-05-31,98.71075323,0.23,1.18,1419445.0,1419445.0,7.660249882503628
2018-06-30,99.50342136,0.97,1.23,1432717.0,1432717.0,6.1631173295436374
2018-07-31,99.59334308,0.61,1.24,1420881.0,1420881.0,5.558776948547882
2018-08-31,99.58189623,0.15,1.23,1434320.0,1434320.0,5.550307629780736
2018-09-30,99.3338127,0.23,1.24,1440877.0,1440877.0,5.99170286866856
2018-10-31,100.49546647,0.35,1.23,1417390.0,1417390.0,6.043254786713953
2018-11-30,101.53705086,0.13,1.18,1427818.0,1427818.0,5.999338120553719
2018-12-31,101.86857725,0.13,1.16,1462037.0,1462037.0,5.468443115402901
2019-01-31,100.56312908,0.49,1.21,1423002.0,1423002.0,7.8986961356983185
2019-02-28,98.25063038,0.09,1.17,1424211.0,1424211.0,12.103186525269304
2019-03-31,96.62147555,0.31,1.11,1436695.0,1436695.0,15.109478564531791
2019-04-30,95.84679936,0.38,1.08,1420024.0,1420024.0,14.26836393367874
2019-05-31,96.17922363,0.03,1.09,1420549.0,1420549.0,10.060067565230474
2019-06-30,96.26048338,0.88,1.07,1419273.0,1419273.0,7.02917494277504
2019-07-31,96.44246218,0.58,1.05,1396922.0,1396922.0,5.611364865457216
2019-08-31,96.6587808,0.42,1.02,1411215.0,1411215.0,5.579992976130236
2019-09-30,96.59063318,0.46,0.99,1427524.0,1427524.0,5.673185548331112
2019-10-31,97.23803652,0.18,0.98,1415578.0,1415578.0,5.699405977205394
2019-11-30,97.31443361,0.04,0.95,1435147.0,1435147.0,5.656453727695866
2019-12-31,97.323218,0.21,0.94,1458826.0,1458826.0,5.475490980555699
2020-01-31,97.32202325,0.38,0.99,1431634.0,1431634.0,5.537421027370767
2020-02-29,97.28852798,0.33,0.95,1442009.0,1442009.0,5.577616388520157
2020-03-31,97.11794655,0.26,0.91,1534303.0,1534303.0,5.695824640046026
2020-04-30,96.79264644,0.22,0.97,1554328.0,1554328.0,6.262440525119542
2020-05-31,96.6459403,0.2,0.99,1568161.0,1568161.0,6.4464111726986495
2020-06-30,96.95148265,0.34,0.95,1581817.0,1581817.0,6.09565190499748
