date,P,J,L,D
2012-06-30,100.0,0.03297033333333334,,
2012-07-31,96.44238985,0.032876833333333334,,
2012-08-31,95.1539861,0.032493714285714285,-0.4319088028593872,
2012-09-30,94.75613177,0.03389811111111111,-0.3694293824799001,
2012-10-31,93.68743281,0.03297944444444444,-0.17883780049007908,
2012-11-30,95.56259871,0.032302375,-0.2570076489842281,
2012-12-31,97.33896556,0.0324135,-0.35477052583881463,
2013-01-31,98.18240868,0.030537285714285715,-0.34146134909593756,
2013-02-28,99.30428466,0.031296625,-0.2850558208663631,
2013-03-31,100.48299922,0.03106725,-0.21979936613835455,
2013-04-30,103.71396531,0.0310419,-0.378944716329802,
2013-05-31,107.16982589,0.03125911111111111,-0.4402466562383904,
2013-06-30,111.25693683,0.031509999999999996,-0.4796065201311535,
2013-07-31,115.38008259,0.030229375,-0.48484551103007534,
2013-08-31,120.68519735,0.029924111111111113,-0.49640544984483465,
2013-09-30,125.32312946,0.031296625,-0.4966446828013504,
2013-10-31,129.66110657,0.0312945,-0.49461357550216356,
2013-11-30,132.42779635,0.031872111111111115,-0.46827233077316,
2013-12-31,133.64933644,0.031997625,-0.4112597377701648,
2014-01-31,134.09795008,0.04106283333333333,-0.24148040979509244,
2014-02-28,133.99783252,0.040613500000000004,0.3053798650545262,
2014-03-31,134.89341776,0.040663000000000005,0.5175068302260268,
2014-04-30,134.11935149,0.041285125,0.31624873026417616,
2014-05-31,133.20535005,0.04117325,0.028679788981394914,
2014-06-30,132.52553198,0.040389375000000005,0.0845270159360774,
2014-07-31,132.88192917,0.04046422222222222,0.22644313900459903,
2014-08-31,133.65783458,0.040948125,0.2852660398515107,
2014-09-30,134.93963659,0.040948125,0.06719803485776354,
2014-10-31,136.03237415,0.0407917,-0.08513312917786917,
2014-11-30,137.00712054,0.041161,-0.11236955179016907,
2014-12-31,136.72455388,0.04117325,0.09750781407316324,
2015-01-31,136.65585507,0.05078283333333333,0.6383054218343136,
2015-02-28,135.98405195,0.048829111111111115,1.0091675007174001,
2015-03-31,135.07680349,0.050121874999999996,0.3975481670657431,
2015-04-30,135.35760248,0.05002671428571429,0.28303064298106834,
2015-05-31,135.87637783,0.049243625,0.35865367357772027,
2015-06-30,135.84126549,0.04902533333333334,1.3499853037731577,
2015-07-31,135.65537952,0.049776571428571434,1.6030013716958365,
2015-08-31,135.39478857,0.049903,2.786618135668086,
2015-09-30,135.61393508,0.049551,1.8498894189931399,
2015-10-31,136.16838995,0.050196777777777785,0.978229436958609,
2015-11-30,136.77812773,0.050342625,0.5832694270235224,
2015-12-31,136.50082471,0.048774,0.5377923446852358,
2016-01-31,136.10488661,0.052240555555555554,0.6808699133858493,
2016-02-29,135.90962554,0.052282,1.2910593232342755,
2016-03-31,136.85907301,0.05240657142857143,0.4649909958871449,
2016-04-30,138.0049392,0.05243422222222222,0.11949282738691838,
2016-05-31,139.14102656,0.05233733333333333,-0.08650650406031493,
2016-06-30,139.5373822,0.052313125,0.021729675635103935,
2016-07-31,139.8145474,0.05220425,0.32332284890568824,
2016-08-31,140.6602528,0.052240555555555554,0.5076059839668388,
2016-09-30,141.71548661,0.05215757142857143,0.17728273713650783,
2016-10-31,142.79548045,0.05240657142857143,-0.028356232484221117,
2016-11-30,143.04689261,0.05243422222222222,0.1156651793306472,
2016-12-31,143.02402909,0.052313125,0.6627500335347896,
2017-01-31,143.02064775,0.03688657142857143,5.572191308282836,
2017-02-28,143.45340176,0.04151885714285714,3.143023749849361,
2017-03-31,143.75366042,0.04049755555555556,1.7384090071059963,
2017-04-30,143.50004748,0.038194375,1.1484728448442996,
2017-05-31,143.10569901,0.038647,1.2217706195263034,
2017-06-30,142.95135257,0.0389224,1.5513612856988561,
2017-07-31,143.37568517,0.038186,1.1710787613680465,
2017-08-31,143.61227452,0.03683225,1.5113562941503262,
2017-09-30,144.06040256,0.039870625,0.9556909609882988,
2017-10-31,144.39959674,0.04049755555555556,1.0892746694114064,
2017-11-30,144.79787828,0.03750625,0.8626106852202121,
2017-12-31,144.88073348,0.03856371428571429,1.5158473456869137,
2018-01-31,145.28110512,0.0250855,1.374234228238872,
2018-02-28,145.6183858,0.02520175,1.5261753701276788,
2018-03-31,145.88979581,0.024852625,1.1319745589317751,
2018-04-30,145.76422499,0.024852625,1.7829644201682258,
2018-05-31,145.69604212,0.0250854,3.162866345212207,
2018-06-30,145.58847046,0.024930333333333332,5.206579916524384,
2018-07-31,144.94368102,0.025018999999999996,1.5345681913209026,
2018-08-31,144.6533053,0.025085625,1.0785925425883207,
2018-09-30,144.28359005,0.02503388888888889,0.7401742040303699,
2018-10-31,144.95572157,0.024852625,0.7069211784948116,
2018-11-30,147.44373766,0.024852625,-0.10294812486760976,
2018-12-31,149.78653571,0.024969125,-0.2770863598273085,
2019-01-31,151.68153152,0.02301257142857143,-0.33276887069833466,
2019-02-28,149.26349178,0.022979875,-0.3255490104259721,
2019-03-31,147.71155748,0.023213499999999998,-0.2875253479574247,
2019-04-30,145.86210014,0.022743666666666666,-0.2864905574276033,
