date,P,J,L,D
2018-01-31,100.0,0.0250855,,
2018-02-28,100.31869175,0.02520175,,
2018-03-31,100.4820138,0.024852625,1.0569897856442323,
2018-04-30,100.74089729,0.024852625,1.003059502268018,
2018-05-31,100.62180507,0.0250854,1.8610125084502434,
2018-06-30,100.82801799,0.024930333333333332,1.6315551035433122,
2018-07-31,100.64151799,0.025018999999999996,2.05108340140997,
2018-08-31,100.46545806,0.025085625,1.7143997992259632,
2018-09-30,100.32005648,0.02503388888888889,2.0742651253492377,
2018-10-31,101.11901499,0.024852625,0.2242695449651801,
2018-11-30,102.23714947,0.024852625,-0.4703675331121876,
2018-12-31,103.05239469,0.024969125,-0.6717659718850387,
2019-01-31,103.57937359,0.02301257142857143,-0.597201061893596,
2019-02-28,103.77908436,0.022979875,-0.1678782350018583,
2019-03-31,104.4364673,0.023213499999999998,-0.028711759872098667,
2019-04-30,104.6280859,0.022743666666666666,0.3851200891173027,
2019-05-31,105.08714598,0.022744,0.05446040241397656,
2019-06-30,105.16169108,0.022744,1.155950532551286,
2019-07-31,105.17935,0.023213499999999998,1.934170600996719,
2019-08-31,104.88883907,0.023369777777777778,3.3790541987898792,
2019-09-30,105.14780649,0.022979875,1.8537878660977345,
2019-10-31,105.24688235,0.023213499999999998,1.4579557825789415,
2019-11-30,105.73243155,0.022931299999999998,0.8211008268608829,
2019-12-31,105.55018554,0.022741777777777777,1.038542441142178,
2020-01-31,105.35385727,0.0094035,0.7764139142508815,
2020-02-29,105.10594311,0.011205875,1.567867042048205,
2020-03-31,104.83396482,0.0115178,1.2032424290884784,
2020-04-30,105.40876208,0.011205875,0.33225696865612975,
2020-05-31,105.40071287,0.011739714285714286,0.7892200215056178,
2020-06-30,105.21848473,0.012074,1.035695610214183,
2020-07-31,104.26656001,0.011205875,0.2676664990927691,
2020-08-31,103.6538714,0.010606875,-0.27944927074965087,
2020-09-30,102.61559706,0.010790666666666665,-0.6197026948919397,
2020-10-31,102.02063817,0.011002888888888888,-0.5172910839040163,
2020-11-30,101.26076444,0.010499285714285713,-0.5704129037704201,
2020-12-31,102.83785813,0.011650333333333332,-0.7117628672698505,
2021-01-31,104.11830885,0.017428,-0.8227303749087538,
2021-02-28,105.62110131,0.015666714285714287,-0.9018154756790373,
2021-03-31,105.76596868,0.017128,-0.6999428293784907,
2021-04-30,106.17447941,0.014391875,-0.4364216117284105,
2021-05-31,107.13230813,0.01468611111111111,-0.10730000352479485,
2021-06-30,107.70702646,0.017507125,-0.3689980713910693,
2021-07-31,108.20627629,0.016209428571428573,-0.406961264925129,
2021-08-31,108.42725808,0.016432099999999998,0.11248919884601621,
2021-09-30,108.85370546,0.01762088888888889,0.3034728203877884,
2021-10-31,109.4332704,0.018167625,0.20551375678553438,
2021-11-30,111.38447696,0.01522725,-0.673902467173688,
2021-12-31,113.63051658,0.01392225,-0.9097876127282635,
2022-01-31,115.4001375,0.047025625,-0.9851074534084272,
2022-02-28,115.59575474,0.045221142857142856,-0.8478917699718166,
2022-03-31,115.74553085,0.044589500000000004,-0.38490394385162996,
2022-04-30,114.70663507,0.04488488888888889,0.121426905678512,
2022-05-31,115.02897857,0.0472445,0.0,
2022-06-30,114.83844136,0.046805875,-0.034972481094851085,
2022-07-31,116.48616215,0.04527822222222222,-0.39713050700495917,
2022-08-31,116.95619993,0.047060333333333336,-0.4525249609261074,
2022-09-30,117.98975887,0.04725575,-0.6769796518736575,
2022-10-31,119.13291317,0.045250875,-0.547604648209357,
2022-11-30,119.81564174,0.04527822222222222,-0.6004378932904084,
2022-12-31,119.58102665,0.04673828571428572,-0.32218418239928914,
2023-01-31,118.64259287,0.049283,-0.20593522423482977,
2023-02-28,118.56407925,0.05028671428571429,0.32540883152307204,
2023-03-31,118.87194214,0.04961744444444444,0.23179333383486245,
2023-04-30,119.33059424,0.04925225,1.09203079945316,
2023-05-31,119.51352582,0.049471125,0.8308600700190987,
2023-06-30,120.24248317,0.049207,0.18040965951698315,
2023-07-31,120.18476002,0.04903071428571428,0.7981270963453956,
2023-08-31,120.75899975,0.04878057142857143,0.19782404422236233,
2023-09-30,120.12294694,0.049471125,0.31650098618746453,
2023-10-31,121.47175291,0.04961744444444444,-0.5018748489017743,
2023-11-30,120.49220102,0.04925225,-0.6091147696658987,
2023-12-31,121.0891985,0.04978428571428571,-0.6001678065280259,
2024-01-31,120.48272828,0.040422571428571426,-0.3575390997189623,
2024-02-29,120.93212216,0.040663,-0.05819996300648691,
2024-03-31,120.36187709,0.04050125,-0.03606082682734333,
2024-04-30,120.6976205,0.040663,0.21420172666542392,
2024-05-31,122.30134928,0.0407026,-0.48330952037636377,
2024-06-30,124.30371429,0.040502125,-0.777918325209034,
2024-07-31,125.55281138,0.040678142857142864,-0.8739910565348099,
2024-08-31,126.01807815,0.04096155555555556,-0.7374136072633356,
2024-09-30,126.03980983,0.04056322222222222,-0.07910833424817008,
2024-10-31,125.30355246,0.040389,0.45071140864630327,
2024-11-30,124.7529761,0.04086177777777778,0.3347533946384215,
2024-12-31,124.4624539,0.041157111111111117,0.05365930840054828,
2025-01-31,124.5191424,0.054697666666666665,1.0715306899264079,
2025-02-28,124.12702258,0.053170625,1.5695780887169422,
2025-03-31,124.64252872,0.05300022222222222,0.894212841193014,
2025-04-30,126.1071565,0.053936125,-0.4084506675440531,
2025-05-31,127.9669334,0.053174374999999996,-0.74709694842948,
2025-06-30,128.22125995,0.051972125,-0.7048029396231823,
2025-07-31,128.19133769,0.052130333333333334,-0.2985275203937871,
2025-08-31,128.05195971,0.053495625,3.847537823783605,
2025-09-30,128.36681094,0.0533875,3.2056539971537354,
2025-10-31,128.15834903,0.0526039,1.9935226160956752,
2025-11-30,127.37237049,0.05339177777777778,0.36557520280404676,
2025-12-31,126.42378793,0.05339125,-0.1819388339392383,
2026-01-31,125.8665109,,-0.35549124240707175,
