date,P,J,L,D
2012-12-31,100.0,0.0324135,,
2013-01-31,100.45009504,0.030537285714285715,,
2013-02-28,101.28869144,0.031296625,-0.18717051667639079,
2013-03-31,101.84916728,0.03106725,-0.1669748119574036,
2013-04-30,103.23552887,0.0310419,-0.31171744011765895,
2013-05-31,104.77733457,0.03125911111111111,-0.36816245516539536,
2013-06-30,106.03933318,0.031509999999999996,-0.40595851595286453,
2013-07-31,107.27718362,0.030229375,-0.3960374233998237,
2013-08-31,108.17368369,0.029924111111111113,-0.3534318844233246,
2013-09-30,109.47541985,0.031296625,-0.3533474329296085,
2013-10-31,110.57261548,0.0312945,-0.3397506822795366,
2013-11-30,111.14276207,0.031872111111111115,-0.30869757461407865,
2013-12-31,111.75981308,0.031997625,-0.21643820546916667,
2014-01-31,111.97731618,0.04106283333333333,0.030725279260005678,
2014-02-28,112.75678684,0.040613500000000004,-0.048455499585669165,
2014-03-31,113.45843925,0.040663000000000005,-0.07307383085809445,
2014-04-30,114.04451447,0.041285125,-0.1661759423040102,
2014-05-31,114.64637906,0.04117325,-0.12197592032941583,
2014-06-30,115.12526885,0.040389375000000005,-0.05457346646277886,
2014-07-31,115.88669528,0.04046422222222222,-0.10406982490608659,
2014-08-31,116.09224803,0.040948125,0.03524983885321798,
2014-09-30,116.5557307,0.040948125,0.044783715581812676,
2014-10-31,116.94874742,0.0407917,0.27481382846428515,
2014-11-30,117.70187982,0.041161,-0.02211508193492015,
2014-12-31,118.21778169,0.04117325,-0.038124529937462306,
2015-01-31,118.40886047,0.05078283333333333,0.041692388827574575,
2015-02-28,118.5949387,0.048829111111111115,0.4566044431508519,
2015-03-31,119.76667472,0.050121874999999996,0.01064619052416339,
2015-04-30,121.19469603,0.05002671428571429,-0.2602571677648294,
2015-05-31,121.36673306,0.049243625,-0.2580091551971811,
2015-06-30,120.55925218,0.04902533333333334,-0.20221367978079266,
2015-07-31,120.6444663,0.049776571428571434,0.3106748165096915,
2015-08-31,121.12021182,0.049903,0.10654125768824796,
2015-09-30,121.13105227,0.049551,1.0896382701585567,
2015-10-31,121.16048823,0.050196777777777785,1.2732012673705602,
2015-11-30,121.52222232,0.050342625,1.8145233482226162,
2015-12-31,122.04156985,0.048774,0.4663067832661776,
2016-01-31,122.12776479,0.052240555555555554,0.4040937377318946,
2016-02-29,122.20857988,0.052282,0.8190345796710619,
2016-03-31,122.28549438,0.05240657142857143,3.4111910394352463,
2016-04-30,122.69629502,0.05243422222222222,1.1221135413434804,
2016-05-31,122.89055082,0.05233733333333333,0.8368316483676883,
2016-06-30,123.63312413,0.052313125,0.12711716610439835,
2016-07-31,123.95664496,0.05220425,0.1800928709143953,
2016-08-31,124.22954781,0.052240555555555554,0.1354734051067074,
2016-09-30,124.18320586,0.05215757142857143,0.9423712066112775,
2016-10-31,124.32775233,0.05240657142857143,1.5427252914118859,
2016-11-30,124.68835614,0.05243422222222222,1.2049075368607656,
2016-12-31,125.08200705,0.052313125,0.5078976572079756,
2017-01-31,125.29514112,0.03688657142857143,0.4305845714004632,
