date,P,J,L,D
2018-01-31,100.0,0.0250855,,
2018-02-28,100.21645992,0.02520175,,
2018-03-31,100.34295852,0.024852625,0.5318288669476473,
2018-04-30,100.47711947,0.024852625,0.6302389595029712,
2018-05-31,100.51091965,0.0250854,1.4668048522324375,
2018-06-30,100.58130769,0.024930333333333332,1.9825437537778723,
2018-07-31,100.48180347,0.025018999999999996,2.444763173366014,
2018-08-31,100.50626806,0.025085625,2.5963943939066145,
2018-09-30,100.58178143,0.02503388888888889,2.5113732014767054,
2018-10-31,100.68198811,0.024852625,2.500082676465914,
2018-11-30,100.73313475,0.024852625,2.1235924395038097,
2018-12-31,100.67819517,0.024969125,2.408318759008883,
2019-01-31,100.7907951,0.02301257142857143,2.232934398563002,
2019-02-28,100.86459948,0.022979875,1.957427622140962,
2019-03-31,100.73642018,0.023213499999999998,1.3370943253896888,
2019-04-30,100.43581343,0.022743666666666666,0.570072900238246,
2019-05-31,100.22345055,0.022744,0.29145488899533556,
2019-06-30,100.21876471,0.022744,0.5306231866793496,
2019-07-31,100.41168372,0.023213499999999998,0.8531089195001154,
2019-08-31,100.49277357,0.023369777777777778,1.5893940889330873,
2019-09-30,100.69291985,0.022979875,0.6415251717099028,
2019-10-31,101.29521209,0.023213499999999998,0.015299374876816636,
2019-11-30,102.56262417,0.022931299999999998,-0.401601550722321,
2019-12-31,104.22732672,0.022741777777777777,-0.5298864393596985,
2020-01-31,104.0716202,0.0094035,-0.5024950427543535,
2020-02-29,104.04751683,0.011205875,-0.35755225017807973,
2020-03-31,104.33939667,0.0115178,0.6993774954143597,
2020-04-30,104.68976786,0.011205875,0.2874388912124595,
2020-05-31,104.87720346,0.011739714285714286,0.09115528534965125,
2020-06-30,104.70317982,0.012074,0.2267068539879137,
2020-07-31,104.12531356,0.011205875,0.0,
2020-08-31,103.88741644,0.010606875,-0.037310067118845075,
2020-09-30,104.1048432,0.010790666666666665,-0.06696895988631325,
2020-10-31,104.53358259,0.011002888888888888,0.03974767734666902,
2020-11-30,104.54515527,0.010499285714285713,0.29898604679537677,
2020-12-31,104.40528162,0.011650333333333332,0.4363544643734642,
2021-01-31,103.90414338,0.017428,0.3108838264819122,
2021-02-28,103.48727477,0.015666714285714287,-0.08311610890027953,
2021-03-31,103.24695894,0.017128,-0.13891206294692532,
2021-04-30,103.50271947,0.014391875,0.012757467789579136,
2021-05-31,103.94054705,0.01468611111111111,-0.004798827671023693,
2021-06-30,104.32926015,0.017507125,-0.10106790480107182,
2021-07-31,104.68680252,0.016209428571428573,-0.15217863722420547,
2021-08-31,104.88411951,0.016432099999999998,-0.00653844376124262,
