date,P,P_incc,J,L_credito,L,D
2010-08-31,100.0,0.14,0.0366583,876241.0,876241.0,5.5804278315367295
2010-09-30,103.41393224,0.21,0.03707288888888889,894120.0,894120.0,5.5442669246532095
2010-10-31,104.83768482,0.2,0.037586625,910493.0,910493.0,5.511151955784488
2010-11-30,107.72844087,0.37,0.036677125,927066.0,927066.0,5.477632479875288
2010-12-31,108.0986713,0.67,0.035772125,936912.0,936912.0,5.457718598272562
2011-01-31,109.00378671,0.41,0.04368411111111111,933467.0,933467.0,5.464686232044793
2011-02-28,110.45135432,0.28,0.043664,947964.0,947964.0,5.435365539215754
2011-03-31,113.07219124,0.43,1.61,958884.0,958884.0,5.413279454805661
2011-04-30,115.88698774,1.06,1.63,971825.0,971825.0,5.38710582675154
2011-05-31,118.14151629,2.94,1.61,986470.0,986470.0,5.357485798712546
2011-06-30,119.65533528,0.37,1.59,1002021.0,1002021.0,5.326033353780189
2011-07-31,120.57226824,0.45,1.6,1012580.0,1012580.0,5.304677404578159
2011-08-31,121.19722067,0.13,1.58,1025674.0,1025674.0,5.278194328638072
2011-09-30,122.30324666,0.14,1.54,1053850.0,1053850.0,5.221207376775548
2011-10-31,123.16122628,0.23,1.56,1056671.0,1056671.0,5.215501804969607
2011-11-30,123.50827587,0.72,1.47,1080026.0,1080026.0,5.168265495317803
2011-12-31,123.23630771,0.11,1.38,1112355.0,1112355.0,5.660273702927769
2012-01-31,123.25316258,0.89,1.45,1099064.0,1099064.0,5.687155218302728
2012-02-29,125.10737864,0.3,1.47,1099920.0,1099920.0,5.685423928169482
2012-03-31,127.21287263,0.51,1.43,1125741.0,1125741.0,5.075805298540571
2012-04-30,129.04583401,0.75,1.44,1141731.0,1141731.0,5.043464960654364
2012-05-31,129.63558256,1.88,1.37,1161233.0,1161233.0,5.004021479137366
2012-06-30,130.05222142,0.73,1.3,1180998.0,1180998.0,4.964046070862139
2012-07-31,129.90464087,0.67,1.29,1188704.0,1188704.0,5.235705242973946
2012-08-31,130.1096178,0.26,1.3,1197310.0,1197310.0,5.218299305022183
2012-09-30,127.89383575,0.22,1.25,1218829.0,1218829.0,9.485582653882254
2012-10-31,126.52363547,0.21,1.27,1234774.0,1234774.0,11.877998721268067
2012-11-30,126.32808499,0.33,1.21,1254604.0,1254604.0,12.229118193501469
2012-12-31,128.21041292,0.16,1.22,1291867.0,1291867.0,7.8429461803745415
2013-01-31,128.12444656,0.65,1.27,1277890.0,1277890.0,5.3290300488446
