date,P,J,L,D
2018-01-31,100.0,0.0250855,,
2018-02-28,100.55783923,0.02520175,,
2018-03-31,101.26766002,0.024852625,-0.16730115190568418,
2018-04-30,101.19700402,0.024852625,0.05665835757311121,
2018-05-31,100.85946745,0.0250854,0.2093688108956274,
2018-06-30,100.95348572,0.024930333333333332,1.329196350669707,
2018-07-31,101.08965248,0.025018999999999996,1.0942304343808105,
2018-08-31,101.24797812,0.025085625,1.9181454595384542,
2018-09-30,100.65208025,0.02503388888888889,0.4457393213700771,
2018-10-31,100.43252527,0.024852625,0.34686057882249877,
2018-11-30,99.92657223,0.024852625,0.06993316339573942,
2018-12-31,100.30145149,0.024969125,0.21941285855626202,
2019-01-31,100.45168164,0.02301257142857143,0.28040300114692035,
2019-02-28,101.22867086,0.022979875,0.07705370303625304,
2019-03-31,101.09104973,0.023213499999999998,0.25220084805540804,
2019-04-30,101.02953896,0.022743666666666666,0.33933185217677,
2019-05-31,100.97754884,0.022744,3.35482092819719,
2019-06-30,100.99856227,0.022744,6.853094413314345,
2019-07-31,101.14657576,0.023213499999999998,3.8993930007738005,
2019-08-31,101.23779155,0.023369777777777778,3.20886731393261,
2019-09-30,100.8276657,0.022979875,0.8702947390865092,
2019-10-31,99.99917876,0.023213499999999998,0.06612866327718757,
2019-11-30,99.13740639,0.022931299999999998,-0.2164012613544613,
2019-12-31,98.41667753,0.022741777777777777,-0.28080364231671195,
2020-01-31,98.88455865,0.0094035,-0.21070306092701208,
2020-02-29,99.82936578,0.011205875,-0.2318884927526836,
2020-03-31,100.41880768,0.0115178,-0.20035505888394564,
2020-04-30,100.10288457,0.011205875,-0.15728716208699967,
2020-05-31,99.842241,0.011739714285714286,0.16556393941520509,
2020-06-30,100.27626086,0.012074,0.2988427272320243,
2020-07-31,100.73643415,0.011205875,0.17413276504550626,
2020-08-31,100.58305341,0.010606875,0.264339495669888,
2020-09-30,99.92909226,0.010790666666666665,0.09986293740005746,
2020-10-31,99.526311,0.011002888888888888,0.13684487605144358,
2020-11-30,100.26847701,0.010499285714285713,-0.13875440449206083,
2020-12-31,100.93108167,0.011650333333333332,-0.14205267960697018,
2021-01-31,101.44167757,0.017428,-0.17197755556717859,
2021-02-28,100.97701399,0.015666714285714287,-0.07874073907658427,
2021-03-31,100.73463296,0.017128,0.13789636531147692,
2021-04-30,100.74363203,0.014391875,0.7256961825905606,
2021-05-31,101.75957047,0.01468611111111111,0.10235620912767451,
2021-06-30,102.68397019,0.017507125,-0.1756351373089154,
2021-07-31,103.29692034,0.016209428571428573,-0.29797901620641754,
2021-08-31,103.4737486,0.016432099999999998,-0.09787602623644383,
2021-09-30,104.03887018,0.01762088888888889,0.06770918526846746,
2021-10-31,104.34646002,0.018167625,0.29559753348062817,
2021-11-30,104.749234,0.01522725,0.12167310503528203,
2021-12-31,104.85448476,0.01392225,0.5889819606071686,
2022-01-31,105.68031187,0.047025625,0.09188311299366499,
2022-02-28,106.38017007,0.045221142857142856,-0.048967445393689614,
2022-03-31,107.19873148,0.044589500000000004,-0.2448089732600087,
2022-04-30,107.52982985,0.04488488888888889,-0.11998093301515207,
2022-05-31,107.90104257,0.0472445,0.00888048273208823,
2022-06-30,107.80247424,0.046805875,0.6523401747464433,
2022-07-31,108.37332534,0.04527822222222222,0.3438323277933234,
2022-08-31,108.91862666,0.047060333333333336,0.19737034137999374,
2022-09-30,109.88803525,0.04725575,-0.1748042380023003,
2022-10-31,110.14805764,0.045250875,-0.08066079144844376,
2022-11-30,110.51780957,0.04527822222222222,-0.009886333544081275,
2022-12-31,110.87335442,0.04673828571428572,0.42786580076901254,
2023-01-31,111.25614429,0.049283,0.30584778436325644,
2023-02-28,111.21413252,0.05028671428571429,0.7303632994734773,
2023-03-31,110.86852619,0.04961744444444444,0.7529108896714077,
2023-04-30,110.2612979,0.04925225,0.42510021137136034,
2023-05-31,110.22877886,0.049471125,0.43556186083898374,
2023-06-30,110.39017222,0.049207,0.6930687719893814,
2023-07-31,110.99504152,0.04903071428571428,0.6926144151140796,
2023-08-31,110.98731215,0.04878057142857143,0.7372908635787384,
2023-09-30,112.12564387,0.049471125,-0.06139264133902301,
2023-10-31,112.70947679,0.04961744444444444,-0.05021677397448697,
2023-11-30,114.20777806,0.04925225,-0.34840888341094356,
2023-12-31,113.63649682,0.04978428571428571,-0.2700981416754289,
2024-01-31,113.65577373,0.040422571428571426,-0.1531838835215223,
2024-02-29,114.28003316,0.040663,0.24577750363650325,
2024-03-31,116.35999475,0.04050125,-0.276567420163589,
2024-04-30,118.6827219,0.040663,-0.46795626992711103,
2024-05-31,120.82482314,0.0407026,-0.5195057782545032,
2024-06-30,120.85499507,0.040502125,-0.4354200625699771,
2024-07-31,120.14410141,0.040678142857142864,-0.2821211507861203,
2024-08-31,119.14876202,0.04096155555555556,0.0,
2024-09-30,119.9584063,0.04056322222222222,-0.218154811273204,
2024-10-31,122.34661239,0.040389,-0.41079858602626895,
2024-11-30,124.19821568,0.04086177777777778,-0.4579356444492196,
2024-12-31,123.84641571,0.041157111111111117,-0.43274375529752274,
2025-01-31,122.18605691,0.054697666666666665,-0.3776221651365467,
2025-02-28,121.67904003,0.053170625,-0.20464403747744858,
2025-03-31,121.71453815,0.05300022222222222,-0.13431622461095036,
2025-04-30,123.57731063,0.053936125,-0.18855697163419408,
2025-05-31,125.23188121,0.053174374999999996,-0.35116768422092215,
2025-06-30,128.33488706,0.051972125,-0.5103231964100452,
2025-07-31,129.6424504,0.052130333333333334,-0.49039110855664575,
2025-08-31,130.38548847,0.053495625,-0.45119257261269236,
2025-09-30,131.33381389,0.0533875,-0.2643847012070962,
2025-10-31,132.59565748,0.0526039,-0.2532304307555663,
2025-11-30,133.56276238,0.05339177777777778,-0.2820160598635981,
2025-12-31,134.50771767,0.05339125,-0.2785707641177742,
2026-01-31,135.23761927,,-0.1898293489294442,
