date,P,J,L,D
2018-01-31,100.0,0.0250855,,
2018-02-28,99.87771939,0.02520175,,
2018-03-31,100.07395391,0.024852625,1.99442130311,
2018-04-30,100.02367461,0.024852625,2.813676487333462,
2018-05-31,100.12427104,0.0250854,3.0379753585572153,
2018-06-30,100.41618965,0.024930333333333332,2.2183811952312795,
2018-07-31,100.75822107,0.025018999999999996,1.0315351242343604,
2018-08-31,100.47223317,0.025085625,0.6696622798575342,
2018-09-30,99.9527021,0.02503388888888889,0.38376159294793977,
2018-10-31,99.46161152,0.024852625,0.24832416652975267,
2018-11-30,99.29055294,0.024852625,0.345533165929394,
2018-12-31,99.16573658,0.024969125,0.9025409065339939,
2019-01-31,99.56829231,0.02301257142857143,1.10635136156561,
2019-02-28,100.23007339,0.022979875,0.3306025744871733,
2019-03-31,100.79740752,0.023213499999999998,0.03244590117292297,
2019-04-30,101.13287412,0.022743666666666666,0.07033684719300708,
2019-05-31,101.24358361,0.022744,0.5371901670570887,
2019-06-30,101.17983516,0.022744,1.8457361182787402,
2019-07-31,100.94195726,0.023213499999999998,2.474276413783642,
2019-08-31,100.77355591,0.023369777777777778,2.0732840146110694,
2019-09-30,100.7539393,0.022979875,2.367381336066511,
2019-10-31,100.5934066,0.023213499999999998,3.0563102326417497,
2019-11-30,100.79934274,0.022931299999999998,2.6777975846635025,
2019-12-31,100.80189798,0.022741777777777777,2.8372661613445156,
2020-01-31,100.55658768,0.0094035,2.1636020872232096,
2020-02-29,100.43177095,0.011205875,2.8037635841677244,
2020-03-31,100.51010045,0.0115178,2.1975024588465937,
2020-04-30,100.81559248,0.011205875,1.8415251403855708,
2020-05-31,100.9461805,0.011739714285714286,1.8138574892258228,
2020-06-30,101.27828497,0.012074,0.9610317685596242,
2020-07-31,101.48935811,0.011205875,1.2099944302206205,
2020-08-31,102.17531475,0.010606875,0.3150851207232959,
2020-09-30,103.01377434,0.010790666666666665,0.0,
2020-10-31,103.78913996,0.011002888888888888,-0.188194654082298,
2020-11-30,103.94380139,0.010499285714285713,-0.007855393406096457,
2020-12-31,104.75883482,0.011650333333333332,0.008811766093379782,
2021-01-31,105.29658073,0.017428,0.1389582163444666,
2021-02-28,106.14485421,0.015666714285714287,-0.147225608211511,
2021-03-31,106.0600481,0.017128,0.17016377495409063,
2021-04-30,106.19860056,0.014391875,0.5270698584634314,
2021-05-31,106.79333712,0.01468611111111111,0.9427815422766775,
2021-06-30,107.60386092,0.017507125,0.1369469732525938,
2021-07-31,108.37605806,0.016209428571428573,-0.12666522001724242,
2021-08-31,108.87176649,0.016432099999999998,-0.09211791019529561,
2021-09-30,109.31804749,0.01762088888888889,0.0588628924857412,
2021-10-31,110.04653753,0.018167625,0.0868070647176706,
