date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,5.463974488977566
2018-02-28,102.59459028,0.13,1.24,1405303.0,1405303.0,5.475537289857336
2018-03-31,105.58269666,0.24,1.2,1415763.0,1415763.0,5.452578501474195
2018-04-30,104.48932355,0.29,1.17,1414907.0,1414907.0,7.443037537450474
2018-05-31,103.24804308,0.23,1.18,1419445.0,1419445.0,9.714288115835691
2018-06-30,103.86161737,0.97,1.23,1432717.0,1432717.0,9.685157232525842
2018-07-31,105.76182804,0.61,1.24,1420881.0,1420881.0,7.722556030407959
2018-08-31,108.47857204,0.15,1.23,1434320.0,1434320.0,5.411847503766173
2018-09-30,108.98327941,0.23,1.24,1440877.0,1440877.0,5.397455460226187
2018-10-31,108.91769667,0.35,1.23,1417390.0,1417390.0,5.56456461685297
2018-11-30,107.65301134,0.13,1.18,1427818.0,1427818.0,7.771402087991089
2018-12-31,105.76489995,0.13,1.16,1462037.0,1462037.0,11.064269677956222
2019-01-31,104.49288338,0.49,1.21,1423002.0,1423002.0,13.343894634063766
2019-02-28,103.39550696,0.09,1.17,1424211.0,1424211.0,13.128192127069465
2019-03-31,104.70984013,0.31,1.11,1436695.0,1436695.0,9.732815522395175
2019-04-30,105.10848874,0.38,1.08,1420024.0,1420024.0,7.4599031427799645
2019-05-31,107.02648887,0.03,1.09,1420549.0,1420549.0,5.4420736485868435
2019-06-30,108.40621077,0.88,1.07,1419273.0,1419273.0,5.444874357380044
2019-07-31,109.42545375,0.58,1.05,1396922.0,1396922.0,5.493932854430862
2019-08-31,109.51006601,0.42,1.02,1411215.0,1411215.0,5.462560965103882
2019-09-30,108.88816777,0.46,0.99,1427524.0,1427524.0,6.517281927145541
2019-10-31,109.02414,0.18,0.98,1415578.0,1415578.0,6.5435023560198236
2019-11-30,109.19494407,0.04,0.95,1435147.0,1435147.0,6.500550106510296
2019-12-31,108.80182763,0.21,0.94,1458826.0,1458826.0,6.049390151890871
2020-01-31,109.26942207,0.38,0.99,1431634.0,1431634.0,6.109074222035645
2020-02-29,110.98617083,0.33,0.95,1442009.0,1442009.0,6.086302001244528
2020-03-31,113.00700271,0.26,0.91,1534303.0,1534303.0,5.192393532550929
2020-04-30,112.77697373,0.22,0.97,1554328.0,1554328.0,5.539321498858377
2020-05-31,111.34219417,0.2,0.99,1568161.0,1568161.0,7.952008477095829
2020-06-30,109.92557791,0.34,0.95,1581817.0,1581817.0,10.365239794422255
2020-07-31,110.75466784,1.17,0.94,1609796.0,1609796.0,9.912947231791264
2020-08-31,113.69259855,0.72,0.92,1649768.0,1649768.0,7.382162967802875
2020-09-30,117.51412823,1.16,0.9,1697670.0,1697670.0,4.83381720542011
2020-10-31,120.29179163,1.73,0.92,1719393.0,1719393.0,4.78613711363742
2020-11-30,121.99127077,1.28,0.89,1751350.0,1751350.0,4.715994283775088
2020-12-31,123.43827483,0.7,0.89,1780450.0,1780450.0,4.652122319917597
2021-01-31,124.17980932,0.89,0.96,1764350.0,1764350.0,4.687460416759714
2021-02-28,125.22023435,1.89,0.92,1774313.0,1774313.0,4.665592500061701
2021-03-31,126.59285096,1.3,0.93,1809384.0,1809384.0,4.588614711592762
2021-04-30,128.47008381,0.9,1.0,1804880.0,1804880.0,4.598500599057166
2021-05-31,131.35205775,2.22,1.0,1814790.0,1814790.0,4.576749012740062
2021-06-30,133.87273845,2.16,1.02,1814263.0,1814263.0,4.577905731810608
2021-07-31,137.44625388,0.85,1.04,1830524.0,1830524.0,4.542214254000069
2021-08-31,140.3156362,0.46,1.09,1848208.0,1848208.0,4.503399415207771
2021-09-30,144.17354916,0.51,1.17,1891192.0,1891192.0,4.40905328137786
2021-10-31,147.49502466,0.86,1.24,1907849.0,1907849.0,4.372492618079776
2021-11-30,150.59425941,0.67,1.4,1929659.0,1929659.0,4.324621568879367
2021-12-31,152.52996295,0.35,1.39,1970605.0,1970605.0,4.234748667432328
2022-01-31,154.83325131,0.71,1.43,1943805.0,1943805.0,4.293572331740945
2022-02-28,156.88459474,0.38,1.41,1967754.0,1967754.0,4.241006363960084
2022-03-31,159.1402267,0.86,1.43,1990048.0,1990048.0,4.1920729769415646
2022-04-30,161.16813695,0.95,1.44,1998547.0,1998547.0,4.173418412652052
2022-05-31,162.98021289,2.28,1.44,2008336.0,2008336.0,4.151932410789475
2022-06-30,164.43723051,2.14,1.45,2047451.0,2047451.0,4.066078394765908
2022-07-31,165.71147391,0.86,1.46,2041622.0,2041622.0,4.078872541753033
2022-08-31,166.88121543,0.09,1.45,2058843.0,2058843.0,4.041073947609052
2022-09-30,169.26213815,0.09,1.44,2104721.0,2104721.0,3.9403757359989484
2022-10-31,171.81349222,0.12,1.43,2100060.0,2100060.0,3.9506062247803837
2022-11-30,174.76531644,0.36,1.45,2121812.0,2121812.0,3.9028624805251204
2022-12-31,177.77418324,0.09,1.47,2170267.0,2170267.0,3.796507978507431
2023-01-31,180.44923325,0.46,1.51,2143696.0,2143696.0,3.8548290077740086
2023-02-28,183.67838748,0.05,1.5,2128587.0,2128587.0,3.8879919459844157
2023-03-31,187.64436283,0.3,1.47,2146398.0,2146398.0,3.8488983532605054
2023-04-30,190.72672881,0.14,1.45,2136652.0,2136652.0,3.870289973870647
2023-05-31,193.26597393,0.59,1.44,2137582.0,2137582.0,3.868248704922624
2023-06-30,196.06117399,0.71,1.39,2161384.0,2161384.0,3.8160053893303214
2023-07-31,199.20244839,0.1,1.37,2145357.0,2145357.0,3.851183257534583
2023-08-31,201.68649272,0.17,1.34,2164354.0,2164354.0,3.809486498173732
2023-09-30,203.08936724,0.34,1.31,2204640.0,2204640.0,3.7210622392059345
2023-10-31,204.77144769,0.2,1.32,2195088.0,2195088.0,3.7420280467236924
2023-11-30,208.97964735,0.07,1.31,2211381.0,2211381.0,3.7062663317020395
2023-12-31,212.4800131,0.31,1.27,2271990.0,2271990.0,3.5732348589378224
2024-01-31,215.49738032,0.27,1.3,2223506.0,2223506.0,3.679653013428084
2024-02-29,216.33908523,0.13,1.27,2221893.0,2221893.0,3.683193407850838
2024-03-31,217.30246043,0.28,1.26,2285751.0,2285751.0,3.5430306632456254
2024-04-30,217.98184088,0.52,1.25,2268846.0,2268846.0,3.5801356649298484
2024-05-31,218.57806963,0.86,1.25,2277001.0,2277001.0,3.5622361506598192
2024-06-30,220.63262312,0.71,1.27,2336157.0,2336157.0,3.4323938862627825
2024-07-31,224.10323367,0.72,1.31,2321183.0,2321183.0,3.4652605112387986
2024-08-31,228.47922449,0.7,1.31,2343924.0,2343924.0,3.4153459981775196
2024-09-30,231.03044352,0.58,1.3,2384373.0,2384373.0,3.3265639684156065
2024-10-31,232.54493626,0.68,1.32,2397484.0,2397484.0,3.297786466074178
2024-11-30,232.31201877,0.4,1.35,2435998.0,2435998.0,3.4055885247049305
2024-12-31,233.55397899,0.5,1.4,2497213.0,2497213.0,3.271226934755228
2025-01-31,235.18319737,0.83,1.51,2450444.0,2450444.0,3.373880813712308
2025-02-28,237.66458646,0.4,1.53,2477987.0,2477987.0,3.1210893971250493
2025-03-31,239.61062536,0.39,1.49,2495720.0,2495720.0,3.0821670076032315
2025-04-30,242.69297034,0.52,1.48,2513816.0,2513816.0,3.0424478647178304
2025-05-31,247.4533323,0.58,1.48,2532592.0,2532592.0,3.0012361810962407
2025-06-30,251.70638913,0.69,1.46,2547706.0,2547706.0,2.968062268321597
2025-07-31,253.88035685,0.91,1.44,2544275.0,2544275.0,2.9755930143008085
2025-08-31,253.90233396,0.52,1.44,2546082.0,2546082.0,2.9716268067856717
2025-09-30,254.02718335,0.17,1.43,2589912.0,2589912.0,2.8754237766869135
2025-10-31,254.39889051,0.3,1.47,2596177.0,2596177.0,2.8616726476983505
2025-11-30,255.82176833,0.27,1.44,2613896.0,2613896.0,2.8227809869563956
2025-12-31,256.83183334,0.21,1.42,2698990.0,2698990.0,2.6360070731251453
2026-01-31,258.29176852,0.72,,,,4.333178802433516
