date,P,P_incc,J,L_credito,L,D
2022-01-31,100.0,0.71,1.43,1943805.0,1943805.0,5.812784004859506
2022-02-28,100.66682055,0.38,1.41,1967754.0,1967754.0,5.707742210595383
2022-03-31,100.08293626,0.86,1.43,1990048.0,1990048.0,7.521051503108434
2022-04-30,99.09568912,0.95,1.44,1998547.0,1998547.0,10.733951548901661
2022-05-31,98.31646509,2.28,1.44,2008336.0,2008336.0,13.281905146332036
2022-06-30,98.91802052,2.14,1.45,2047451.0,2047451.0,11.199252184189124
2022-07-31,99.15647968,0.86,1.46,2041622.0,2041622.0,7.974641353365824
2022-08-31,99.51076654,0.09,1.45,2058843.0,2058843.0,5.308220226473929
2022-09-30,99.57016377,0.09,1.44,2104721.0,2104721.0,5.106996482799895
2022-10-31,100.46876835,0.12,1.43,2100060.0,2100060.0,5.127439916891718
2022-11-30,101.70184434,0.36,1.45,2121812.0,2121812.0,5.032034300422003
2022-12-31,102.57173453,0.09,1.47,2170267.0,2170267.0,4.819507675466134
2023-01-31,103.8726045,0.46,1.51,2143696.0,2143696.0,4.936049723793498
2023-02-28,104.8579625,0.05,1.5,2128587.0,2128587.0,5.00231873166592
2023-03-31,106.50318493,0.3,1.47,2146398.0,2146398.0,4.924198584785537
2023-04-30,107.07110308,0.14,1.45,2136652.0,2136652.0,4.966945143176206
2023-05-31,108.72633257,0.59,1.44,2137582.0,2137582.0,4.962866105693822
2023-06-30,109.63003233,0.71,1.39,2161384.0,2161384.0,4.858469062515623
2023-07-31,110.5720521,0.1,1.37,2145357.0,2145357.0,4.928764475128722
2023-08-31,111.13883829,0.17,1.34,2164354.0,2164354.0,4.845442458942846
2023-09-30,112.48218374,0.34,1.31,2204640.0,2204640.0,4.66874557290483
2023-10-31,112.86607588,0.2,1.32,2195088.0,2195088.0,4.71064123530455
2023-11-30,112.42251273,0.07,1.31,2211381.0,2211381.0,5.934070166905422
2023-12-31,111.94281548,0.31,1.27,2271990.0,2271990.0,7.074137617285103
2024-01-31,113.1395013,0.27,1.3,2223506.0,2223506.0,7.286791438033433
2024-02-29,114.44594132,0.13,1.27,2221893.0,2221893.0,5.998975119076206
2024-03-31,115.1948401,0.28,1.26,2285751.0,2285751.0,4.312987713513736
2024-04-30,115.8794514,0.52,1.25,2268846.0,2268846.0,4.38713408839515
2024-05-31,116.80423049,0.86,1.25,2277001.0,2277001.0,4.351365754342625
2024-06-30,117.59491821,0.71,1.27,2336157.0,2336157.0,4.091903881968478
2024-07-31,118.37787254,0.72,1.31,2321183.0,2321183.0,4.157580771496683
2024-08-31,119.25365365,0.7,1.31,2343924.0,2343924.0,4.057837339897851
2024-09-30,120.58944839,0.58,1.3,2384373.0,2384373.0,3.8804255257849647
2024-10-31,122.06859777,0.68,1.32,2397484.0,2397484.0,3.8229198694069564
2024-11-30,122.75872064,0.4,1.35,2435998.0,2435998.0,3.6539950848945155
2024-12-31,123.02454557,0.5,1.4,2497213.0,2497213.0,3.385502311255604
2025-01-31,123.52816247,0.83,1.51,2450444.0,2450444.0,3.5906340360014712
2025-02-28,125.55875544,0.4,1.53,2477987.0,2477987.0,3.469828735595745
2025-03-31,127.14715718,0.39,1.49,2495720.0,2495720.0,3.3920507015364647
2025-04-30,128.95598282,0.52,1.48,2513816.0,2513816.0,3.312680527040512
2025-05-31,129.40464037,0.58,1.48,2532592.0,2532592.0,3.2303278305144283
2025-06-30,131.37603866,0.69,1.46,2547706.0,2547706.0,3.1640368923329616
2025-07-31,132.6563835,0.91,1.44,2544275.0,2544275.0,3.179085470399695
2025-08-31,134.17758455,0.52,1.44,2546082.0,2546082.0,3.1711598567108035
2025-09-30,134.57095967,0.17,1.43,2589912.0,2589912.0,2.978918767621634
2025-10-31,135.16995835,0.3,1.47,2596177.0,2596177.0,2.9514400903881493
2025-11-30,135.39465197,0.27,1.44,2613896.0,2613896.0,2.8737234611941953
2025-12-31,137.47803928,0.21,1.42,2698990.0,2698990.0,2.5004959176177914
2026-01-31,140.48196526,0.72,,,,4.3600233834721855
