date,P,P_incc,J,L_credito,L,D
2013-12-31,100.0,0.1,1.42,1461999.0,1461999.0,5.012517860831891
2014-01-31,99.84135737,0.88,1.47,1450143.0,1450143.0,5.979062112088861
2014-02-28,100.60360105,0.33,1.51,1455446.0,1455446.0,5.653701093096492
2014-03-31,102.0358855,0.28,1.48,1470686.0,1470686.0,5.617833489056313
2014-04-30,103.97374199,0.88,1.49,1477149.0,1477149.0,4.976862073351004
2014-05-31,105.09467126,2.05,1.47,1486831.0,1486831.0,4.954075318605793
2014-06-30,106.10435582,0.66,1.47,1499849.0,1499849.0,4.9234372300628095
2014-07-31,107.27377416,0.75,1.52,1497784.0,1497784.0,4.928297243339907
2014-08-31,109.09772182,0.08,1.48,1509536.0,1509536.0,4.900638707730971
2014-09-30,110.16335379,0.15,1.51,1535565.0,1535565.0,4.8393790052662835
2014-10-31,111.25442532,0.17,1.49,1541066.0,1541066.0,4.826432306458867
2014-11-30,111.84184132,0.44,1.54,1566044.0,1566044.0,4.76764615070325
2014-12-31,112.72059767,0.08,1.5,1601391.0,1601391.0,4.684456373799822
2015-01-31,113.22154973,0.92,1.57,1591349.0,1591349.0,4.708090394782203
2015-02-28,113.15712846,0.31,1.6,1599734.0,1599734.0,4.912790087127083
2015-03-31,113.07985308,0.62,1.59,1625477.0,1625477.0,5.121572462317491
2015-04-30,114.1370432,0.46,1.6,1617486.0,1617486.0,5.140379419265331
2015-05-31,114.3083991,0.95,1.64,1630568.0,1630568.0,4.885156770494563
2015-06-30,114.32895485,1.84,1.59,1640086.0,1640086.0,4.5933870208907175
2015-07-31,114.89354448,0.55,1.6,1643742.0,1643742.0,4.584782561548796
2015-08-31,114.77821667,0.59,1.62,1657395.0,1657395.0,4.948587597014039
2015-09-30,114.67387328,0.22,1.62,1681022.0,1681022.0,5.251567436940029
2015-10-31,114.70985901,0.36,1.66,1670159.0,1670159.0,5.277133695646621
2015-11-30,114.80218117,0.34,1.68,1678370.0,1678370.0,4.861871357377277
2015-12-31,115.84195764,0.1,1.67,1710914.0,1710914.0,4.42669209576225
2016-01-31,116.35177869,0.39,1.74,1686224.0,1686224.0,4.484800438528132
2016-02-29,116.88760017,0.54,1.73,1669474.0,1669474.0,4.524221853729773
2016-03-31,117.44191805,0.64,1.72,1643265.0,1643265.0,4.585905189313045
2016-04-30,117.25835904,0.55,1.71,1624448.0,1624448.0,5.246702436177682
2016-05-31,116.81709106,0.08,1.7,1624441.0,1624441.0,6.731105217735038
2016-06-30,115.90298311,1.93,1.7,1603433.0,1603433.0,9.86714139828384
2016-07-31,115.04088148,0.49,1.65,1588513.0,1588513.0,12.21969125860971
2016-08-31,114.10065514,0.29,1.64,1578740.0,1578740.0,13.98210928299585
2016-09-30,113.75227824,0.33,1.64,1571752.0,1571752.0,12.116303389195657
2016-10-31,113.14429471,0.21,1.66,1557581.0,1557581.0,11.3239485856893
2016-11-30,112.89081921,0.16,1.67,1556307.0,1556307.0,8.986816723484878
2016-12-31,112.75057649,0.34,1.59,1548645.0,1548645.0,8.290523906933807
2017-01-31,113.02841423,0.41,1.68,1511586.0,1511586.0,6.269502909842963
2017-02-28,113.27149081,0.65,1.62,1507526.0,1507526.0,5.395385026961058
2017-03-31,113.06117839,0.16,1.56,1505787.0,1505787.0,5.641835577490206
2017-04-30,113.14861927,-0.02,1.51,1496040.0,1496040.0,5.664775310861573
2017-05-31,113.54838415,0.63,1.46,1480996.0,1480996.0,5.7001816255059605
2017-06-30,113.71821391,0.93,1.47,1485896.0,1485896.0,4.9562758573051084
2017-07-31,113.464412,0.3,1.43,1456057.0,1456057.0,5.906848051122998
2017-08-31,112.91219202,0.36,1.39,1442958.0,1442958.0,7.857409578529571
2017-09-30,112.86804994,0.06,1.37,1439429.0,1439429.0,8.019920793159592
2017-10-31,113.09785381,0.31,1.32,1432195.0,1432195.0,7.156600547148892
2017-11-30,113.47430081,0.31,1.32,1429364.0,1429364.0,5.2435305507370735
2017-12-31,113.99274838,0.07,1.29,1445115.0,1445115.0,5.052254647355145
2018-01-31,114.10649329,0.31,1.31,1410571.0,1410571.0,5.133554549846219
2018-02-28,114.15545396,0.13,1.24,1405303.0,1405303.0,5.145952879116801
2018-03-31,113.83863647,0.24,1.2,1415763.0,1415763.0,6.216049461792018
2018-04-30,114.13886134,0.29,1.17,1414907.0,1414907.0,6.218064072622621
2018-05-31,114.37979582,0.23,1.18,1419445.0,1419445.0,6.207383810999634
2018-06-30,114.73309023,0.97,1.23,1432717.0,1432717.0,5.081433555156336
2018-07-31,115.19746662,0.61,1.24,1420881.0,1420881.0,5.109289786220612
2018-08-31,115.54661517,0.15,1.23,1434320.0,1434320.0,5.077660866883606
2018-09-30,115.92917823,0.23,1.24,1440877.0,1440877.0,5.062228853780492
2018-10-31,116.18967182,0.35,1.23,1417390.0,1417390.0,5.117505915203831
2018-11-30,116.39281609,0.13,1.18,1427818.0,1427818.0,5.092963436533819
2018-12-31,116.83998361,0.13,1.16,1462037.0,1462037.0,5.012428427173523
2019-01-31,117.65055885,0.49,1.21,1423002.0,1423002.0,5.104297975973288
2019-02-28,118.76231881,0.09,1.17,1424211.0,1424211.0,5.101452573526793
2019-03-31,119.09581944,0.31,1.11,1436695.0,1436695.0,5.072071263235612
2019-04-30,120.02918573,0.38,1.08,1420024.0,1420024.0,5.111306750568541
2019-05-31,119.38418963,0.03,1.09,1420549.0,1420549.0,7.229693872949037
2019-06-30,119.12696861,0.88,1.07,1419273.0,1419273.0,8.08255811234688
2019-07-31,118.55244849,0.58,1.05,1396922.0,1396922.0,10.03748120627743
2019-08-31,118.94840283,0.42,1.02,1411215.0,1411215.0,7.884219664168102
2019-09-30,118.55575629,0.46,0.99,1427524.0,1427524.0,8.298036496484947
2019-10-31,118.17476361,0.18,0.98,1415578.0,1415578.0,7.6914322573270795
2019-11-30,117.71808848,0.04,0.95,1435147.0,1435147.0,9.16967805360952
2019-12-31,117.69601949,0.21,0.94,1458826.0,1458826.0,7.8858358168776475
2020-01-31,118.37819661,0.38,0.99,1431634.0,1431634.0,6.682232388930858
2020-02-29,118.55180941,0.33,0.95,1442009.0,1442009.0,5.133512869854511
2020-03-31,118.30800901,0.26,0.91,1534303.0,1534303.0,5.653524156394825
2020-04-30,118.38549791,0.22,0.97,1554328.0,1554328.0,5.606394971952265
2020-05-31,118.2139828,0.2,0.99,1568161.0,1568161.0,6.1453071636038885
2020-06-30,118.53389182,0.34,0.95,1581817.0,1581817.0,5.301992518743458
2020-07-31,118.8394285,1.17,0.94,1609796.0,1609796.0,5.236143457494102
2020-08-31,119.45517368,0.72,0.92,1649768.0,1649768.0,4.570600266145506
2020-09-30,120.1856066,1.16,0.9,1697670.0,1697670.0,4.4578620792207895
2020-10-31,121.14227905,1.73,0.92,1719393.0,1719393.0,4.40673662235958
2020-11-30,122.3166755,1.28,0.89,1751350.0,1751350.0,4.3315252691895
2020-12-31,123.34028615,0.7,0.89,1780450.0,1780450.0,4.263037915018291
2021-01-31,124.2583911,0.89,0.96,1764350.0,1764350.0,4.300929543958376
2021-02-28,124.5717189,1.89,0.92,1774313.0,1774313.0,4.277481450844707
2021-03-31,125.40286602,1.3,0.93,1809384.0,1809384.0,4.19494124472311
2021-04-30,125.90953861,0.9,1.0,1804880.0,1804880.0,4.205541486757031
2021-05-31,127.67767485,2.22,1.0,1814790.0,1814790.0,4.182218130061613
2021-06-30,129.46326984,2.16,1.02,1814263.0,1814263.0,4.183458433692136
2021-07-31,131.725017,0.85,1.04,1830524.0,1830524.0,4.145187888462651
2021-08-31,133.55151786,0.46,1.09,1848208.0,1848208.0,4.103568288079019
2021-09-30,135.26573002,0.51,1.17,1891192.0,1891192.0,4.002404699360969
2021-10-31,136.82551395,0.86,1.24,1907849.0,1907849.0,3.963202161270597
2021-11-30,138.67027456,0.67,1.4,1929659.0,1929659.0,3.911871948402072
2021-12-31,140.23593655,0.35,1.39,1970605.0,1970605.0,3.8155048279933323
2022-01-31,143.07416341,0.71,1.43,1943805.0,1943805.0,3.8785790923159578
2022-02-28,146.29333099,0.38,1.41,1967754.0,1967754.0,3.8222147058882507
2022-03-31,149.98368869,0.86,1.43,1990048.0,1990048.0,3.7697453906341973
2022-04-30,152.24298267,0.95,1.44,1998547.0,1998547.0,3.7497428468850185
2022-05-31,154.44162885,2.28,1.44,2008336.0,2008336.0,3.726704265785982
2022-06-30,156.25911447,2.14,1.45,2047451.0,2047451.0,3.6346464356001795
2022-07-31,158.40329827,0.86,1.46,2041622.0,2041622.0,3.6483650880903506
2022-08-31,159.70825072,0.09,1.45,2058843.0,2058843.0,3.6078351662284125
