date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,4.950380654278908
2018-02-28,98.37355779,0.13,1.24,1405303.0,1405303.0,9.94444535944627
2018-03-31,97.71582058,0.24,1.2,1415763.0,1415763.0,9.626152308837929
2018-04-30,99.65775906,0.29,1.17,1414907.0,1414907.0,9.628031154235249
2018-05-31,101.76362733,0.23,1.18,1419445.0,1419445.0,6.296402703542308
2018-06-30,102.78762847,0.97,1.23,1432717.0,1432717.0,4.901772114361795
2018-07-31,102.35315044,0.61,1.24,1420881.0,1420881.0,5.791016935226533
2018-08-31,101.16523013,0.15,1.23,1434320.0,1434320.0,8.131821432393863
2018-09-30,101.68875781,0.23,1.24,1440877.0,1440877.0,8.117429388853878
2018-10-31,101.69784181,0.35,1.23,1417390.0,1417390.0,7.3057154744956065
2018-11-30,101.4140355,0.13,1.18,1427818.0,1427818.0,5.482463351994561
2018-12-31,100.08931432,0.13,1.16,1462037.0,1462037.0,8.075098653148881
2019-01-31,98.53260266,0.49,1.21,1423002.0,1423002.0,11.337197954000775
2019-02-28,98.40944821,0.09,1.17,1424211.0,1424211.0,11.019868864309554
2019-03-31,97.76746566,0.31,1.11,1436695.0,1436695.0,9.657030611737909
2019-04-30,98.82065487,0.38,1.08,1420024.0,1420024.0,6.51720112595974
2019-05-31,99.36146125,0.03,1.09,1420549.0,1420549.0,6.260785877180014
2019-06-30,99.74206707,0.88,1.07,1419273.0,1419273.0,4.931280522681386
2019-07-31,99.31191802,0.58,1.05,1396922.0,1396922.0,5.8611002334986
2019-08-31,98.90817509,0.42,1.02,1411215.0,1411215.0,6.660001771050881
2019-09-30,98.46612023,0.46,0.99,1427524.0,1427524.0,7.53697535885644
2019-10-31,98.80168034,0.18,0.98,1415578.0,1415578.0,6.682434573964325
2019-11-30,98.44504521,0.04,0.95,1435147.0,1435147.0,6.546395387464426
2019-12-31,98.68573627,0.21,0.94,1458826.0,1458826.0,5.581651624719578
2020-01-31,99.29276968,0.38,0.99,1431634.0,1431634.0,5.641335694864352
2020-02-29,99.66614489,0.33,0.95,1442009.0,1442009.0,4.881376984184344
2020-03-31,99.65148901,0.26,0.91,1534303.0,1534303.0,4.708831529311613
2020-04-30,100.22395188,0.22,0.97,1554328.0,1554328.0,4.6648783995437
2020-05-31,101.2137911,0.2,0.99,1568161.0,1568161.0,4.634516170126495
2020-06-30,101.62776271,0.34,0.95,1581817.0,1581817.0,4.574510608823926
2020-07-31,101.51078111,1.17,0.94,1609796.0,1609796.0,4.7481829788172965
2020-08-31,102.23563928,0.72,0.92,1649768.0,1649768.0,4.660447922483563
2020-09-30,102.59535982,1.16,0.9,1697670.0,1697670.0,4.555307207270451
2020-10-31,103.6877665,1.73,0.92,1719393.0,1719393.0,4.272543278938762
