date,P,P_incc,J,L_credito,L,D
2011-12-31,100.0,0.11,1.38,1112355.0,1112355.0,5.860664671964527
2012-01-31,101.99824746,0.89,1.45,1099064.0,1099064.0,5.890118037040303
2012-02-29,103.07444815,0.3,1.47,1099920.0,1099920.0,5.88822110825354
2012-03-31,103.96890549,0.51,1.43,1125741.0,1125741.0,5.831000783250033
2012-04-30,105.9485576,0.75,1.44,1141731.0,1141731.0,5.795566330796368
2012-05-31,107.35523107,1.88,1.37,1161233.0,1161233.0,5.752349151825051
2012-06-30,108.45719975,0.73,1.3,1180998.0,1180998.0,5.70854915478023
2012-07-31,109.37909645,0.67,1.29,1188704.0,1188704.0,5.69147236362276
2012-08-31,110.79493681,0.26,1.3,1197310.0,1197310.0,5.672401137993227
2012-09-30,112.07629591,0.22,1.25,1218829.0,1218829.0,5.624714209766185
2012-10-31,113.00935973,0.21,1.27,1234774.0,1234774.0,5.589379479036124
2012-11-30,113.79099432,0.33,1.21,1254604.0,1254604.0,5.545435439501654
2012-12-31,114.38778144,0.16,1.22,1291867.0,1291867.0,5.462859204243311
2013-01-31,115.18483136,0.65,1.27,1277890.0,1277890.0,5.49383277159446
2013-02-28,115.31062501,0.6,1.28,1288822.0,1288822.0,5.469607040873793
2013-03-31,116.37161934,0.5,1.27,1319047.0,1319047.0,5.402627283186988
2013-04-30,116.98081952,0.74,1.27,1324301.0,1324301.0,5.390984217946741
2013-05-31,117.9449318,2.25,1.27,1343310.0,1343310.0,5.348859545858454
2013-06-30,118.39847912,1.15,1.3,1371462.0,1371462.0,5.286473635572302
2013-07-31,119.52995314,0.48,1.31,1371133.0,1371133.0,5.287202712173756
2013-08-31,121.3634525,0.31,1.38,1387379.0,1387379.0,5.251200953914704
2013-09-30,123.51379404,0.43,1.4,1394720.0,1394720.0,5.234933016737572
2013-10-31,125.13054744,0.26,1.39,1391759.0,1391759.0,5.241494706150662
2013-11-30,126.43205147,0.35,1.39,1418888.0,1418888.0,5.1813758030477555
2013-12-31,127.57623208,0.1,1.42,1461999.0,1461999.0,5.085840175797603
2014-01-31,128.60845608,0.88,1.47,1450143.0,1450143.0,5.112113525909589
2014-02-28,129.62866748,0.33,1.51,1455446.0,1455446.0,5.1003618747925294
2014-03-31,130.45601099,0.28,1.48,1470686.0,1470686.0,5.0665894510655844
2014-04-30,131.16864412,0.88,1.49,1477149.0,1477149.0,5.052267195517865
2014-05-31,131.44439612,2.05,1.47,1486831.0,1486831.0,5.030811512675064
2014-06-30,131.91929547,0.66,1.47,1499849.0,1499849.0,5.001963126055815
2014-07-31,132.59970132,0.75,1.52,1497784.0,1497784.0,5.00653924515005
2014-08-31,133.52173804,0.08,1.48,1509536.0,1509536.0,4.980496363021502
2014-09-30,133.74494078,0.15,1.51,1535565.0,1535565.0,4.922815102051119
2014-10-31,133.97742464,0.17,1.49,1541066.0,1541066.0,4.9106246753502045
2014-11-30,134.68803599,0.44,1.54,1566044.0,1566044.0,4.855272470635531
2014-12-31,135.7214482,0.08,1.5,1601391.0,1601391.0,4.776942164764382
2015-01-31,136.32778368,0.92,1.57,1591349.0,1591349.0,4.799195621396008
2015-02-28,136.59092262,0.31,1.6,1599734.0,1599734.0,4.780614140231281
2015-03-31,136.70821957,0.62,1.59,1625477.0,1625477.0,4.723566666215353
2015-04-30,137.07293005,0.46,1.6,1617486.0,1617486.0,4.741275028288976
2015-05-31,137.19297997,0.95,1.64,1630568.0,1630568.0,4.712284815218379
2015-06-30,137.4266698,1.84,1.59,1640086.0,1640086.0,4.691192562657155
2015-07-31,137.82913024,0.55,1.6,1643742.0,1643742.0,4.683090726623972
2015-08-31,137.98269531,0.59,1.62,1657395.0,1657395.0,4.652835155682766
2015-09-30,138.1897134,0.22,1.62,1681022.0,1681022.0,4.60047681871449
2015-10-31,138.85062556,0.36,1.66,1670159.0,1670159.0,4.6245496427922985
2015-11-30,139.66737217,0.34,1.68,1678370.0,1678370.0,4.606353752292171
2015-12-31,140.56919993,0.1,1.67,1710914.0,1710914.0,4.534235001782348
2016-01-31,141.10949682,0.39,1.74,1686224.0,1686224.0,4.588948987465962
2016-02-29,141.58526812,0.54,1.73,1669474.0,1669474.0,4.626067629029369
2016-03-31,141.63825832,0.64,1.72,1643265.0,1643265.0,4.684147776894166
2016-04-30,141.73197143,0.55,1.71,1624448.0,1624448.0,4.725846969628413
2016-05-31,141.78387344,0.08,1.7,1624441.0,1624441.0,4.725862481896528
2016-06-30,141.78036665,1.93,1.7,1603433.0,1603433.0,4.79066111921779
2016-07-31,141.73319991,0.49,1.65,1588513.0,1588513.0,5.069115844245849
2016-08-31,141.98891017,0.29,1.64,1578740.0,1578740.0,5.090773186574158
2016-09-30,142.49570041,0.33,1.64,1571752.0,1571752.0,5.08801475756389
2016-10-31,143.06600768,0.21,1.66,1557581.0,1557581.0,4.874026802787837
2016-11-30,143.35224972,0.16,1.67,1556307.0,1556307.0,4.876850035584958
2016-12-31,143.73223707,0.34,1.59,1548645.0,1548645.0,4.893829321057127
2017-01-31,144.43063228,0.41,1.68,1511586.0,1511586.0,4.975953484501802
2017-02-28,144.38186098,0.65,1.62,1507526.0,1507526.0,5.234033923532534
2017-03-31,144.25646749,0.16,1.56,1505787.0,1505787.0,5.878509818100813
2017-04-30,144.29096466,-0.02,1.51,1496040.0,1496040.0,5.900109543433263
2017-05-31,143.7501099,0.63,1.46,1480996.0,1480996.0,8.44927527152283
2017-06-30,142.66315254,0.93,1.47,1485896.0,1485896.0,13.37535067623137
2017-07-31,142.04680857,0.3,1.43,1456057.0,1456057.0,16.628246856134545
2017-08-31,141.69554135,0.36,1.39,1442958.0,1442958.0,15.716451724955204
2017-09-30,141.54365284,0.06,1.37,1439429.0,1439429.0,10.937409793460803
2017-10-31,141.47023554,0.31,1.32,1432195.0,1432195.0,8.149271159280469
2017-11-30,141.72610008,0.31,1.32,1429364.0,1429364.0,6.331456809222048
2017-12-31,142.72975699,0.07,1.29,1445115.0,1445115.0,5.505858124235454
2018-01-31,143.66080092,0.31,1.31,1410571.0,1410571.0,5.199806593607926
2018-02-28,144.46471974,0.13,1.24,1405303.0,1405303.0,5.211480683384406
2018-03-31,145.1168095,0.24,1.2,1415763.0,1415763.0,5.188300922742421
2018-04-30,145.76405329,0.29,1.17,1414907.0,1414907.0,5.190197851529184
2018-05-31,146.36169214,0.23,1.18,1419445.0,1419445.0,5.180141469713378
2018-06-30,146.32725754,0.97,1.23,1432717.0,1432717.0,5.324273270252257
2018-07-31,146.28736756,0.61,1.24,1420881.0,1420881.0,5.5515866247298025
2018-08-31,145.86392581,0.15,1.23,1434320.0,1434320.0,7.656945909005106
2018-09-30,145.58480386,0.23,1.24,1440877.0,1440877.0,8.880388023521908
2018-10-31,145.60523429,0.35,1.23,1417390.0,1417390.0,8.731351789996257
2018-11-30,146.02128444,0.13,1.18,1427818.0,1427818.0,6.573102319560127
2018-12-31,146.28734821,0.13,1.16,1462037.0,1462037.0,5.085755966342116
2019-01-31,147.37892152,0.49,1.21,1423002.0,1423002.0,5.172259021472122
2019-02-28,148.33937346,0.09,1.17,1424211.0,1424211.0,5.16957983116465
2019-03-31,148.67337441,0.31,1.11,1436695.0,1436695.0,5.141914808998825
2019-04-30,148.35074121,0.38,1.08,1420024.0,1420024.0,6.779578819584621
2019-05-31,147.83937842,0.03,1.09,1420549.0,1420549.0,9.321021207899701
2019-06-30,147.61669312,0.88,1.07,1419273.0,1419273.0,10.434917932198424
2019-07-31,148.08827267,0.58,1.05,1396922.0,1396922.0,8.883728168244703
2019-08-31,148.52207258,0.42,1.02,1411215.0,1411215.0,6.309448524366248
2019-09-30,148.6596369,0.46,0.99,1427524.0,1427524.0,5.162238096269154
2019-10-31,148.95968359,0.18,0.98,1415578.0,1415578.0,5.188710889828346
2019-11-30,149.08041923,0.04,0.95,1435147.0,1435147.0,5.145345236290774
2019-12-31,149.50024869,0.21,0.94,1458826.0,1458826.0,5.092871665330779
2020-01-31,149.87709678,0.38,0.99,1431634.0,1431634.0,5.153130178846729
2020-02-29,150.21033941,0.33,0.95,1442009.0,1442009.0,5.13013878146044
2020-03-31,150.7608604,0.26,0.91,1534303.0,1534303.0,4.925611742388613
2020-04-30,151.19511968,0.22,0.97,1554328.0,1554328.0,4.881235575385196
2020-05-31,151.72872768,0.2,0.99,1568161.0,1568161.0,4.850581117549577
2020-06-30,152.19540775,0.34,0.95,1581817.0,1581817.0,4.820318898493464
2020-07-31,152.63789089,1.17,0.94,1609796.0,1609796.0,4.758316362833609
2020-08-31,152.96882342,0.72,0.92,1649768.0,1649768.0,4.669736879814354
2020-09-30,152.82533958,1.16,0.9,1697670.0,1697670.0,5.2554784245497315
2020-10-31,152.56998554,1.73,0.92,1719393.0,1719393.0,6.439839618530145
2020-11-30,152.32569041,1.28,0.89,1751350.0,1751350.0,7.550118058268685
2020-12-31,152.47238471,0.7,0.89,1780450.0,1780450.0,6.793737132180144
2021-01-31,153.19627594,0.89,0.96,1764350.0,1764350.0,5.596915154825938
2021-02-28,153.97112412,1.89,0.92,1774313.0,1774313.0,4.393740389455276
2021-03-31,154.70867823,1.3,0.93,1809384.0,1809384.0,4.316021710155559
2021-04-30,154.97755643,0.9,1.0,1804880.0,1804880.0,4.326002746669087
2021-05-31,155.29635475,2.22,1.0,1814790.0,1814790.0,4.304041807093364
2021-06-30,155.77411004,2.16,1.02,1814263.0,1814263.0,4.305209659278672
2021-07-31,156.5902491,0.85,1.04,1830524.0,1830524.0,4.269174660445087
2021-08-31,157.36287625,0.46,1.09,1848208.0,1848208.0,4.229986239107338
2021-09-30,158.22223797,0.51,1.17,1891192.0,1891192.0,4.134732048721577
2021-10-31,159.40972864,0.86,1.24,1907849.0,1907849.0,4.097819498720282
2021-11-30,160.81597039,0.67,1.4,1929659.0,1929659.0,4.049487703347273
2021-12-31,161.83242329,0.35,1.39,1970605.0,1970605.0,3.958749799021585
2022-01-31,162.0395278,0.71,1.43,1943805.0,1943805.0,4.018139625523037
2022-02-28,162.69851268,0.38,1.41,1967754.0,1967754.0,3.965067724221422
2022-03-31,164.05199518,0.86,1.43,1990048.0,1990048.0,3.9156633663101026
2022-04-30,166.05457061,0.95,1.44,1998547.0,1998547.0,3.8968292567789145
2022-05-31,167.88194114,2.28,1.44,2008336.0,2008336.0,3.875136457837769
2022-06-30,169.2613372,2.14,1.45,2047451.0,2047451.0,3.788456119643579
2022-07-31,171.13677538,0.86,1.46,2041622.0,2041622.0,3.801373406907645
2022-08-31,172.91105942,0.09,1.45,2058843.0,2058843.0,3.7632110113038575
2022-09-30,174.88957251,0.09,1.44,2104721.0,2104721.0,3.6615436060712607
2022-10-31,175.89913966,0.12,1.43,2100060.0,2100060.0,3.6718725605982483
2022-11-30,177.05716074,0.36,1.45,2121812.0,2121812.0,3.6236692954467715
2022-12-31,178.49616881,0.09,1.47,2170267.0,2170267.0,3.5162911595091657
2023-01-31,180.23933252,0.46,1.51,2143696.0,2143696.0,3.575173513239392
2023-02-28,180.85641701,0.05,1.5,2128587.0,2128587.0,3.608655635948737
2023-03-31,181.97013571,0.3,1.47,2146398.0,2146398.0,3.5691857777465965
2023-04-30,183.04666349,0.14,1.45,2136652.0,2136652.0,3.590783287040744
2023-05-31,184.23910716,0.59,1.44,2137582.0,2137582.0,3.5887223714196113
2023-06-30,184.38380285,0.71,1.39,2161384.0,2161384.0,3.535976227748434
2023-07-31,184.71772796,0.1,1.37,2145357.0,2145357.0,3.571492673619283
2023-08-31,185.95327909,0.17,1.34,2164354.0,2164354.0,3.5293945939906237
2023-09-30,187.19775732,0.34,1.31,2204640.0,2204640.0,3.440119274944449
2023-10-31,188.00693449,0.2,1.32,2195088.0,2195088.0,3.4612868728079516
2023-11-30,188.85267217,0.07,1.31,2211381.0,2211381.0,3.4251809607486923
2023-12-31,190.50771925,0.31,1.27,2271990.0,2271990.0,3.290869095285018
2024-01-31,192.23333437,0.27,1.3,2223506.0,2223506.0,3.39831149633339
2024-02-29,193.47264557,0.13,1.27,2221893.0,2221893.0,3.4018859661149885
2024-03-31,194.16059176,0.28,1.26,2285751.0,2285751.0,3.260374192207164
2024-04-30,195.56676258,0.52,1.25,2268846.0,2268846.0,3.297836319707427
2024-05-31,196.86239572,0.86,1.25,2277001.0,2277001.0,3.279764527352228
2024-06-30,199.01459913,0.71,1.27,2336157.0,2336157.0,3.1486725655417844
2024-07-31,200.31195024,0.72,1.31,2321183.0,2321183.0,3.1818555230803196
2024-08-31,202.57241134,0.7,1.31,2343924.0,2343924.0,3.131460596047875
2024-09-30,204.41257415,0.58,1.3,2384373.0,2384373.0,3.041824062758427
2024-10-31,205.56191847,0.68,1.32,2397484.0,2397484.0,3.0127695845770637
2024-11-30,206.4731687,0.4,1.35,2435998.0,2435998.0,2.9274210854025524
2024-12-31,207.03057232,0.5,1.4,2497213.0,2497213.0,2.791766300727688
2025-01-31,208.02059501,0.83,1.51,2450444.0,2450444.0,2.895408196087628
2025-02-28,208.45648274,0.4,1.53,2477987.0,2477987.0,2.8343718531275726
2025-03-31,209.4548572,0.39,1.49,2495720.0,2495720.0,2.7950748459130113
2025-04-30,211.16627078,0.52,1.48,2513816.0,2513816.0,2.754973416794718
2025-05-31,213.29715766,0.58,1.48,2532592.0,2532592.0,2.7133650816308648
2025-06-30,215.52100713,0.69,1.46,2547706.0,2547706.0,2.6798718787300095
2025-07-31,218.43685288,0.91,1.44,2544275.0,2544275.0,2.6874751061451763
2025-08-31,220.9488666,0.52,1.44,2546082.0,2546082.0,2.683470724932933
2025-09-30,222.95880789,0.17,1.43,2589912.0,2589912.0,2.5863417661434323
2025-10-31,224.62258731,0.3,1.47,2596177.0,2596177.0,2.5724582861795664
2025-11-30,226.80494445,0.27,1.44,2613896.0,2613896.0,2.5331923035012376
2025-12-31,228.46538543,0.21,1.42,2698990.0,2698990.0,2.3446207402059187
2026-01-31,229.23317365,0.72,,,,4.506568222521064
