date,P,P_incc,J,L_credito,L,D
2012-12-31,100.0,0.16,1.22,1291867.0,1291867.0,5.303175526637314
2013-01-31,99.99443064,0.65,1.27,1277890.0,1277890.0,5.360857301323334
2013-02-28,100.44070969,0.6,1.28,1288822.0,1288822.0,5.327076353062508
2013-03-31,101.27946669,0.5,1.27,1319047.0,1319047.0,5.2569527628788935
2013-04-30,102.5231741,0.74,1.27,1324301.0,1324301.0,5.22792694023482
2013-05-31,103.41810869,2.25,1.27,1343310.0,1343310.0,5.183825060142171
2013-06-30,104.66557087,1.15,1.3,1371462.0,1371462.0,5.118510939022266
2013-07-31,105.31053574,0.48,1.31,1371133.0,1371133.0,5.119274236331461
2013-08-31,105.81474151,0.31,1.38,1387379.0,1387379.0,5.08158266160448
2013-09-30,106.35558365,0.43,1.4,1394720.0,1394720.0,5.064551155383208
2013-10-31,107.24688624,0.26,1.39,1391759.0,1391759.0,5.071420831165961
2013-11-30,108.17956808,0.35,1.39,1418888.0,1418888.0,5.008480123867655
2013-12-31,109.19739756,0.1,1.42,1461999.0,1461999.0,4.908460335731814
2014-01-31,111.39166447,0.88,1.47,1450143.0,1450143.0,4.935966879494161
2014-02-28,113.07036528,0.33,1.51,1455446.0,1455446.0,4.923663640495196
2014-03-31,114.17359633,0.28,1.48,1470686.0,1470686.0,4.8883060386954185
2014-04-30,114.19985281,0.88,1.49,1477149.0,1477149.0,4.873311538667074
2014-05-31,113.98238965,2.05,1.47,1486831.0,1486831.0,5.426501618510934
2014-06-30,114.12788458,0.66,1.47,1499849.0,1499849.0,5.3962991736139845
2014-07-31,114.02509825,0.75,1.52,1497784.0,1497784.0,5.673350235987268
2014-08-31,113.82438708,0.08,1.48,1509536.0,1509536.0,5.602554596658306
2014-09-30,114.47669954,0.15,1.51,1535565.0,1535565.0,5.5421659472326885
2014-10-31,114.91987372,0.17,1.49,1541066.0,1541066.0,5.257143184086175
2014-11-30,116.21716246,0.44,1.54,1566044.0,1566044.0,4.6670704617647605
2014-12-31,116.37994393,0.08,1.5,1601391.0,1601391.0,4.585063562104868
2015-01-31,116.77529978,0.92,1.57,1591349.0,1591349.0,4.608361530429893
2015-02-28,116.9252845,0.31,1.6,1599734.0,1599734.0,4.58890788928218
2015-03-31,117.29005577,0.62,1.59,1625477.0,1625477.0,4.529182774903461
2015-04-30,117.78433368,0.46,1.6,1617486.0,1617486.0,4.547722315322229
2015-05-31,118.46382626,0.95,1.64,1630568.0,1630568.0,4.517371387058142
2015-06-30,119.09359277,1.84,1.59,1640086.0,1640086.0,4.495289126301561
2015-07-31,119.65358751,0.55,1.6,1643742.0,1643742.0,4.486807013953793
2015-08-31,119.9923822,0.59,1.62,1657395.0,1657395.0,4.455131335648519
2015-09-30,120.46474603,0.22,1.62,1681022.0,1681022.0,4.400315452595806
2015-10-31,121.21584582,0.36,1.66,1670159.0,1670159.0,4.4255181841149
2015-11-30,122.16644482,0.34,1.68,1678370.0,1678370.0,4.406468232121594
2015-12-31,123.10235217,0.1,1.67,1710914.0,1710914.0,4.330964439931832
2016-01-31,123.94455011,0.39,1.74,1686224.0,1686224.0,4.3882465389106065
2016-02-29,124.60346736,0.54,1.73,1669474.0,1669474.0,4.427107420153801
2016-03-31,124.93109859,0.64,1.72,1643265.0,1643265.0,4.487913679049495
2016-04-30,125.11443285,0.55,1.71,1624448.0,1624448.0,4.53157010904073
2016-05-31,125.48155041,0.08,1.7,1624441.0,1624441.0,4.53158634940901
2016-06-30,125.86748201,1.93,1.7,1603433.0,1603433.0,4.580326014672116
2016-07-31,125.98854798,0.49,1.65,1588513.0,1588513.0,4.6149411996362035
2016-08-31,125.91137194,0.29,1.64,1578740.0,1578740.0,4.8227941499092
2016-09-30,125.85066962,0.33,1.64,1571752.0,1571752.0,4.984747369405497
2016-10-31,125.69032531,0.21,1.66,1557581.0,1557581.0,5.402782473683519
2016-11-30,125.64917527,0.16,1.67,1556307.0,1556307.0,5.319530360222591
2016-12-31,125.53736293,0.34,1.59,1548645.0,1548645.0,5.460577251112354
2017-01-31,124.72814008,0.41,1.68,1511586.0,1511586.0,7.11005646106096
2017-02-28,124.74758127,0.65,1.62,1507526.0,1507526.0,7.020504659051337
2017-03-31,125.40070113,0.16,1.56,1505787.0,1505787.0,6.755527890915708
2017-04-30,125.73420066,-0.02,1.51,1496040.0,1496040.0,4.829483424782586
2017-05-31,125.26893644,0.63,1.46,1480996.0,1480996.0,5.983016968801818
2017-06-30,125.68258961,0.93,1.47,1485896.0,1485896.0,5.971648711005303
2017-07-31,125.63655858,0.3,1.43,1456057.0,1456057.0,6.151594208516951
2017-08-31,124.99846846,0.36,1.39,1442958.0,1442958.0,6.598700681633866
2017-09-30,124.13118907,0.06,1.37,1439429.0,1439429.0,8.704353652465961
2017-10-31,123.81595516,0.31,1.32,1432195.0,1432195.0,9.378121172447969
2017-11-30,123.24033722,0.31,1.32,1429364.0,1429364.0,9.25473680987287
2017-12-31,122.17743718,0.07,1.29,1445115.0,1445115.0,9.727962321143336
2018-01-31,121.29778563,0.31,1.31,1410571.0,1410571.0,11.21691194286835
2018-02-28,120.46764846,0.13,1.24,1405303.0,1405303.0,11.892630016967262
2018-03-31,119.7088816,0.24,1.2,1415763.0,1415763.0,11.165178389840252
2018-04-30,119.88651018,0.29,1.17,1414907.0,1414907.0,8.99065692353728
2018-05-31,119.7894323,0.23,1.18,1419445.0,1419445.0,7.156026331304197
2018-06-30,119.84714515,0.97,1.23,1432717.0,1432717.0,5.2211843047335575
2018-07-31,118.35649207,0.61,1.24,1420881.0,1420881.0,9.008657751346483
2018-08-31,117.31877196,0.15,1.23,1434320.0,1434320.0,11.383195458257795
2018-09-30,115.92266707,0.23,1.24,1440877.0,1440877.0,14.96540194715726
2018-10-31,115.71419171,0.35,1.23,1417390.0,1417390.0,11.803539068266097
2018-11-30,115.94236135,0.13,1.18,1427818.0,1427818.0,9.1288404772445
2018-12-31,117.03623943,0.13,1.16,1462037.0,1462037.0,5.452031523057126
2019-01-31,117.08120572,0.49,1.21,1423002.0,1423002.0,4.998935427423804
2019-02-28,117.86196158,0.09,1.17,1424211.0,1424211.0,4.99613048381646
2019-03-31,117.85894936,0.31,1.11,1436695.0,1436695.0,4.9748929258837835
2019-04-30,117.8867197,0.38,1.08,1420024.0,1420024.0,5.013570522970666
2019-05-31,117.61380163,0.03,1.09,1420549.0,1420549.0,5.712207223887997
2019-06-30,117.79195756,0.88,1.07,1419273.0,1419273.0,5.707441632150601
2019-07-31,118.3075374,0.58,1.05,1396922.0,1396922.0,5.7592971280709975
2019-08-31,118.42582963,0.42,1.02,1411215.0,1411215.0,5.026281887555956
2019-09-30,118.45937111,0.46,0.99,1427524.0,1427524.0,4.988444149514448
2019-10-31,118.12727968,0.18,0.98,1415578.0,1415578.0,5.863638094483265
2019-11-30,117.76622561,0.04,0.95,1435147.0,1435147.0,6.742216909197048
2019-12-31,117.41739019,0.21,0.94,1458826.0,1458826.0,7.582728263643615
2020-01-31,117.60924838,0.38,0.99,1431634.0,1431634.0,6.798336537785015
2020-02-29,117.90151966,0.33,0.95,1442009.0,1442009.0,5.850286067671457
2020-03-31,117.88661155,0.26,0.91,1534303.0,1534303.0,4.778935915899444
2020-04-30,117.76303401,0.22,0.97,1554328.0,1554328.0,5.049371984223946
2020-05-31,117.93816024,0.2,0.99,1568161.0,1568161.0,5.017278696448596
2020-06-30,117.88562302,0.34,0.95,1581817.0,1581817.0,5.0820359278397556
2020-07-31,117.59693543,1.17,0.94,1609796.0,1609796.0,5.440528080574918
2020-08-31,117.12393838,0.72,0.92,1649768.0,1649768.0,6.563705111350814
2020-09-30,117.12440782,1.16,0.9,1697670.0,1697670.0,6.317905417106862
2020-10-31,117.29102761,1.73,0.92,1719393.0,1719393.0,5.527206887602767
2020-11-30,117.4324192,1.28,0.89,1751350.0,1751350.0,4.237150792531844
2020-12-31,117.65182308,0.7,0.89,1780450.0,1780450.0,4.169637261536205
2021-01-31,117.83107319,0.89,0.96,1764350.0,1764350.0,4.206990108581902
2021-02-28,117.9098621,1.89,0.92,1774313.0,1774313.0,4.1838754244131895
2021-03-31,117.71499996,1.3,0.93,1809384.0,1809384.0,4.602103567187531
2021-04-30,117.76510327,0.9,1.0,1804880.0,1804880.0,4.61255308414988
2021-05-31,117.90179899,2.22,1.0,1814790.0,1814790.0,4.589561362769579
2021-06-30,118.24886895,2.16,1.02,1814263.0,1814263.0,4.091189322582407
2021-07-31,118.44821793,0.85,1.04,1830524.0,1830524.0,4.053462947066253
2021-08-31,118.42879014,0.46,1.09,1848208.0,1848208.0,4.0620184292283525
2021-09-30,118.58965065,0.51,1.17,1891192.0,1891192.0,3.962293287774176
2021-10-31,118.67289863,0.86,1.24,1907849.0,1907849.0,3.9236481714238542
2021-11-30,119.05656906,0.67,1.4,1929659.0,1929659.0,3.823464531421831
2021-12-31,119.33128012,0.35,1.39,1970605.0,1970605.0,3.7284676571899604
2022-01-31,119.58045679,0.71,1.43,1943805.0,1943805.0,3.7906450671790712
2022-02-28,119.71508785,0.38,1.41,1967754.0,1967754.0,3.7350821271854437
2022-03-31,119.74673251,0.86,1.43,1990048.0,1990048.0,3.683358874263905
2022-04-30,119.89430656,0.95,1.44,1998547.0,1998547.0,3.6636407471184778
2022-05-31,120.50891475,2.28,1.44,2008336.0,2008336.0,3.6409297521041717
2022-06-30,120.89187943,2.14,1.45,2047451.0,2047451.0,3.55018089420402
2022-07-31,121.36635277,0.86,1.46,2041622.0,2041622.0,3.563704480876652
2022-08-31,121.62502943,0.09,1.45,2058843.0,2058843.0,3.5237508548534247
2022-09-30,122.19130146,0.09,1.44,2104721.0,2104721.0,3.4173114811414687
2022-10-31,122.683849,0.12,1.43,2100060.0,2100060.0,3.4281252463638285
2022-11-30,123.00162793,0.36,1.45,2121812.0,2121812.0,3.3776594619577414
2022-12-31,123.21711464,0.09,1.47,2170267.0,2170267.0,3.265241312665862
