date,price,log_price,r
2024-01-17,151.71,5.021970803760001,-0.009512322849092314
2024-01-18,153.5,5.033700567027251,0.01172976326725017
2024-01-19,155.34,5.045616262991501,0.011915695964249906
2024-01-22,154.78,5.042004753842313,-0.0036115091491879525
2024-01-23,156.02,5.049984204160167,0.007979450317853853
2024-01-24,156.87,5.055417436868149,0.005433232707981794
2024-01-25,157.75,5.061011501421323,0.005594064553173794
2024-01-26,159.12,5.069658634545717,0.008647133124394024
2024-01-29,161.26,5.0830179692568755,0.013359334711158688
2024-01-30,159.0,5.0689042022202315,-0.01411376703664402
2024-01-31,155.2,5.0447146077491185,-0.02418959447111302
2024-02-01,159.28,5.070663659755941,0.025949052006822626
2024-02-02,171.81,5.146389215073875,0.07572555531793412
2024-02-05,170.31,5.137620305850745,-0.00876890922313045
2024-02-06,169.15,5.130785895226717,-0.006834410624027676
2024-02-07,170.53,5.138911234324823,0.008125339098105755
2024-02-08,169.84,5.134856817395001,-0.004054416929822224
2024-02-09,174.45,5.161638167632783,0.026781350237782497
2024-02-12,172.34,5.149469269811621,-0.012168897821162261
2024-02-13,168.64,5.127766265352998,-0.021703004458623276
2024-02-14,170.98,5.141546590598088,0.013780325245090097
2024-02-15,169.8,5.134621273877247,-0.006925316720840513
2024-02-16,169.51,5.132911922130395,-0.0017093517468520503
2024-02-20,167.08,5.118472739628975,-0.014439182501420511
2024-02-21,168.59,5.12746973182771,0.008996992198735398
2024-02-22,174.58,5.162383089307204,0.034913357479493534
2024-02-23,174.99,5.164728829433656,0.002345740126452611
2024-02-26,174.73,5.163241925350947,-0.0014869040827090174
2024-02-27,173.54,5.156408120365343,-0.00683380498560382
2024-02-28,173.16,5.15421602257378,-0.0021920977915632633
2024-02-29,176.76,5.174792880262539,0.020576857688759276
2024-03-01,178.22,5.183018742184574,0.00822586192203456
2024-03-04,177.58,5.179421211604181,-0.003597530580393027
2024-03-05,174.12,5.159744716684097,-0.019676494920084053
2024-03-06,173.51,5.156235234613581,-0.0035094820705161567
2024-03-07,176.82,5.175132265977658,0.0188970313640775
2024-03-08,175.35,5.166783976586187,-0.008348289391471475
2024-03-11,171.96,5.147261891628081,-0.0195220849581057
2024-03-12,175.39,5.167012065770046,0.019750174141965005
2024-03-13,176.555,5.173632442562443,0.006620376792397131
2024-03-14,178.75,5.185988181574117,0.012355739011673528
2024-03-15,174.42,5.161466183798839,-0.024521997775277526
2024-03-18,174.48,5.161810121893374,0.00034393809453447943
2024-03-19,175.9,5.169915651743512,0.00810552985013846
2024-03-20,178.15,5.182625892051845,0.012710240308332565
2024-03-21,178.15,5.182625892051845,0.0
2024-03-22,178.87,5.186659285005154,0.0040333929533096224
2024-03-25,179.71,5.191344440543931,0.004685155538776797
2024-03-26,178.3,5.183467524869095,-0.00787691567483595
2024-03-27,179.83,5.192011960177106,0.008544435308010634
2024-03-28,180.38,5.195065736737562,0.003053776560456356
2024-04-01,180.97,5.19833127167211,0.0032655349345480644
2024-04-02,180.69,5.19678285572374,-0.0015484159483705184
2024-04-03,182.41,5.206256900698823,0.009474044975083196
2024-04-04,180.0,5.19295685089021,-0.013300049808612435
2024-04-05,185.07,5.220734131889657,0.02777728099944632
2024-04-08,185.19,5.221382325073914,0.0006481931842570177
2024-04-09,185.67,5.22397090441938,0.00258857934546608
2024-04-10,185.95,5.225477820371079,0.0015069159516993835
2024-04-11,189.05,5.242011530336942,0.016533709965862897
2024-04-12,186.13,5.226445354310242,-0.015566176026700518
2024-04-15,183.62,5.212868404715554,-0.013576949594687804
2024-04-16,183.32,5.211233259640923,-0.001635145074630806
2024-04-17,181.28,5.200042797279696,-0.011190462361226672
2024-04-18,179.22,5.188614101456073,-0.011428695823623158
2024-04-19,174.63,5.162669449951753,-0.025944651504319793
2024-04-22,177.23,5.177448324067048,0.014778874115294549
2024-04-23,179.54,5.190398024328542,0.012949700261494002
2024-04-24,176.59,5.173830661425033,-0.016567362903509242
2024-04-25,173.67,5.157156946759023,-0.016673714666009865
2024-04-26,179.62,5.1908435082428035,0.033686561483780686
2024-04-29,180.96,5.198276012367811,0.007432504125007178
2024-04-30,175.0,5.1647859739235145,-0.03349003844429621
2024-05-01,179.0,5.187385805840755,0.022599831917240465
2024-05-02,184.72,5.21884116504624,0.031455359205485145
2024-05-03,186.21,5.226875069093671,0.008033904047430873
2024-05-06,188.7,5.240158452374504,0.013283383280833228
2024-05-07,188.76,5.240476366858187,0.00031791448368245767
2024-05-08,188.0,5.236441962829949,-0.004034404028237404
2024-05-09,189.5,5.244389024522481,0.007947061692531676
2024-05-10,187.48,5.233672173054505,-0.01071685146797563
2024-05-13,186.57,5.2288065037839075,-0.004865669270597728
2024-05-14,187.07,5.231482878360813,0.0026763745769056158
2024-05-15,185.99,5.225692908827035,-0.00578996953377775
2024-05-16,183.63,5.212922863531088,-0.012770045295947163
2024-05-17,184.7,5.218732887205194,0.005810023674105658
2024-05-20,183.54,5.212432627390867,-0.006300259814326914
2024-05-21,183.15,5.210305489224823,-0.002127138166043707
2024-05-22,183.13,5.210196283152857,-0.00010920607196585053
2024-05-23,181.05,5.19877323621165,-0.011423046941207105
2024-05-24,180.75,5.197114861038874,-0.0016583751727763385
2024-05-28,182.15,5.204830523454572,0.007715662415698432
2024-05-29,182.02,5.20411657114921,-0.0007139523053627528
2024-05-30,179.32,5.189171919287238,-0.014944651861971359
2024-05-31,176.44,5.172980875236739,-0.016191044050499315
2024-06-03,178.34,5.183691840706733,0.010710965469994171
2024-06-04,179.34,5.189283445523902,0.005591604817168694
2024-06-05,181.28,5.200042797279696,0.010759351755794455
2024-06-06,185.0,5.220355825078324,0.02031302779862809
2024-06-07,184.3,5.216564864675778,-0.0037909604025463395
2024-06-10,187.06,5.231429421006405,0.01486455633062711
2024-06-11,187.23,5.232337807614061,0.0009083866076560199
2024-06-12,186.89,5.230520208482211,-0.0018175991318498674
2024-06-13,183.83,5.21401141749478,-0.016508790987431077
2024-06-14,183.66,5.213086222185376,-0.0009251953094038257
2024-06-17,184.06,5.215261791410711,0.0021755692253346837
2024-06-18,182.81,5.208447362118994,-0.006814429291717161
2024-06-20,186.1,5.226284163648205,0.017836801529210966
2024-06-21,189.08,5.242170205925036,0.01588604227683099
2024-06-24,185.57,5.223432169356247,-0.018738036568788807
2024-06-25,186.34,5.227572962022279,0.004140792666031956
2024-06-26,193.61,5.265845826401074,0.03827286437879529
2024-06-27,197.85,5.287509167831433,0.021663341430358862
2024-06-28,193.25,5.263984687467532,-0.023524480363901645
2024-07-01,197.2,5.284218442168535,0.020233754701003193
2024-07-02,200.0,5.298317366548036,0.014098924379501554
2024-07-03,197.59,5.286194176745726,-0.012123189802310641
2024-07-05,200.0,5.298317366548036,0.012123189802310641
2024-07-08,199.29,5.29476105034526,-0.0035563162027765216
2024-07-09,199.34,5.29501190953931,0.00025085919405043455
2024-07-10,199.79,5.297266814911858,0.0022549053725473556
2024-07-11,195.05,5.273255935952665,-0.024010878959192183
2024-07-12,194.49,5.270380747855014,-0.0028751880976516375
2024-07-15,192.72,5.261238358306616,-0.009142389548397745
2024-07-16,193.02,5.26279381047899,0.0015554521723739612
2024-07-17,187.93,5.23606955306851,-0.026724257410480234
2024-07-18,183.75,5.213576138092946,-0.022493414975564008
2024-07-19,183.13,5.210196283152857,-0.0033798549400883005
2024-07-22,182.55,5.2070241081016455,-0.003172175051211923
2024-07-23,186.41,5.227948548881154,0.020924440779508835
2024-07-24,180.83,5.197557363396888,-0.030391185484266003
2024-07-25,179.85,5.192123170141633,-0.005434193255255515
2024-07-26,182.5,5.206750173022546,0.014627002880913231
2024-07-29,183.2,5.21057845224003,0.0038282792174841873
2024-07-30,181.71,5.202412009660965,-0.00816644257906507
2024-07-31,186.98,5.231001659263169,0.028589649602204226
2024-08-01,184.07,5.215316120044631,-0.015685539218538658
2024-08-02,167.9,5.123368564083496,-0.09194755596113513
2024-08-05,161.02,5.081528580871835,-0.041839983211660936
2024-08-06,161.93,5.08716414308538,0.005635562213544887
2024-08-07,162.77,5.092338161403407,0.005174018318027329
2024-08-08,165.8,5.110782242701195,0.01844408129778774
2024-08-09,166.94,5.117634466422591,0.006852223721396378
2024-08-12,166.8,5.116795489924646,-0.0008389764979446213
2024-08-13,170.23,5.137150463826479,0.020354973901832274
2024-08-14,170.1,5.136386499401816,-0.0007639644246628663
2024-08-15,177.59,5.179477522666504,0.04309102326468839
2024-08-16,177.06,5.176488658182903,-0.002988864483601361
2024-08-19,178.22,5.183018742184574,0.006530084001671099
2024-08-20,178.88,5.186715189966734,0.0036964477821603836
2024-08-21,180.11,5.193567775348966,0.006852585382231879
2024-08-22,176.13,5.171222358744204,-0.02234541660476186
2024-08-23,177.04,5.176375695742794,0.005153336998589886
2024-08-26,175.5,5.167639042905921,-0.008736652836873304
2024-08-27,173.12,5.153984995658116,-0.013654047247804613
2024-08-28,170.8,5.14049328135447,-0.013491714303646596
2024-08-29,172.12,5.148191907970399,0.007698626615929349
2024-08-30,178.5,5.184588601219693,0.03639669324929429
2024-09-03,176.25,5.171903441692378,-0.012685159527315193
2024-09-04,173.33,5.155197291953219,-0.01670614973915896
2024-09-05,177.89,5.181165381737178,0.025968089783958703
2024-09-06,171.39,5.14394166140448,-0.037223720332697496
2024-09-09,175.4,5.1670690799380825,0.023127418533602118
2024-09-10,179.55,5.1904537206720915,0.023384640734009032
2024-09-11,184.52,5.21775785868962,0.027304138017528068
2024-09-12,187.0,5.231108616854587,0.013350758164967225
2024-09-13,186.49,5.228377618343355,-0.002730998511231597
2024-09-16,184.89,5.219761053642261,-0.008616564701093843
2024-09-17,186.88,5.230466699639862,0.010705645997600932
2024-09-18,186.43,5.22805583350737,-0.0024108661324921954
2024-09-19,189.87,5.246339627455324,0.018283793947953875
2024-09-20,191.6,5.25540986553676,0.00907023808143581
2024-09-23,193.88,5.267239410977175,0.011829545440415146
2024-09-24,193.96,5.267651952237151,0.00041254125997625124
2024-09-25,192.53,5.260251985741244,-0.007399966495906796
2024-09-26,191.16,5.253110773709958,-0.007141212031286592
2024-09-27,187.97,5.236282375628504,-0.016828398081453422
2024-09-30,186.33,5.227519295239321,-0.008763080389183386
2024-10-01,185.13,5.221058281001085,-0.006461014238236196
2024-10-02,184.76,5.2190576855624045,-0.0020005954386803637
2024-10-03,181.96,5.203786882701803,-0.01527080286060123
2024-10-04,186.51,5.228484856949356,0.0246979742475526
2024-10-07,180.8,5.1973914479580765,-0.031093408991279325
2024-10-08,182.72,5.207954926467646,0.01056347850956918
2024-10-09,185.17,5.221274322049725,0.013319395582079174
2024-10-10,186.65,5.229235205360593,0.00796088331086775
2024-10-11,188.82,5.240794180304371,0.01155897494377811
2024-10-14,187.54,5.233992155991479,-0.006802024312891675
2024-10-15,187.69,5.234791665668158,0.0007995096766792997
2024-10-16,186.89,5.230520208482211,-0.004271457185947014
2024-10-17,187.53,5.23393883261183,0.003418624129619019
2024-10-18,188.99,5.241694103606946,0.007755270995115637
2024-10-21,189.07,5.242117316859837,0.0004232132528914079
2024-10-22,189.7,5.245443876940969,0.0033265600811311913
2024-10-23,184.71,5.218787027591229,-0.026656849349739886
2024-10-24,186.38,5.22778760035751,0.009000572766280968
2024-10-25,187.83,5.235537298425329,0.007749698067819111
2024-10-28,188.39,5.238514282177283,0.0029769837519539877
2024-10-29,190.83,5.251382979358823,0.012868697181540156
2024-10-30,192.73,5.26129024571096,0.009907266352136901
2024-10-31,186.4,5.2278949022514904,-0.03339534345946937
2024-11-01,197.93,5.287913432832644,0.060018530581153584
2024-11-04,195.78,5.276991579833284,-0.010921852999359771
