date,price,log_price,r
2021-06-21,6.92,1.9344157696295783,-0.022858138076050194
2021-06-22,7.03,1.9501867058225735,0.01577093619299519
2021-06-23,7.02,1.9487632180377197,-0.0014234877848537941
2021-06-24,7.01,1.9473377010464987,-0.0014255169912209542
2021-06-25,7.27,1.9837562915454279,0.03641859049892915
2021-06-28,7.38,1.998773638612381,0.015017347066953235
2021-06-29,7.51,2.0162354657760435,0.017461827163662402
2021-06-30,7.2,1.9740810260220096,-0.04215443975403388
2021-07-01,7.02,1.9487632180377197,-0.025317807984289953
2021-07-02,6.98,1.9430489167742813,-0.005714301263438415
2021-07-06,6.91,1.9329696377795786,-0.010079278994702623
2021-07-07,6.86,1.925707441737794,-0.007262196041784685
2021-07-08,6.82,1.9198594718553708,-0.0058479698824231985
2021-07-09,6.87,1.927164106234258,0.007304634378887176
2021-07-12,6.85,1.9242486522741338,-0.002915453960124159
2021-07-13,6.93,1.9358598132018119,0.01161116092767811
2021-07-14,6.95,1.9387416595767009,0.0028818463748889744
2021-07-15,6.93,1.9358598132018119,-0.0028818463748889744
2021-07-16,6.88,1.9286186519452522,-0.007241161256559714
2021-07-19,6.84,1.922787731634459,-0.005830920310793131
2021-07-20,6.99,1.944480556245719,0.021692824611259987
2021-07-21,7.21,1.9754689512968577,0.030988395051138706
2021-07-22,7.11,1.9615022438151495,-0.013966707481708251
2021-07-23,7.14,1.965712776351493,0.004210532536343514
2021-07-26,6.86,1.925707441737794,-0.04000533461369904
2021-07-27,6.64,1.8931119634883424,-0.032595478249451526
2021-07-28,6.79,1.9154509415706047,0.022338978082262262
2021-07-29,6.67,1.8976198599275322,-0.017831081643072455
2021-07-30,6.81,1.918392120161421,0.020772260233888673
2021-08-02,6.76,1.9110228900548727,-0.007369230106548219
2021-08-03,6.91,1.9329696377795786,0.02194674772470595
2021-08-04,6.76,1.9110228900548727,-0.02194674772470595
2021-08-05,7.17,1.969905654611529,0.05888276455665631
2021-08-06,7.07,1.9558604799084813,-0.01404517470304767
2021-08-09,7.21,1.9754689512968577,0.019608471388376403
2021-08-10,7.2,1.9740810260220096,-0.0013879252748481008
2021-08-11,7.23,1.9782390361706734,0.004158010148663793
2021-08-12,7.06,1.9544450515051506,-0.02379398466552285
2021-08-13,6.89,1.9300710850255671,-0.024373966479583453
2021-08-16,6.83,1.9213246735826988,-0.008746411442868363
2021-08-17,6.81,1.918392120161421,-0.0029325534212778503
2021-08-18,7.02,1.9487632180377197,0.03037109787629877
2021-08-19,6.69,1.900613874140137,-0.04814934389758263
2021-08-20,6.74,1.9080599249242156,0.007446050784078562
2021-08-23,6.85,1.9242486522741338,0.016188727349918164
2021-08-24,6.92,1.9344157696295783,0.01016711735544451
2021-08-25,7.13,1.9643112344262046,0.029895464796626303
2021-08-26,7.0,1.9459101490553132,-0.018401085370891357
2021-08-27,7.06,1.9544450515051506,0.008534902449837345
2021-08-30,7.05,1.9530276168241774,-0.0014174346809732175
2021-08-31,7.12,1.9629077254238845,0.009880108599707116
2021-09-01,7.24,1.979621206397625,0.01671348097374059
2021-09-02,7.23,1.9782390361706734,-0.00138217022695164
2021-09-03,7.04,1.951608170169951,-0.026630866000722397
2021-09-07,6.82,1.9198594718553708,-0.03174869831458027
2021-09-08,6.94,1.937301774518713,0.017442302663342346
2021-09-09,6.96,1.9401794743463283,0.00287769982761521
2021-09-10,6.88,1.9286186519452522,-0.011560822401076143
2021-09-13,6.86,1.925707441737794,-0.0029112102074582147
2021-09-14,6.94,1.937301774518713,0.011594332780919148
2021-09-15,6.88,1.9286186519452522,-0.008683122573460933
2021-09-16,6.92,1.9344157696295783,0.005797117684326114
2021-09-17,7.0,1.9459101490553132,0.011494379425734946
2021-09-20,6.81,1.918392120161421,-0.02751802889389232
2021-09-21,6.85,1.9242486522741338,0.0058565321127128644
2021-09-22,6.95,1.9387416595767009,0.014493007302567085
2021-09-23,6.95,1.9387416595767009,0.0
2021-09-24,6.9,1.9315214116032138,-0.007220247973487082
2021-09-27,6.85,1.9242486522741338,-0.007272759329080003
2021-09-28,6.83,1.9213246735826988,-0.002923978691435014
2021-09-29,6.78,1.9139771019523042,-0.007347571630394567
2021-09-30,6.7,1.9021075263969205,-0.011869575555383705
2021-10-01,6.72,1.9050881545350582,0.0029806281381377087
2021-10-04,6.68,1.8991179875485542,-0.005970166986503989
2021-10-05,6.77,1.9125010869241836,0.013383099375629426
2021-10-06,6.73,1.9065751436566365,-0.00592594326754714
2021-10-07,6.825,1.9205923410710235,0.014017197414387006
