data,valor
01/09/2006,0.052600
01/09/2008,0.048194
01/09/2009,0.032927
01/09/2010,0.040203
01/09/2011,0.044663
01/09/2014,0.041063
01/09/2015,0.052531
01/09/2016,0.052531
01/09/2017,0.034749
01/09/2020,0.007469
01/09/2021,0.019930
01/09/2022,0.050788
01/09/2023,0.049037
01/09/2025,0.055131
01/10/2001,0.069386
01/10/2002,0.065365
01/10/2003,0.071813
01/10/2004,0.059701
01/10/2007,0.042065
01/10/2008,0.050823
01/10/2009,0.032927
01/10/2010,0.040203
01/10/2012,0.028296
01/10/2013,0.033839
01/10/2014,0.041063
01/10/2015,0.052531
01/10/2018,0.024620
01/10/2019,0.020872
01/10/2020,0.007469
01/10/2021,0.023687
01/10/2024,0.040168
01/10/2025,0.055131
01/11/2000,0.060724
01/11/2001,0.069220
01/11/2002,0.075343
01/11/2004,0.061439
01/11/2005,0.068886
01/11/2006,0.050893
01/11/2007,0.042065
01/11/2010,0.040203
01/11/2011,0.042849
01/11/2012,0.027371
01/11/2013,0.035657
01/11/2016,0.051660
01/11/2017,0.028333
01/11/2018,0.024620
01/11/2019,0.018985
01/11/2021,0.029256
01/11/2022,0.050788
01/11/2023,0.047279
01/11/2024,0.040168
01/12/2000,0.060281
01/12/2003,0.063373
01/12/2004,0.063102
01/12/2005,0.067448
01/12/2006,0.049143
01/12/2008,0.050788
01/12/2009,0.032927
01/12/2010,0.040203
01/12/2011,0.041063
01/12/2014,0.041957
01/12/2015,0.052531
01/12/2016,0.050788
01/12/2017,0.028333
01/12/2020,0.007469
01/12/2021,0.029256
01/12/2022,0.050788
01/12/2023,0.045513
01/12/2025,0.055131
02/01/2001,0.058400
02/01/2002,0.069220
02/01/2003,0.088270
02/01/2004,0.060076
02/01/2006,0.065635
02/01/2007,0.049178
02/01/2008,0.042065
02/01/2009,0.050858
02/01/2012,0.041063
02/01/2013,0.027260
02/01/2014,0.037468
02/01/2015,0.043739
02/01/2017,0.050788
02/01/2018,0.026481
02/01/2019,0.024620
02/01/2020,0.017089
02/01/2023,0.050788
02/01/2024,0.043739
02/01/2025,0.045513
02/01/2026,0.055131
02/02/2000,0.068585
02/02/2001,0.055822
02/02/2004,0.059906
02/02/2005,0.066542
02/02/2006,0.063136
02/02/2007,0.048265
02/02/2009,0.047314
02/02/2010,0.032927
02/02/2011,0.042029
02/02/2012,0.039270
02/02/2015,0.045513
02/02/2016,0.052531
02/02/2017,0.048159
02/02/2018,0.026481
02/02/2021,0.007469
02/02/2022,0.034749
02/02/2023,0.050788
02/02/2024,0.041957
02/02/2026,0.055131
02/03/2000,0.068686
02/03/2001,0.055856
02/03/2004,0.059906
02/03/2005,0.068184
02/03/2006,0.063305
02/03/2007,0.048265
02/03/2009,0.047314
02/03/2010,0.032927
02/03/2011,0.042029
02/03/2012,0.039270
02/03/2015,0.045513
02/03/2016,0.052531
02/03/2017,0.045513
02/03/2018,0.025552
02/03/2020,0.016137
02/03/2021,0.007469
02/03/2022,0.040168
02/03/2023,0.050788
02/04/2001,0.058332
02/04/2002,0.067046
02/04/2003,0.092729
02/04/2004,0.059291
02/04/2007,0.047385
02/04/2008,0.041886
02/04/2009,0.041993
02/04/2012,0.036564
02/04/2013,0.027445
02/04/2014,0.040168
02/04/2015,0.047279
02/04/2018,0.024620
02/04/2019,0.024620
02/04/2020,0.014227
02/04/2024,0.040168
02/04/2025,0.052531
02/05/2000,0.067716
02/05/2001,0.059769
02/05/2002,0.066945
02/05/2003,0.092761
02/05/2005,0.070718
02/05/2006,0.057886
02/05/2007,0.046503
02/05/2008,0.043597
02/05/2011,0.044698
02/05/2012,0.033839
02/05/2013,0.028333
02/05/2014,0.041063
02/05/2016,0.052531
02/05/2017,0.041957
02/05/2018,0.024620
02/05/2019,0.024620
02/05/2022,0.043739
02/05/2023,0.050788
02/05/2024,0.040168
02/05/2025,0.052531
02/06/2000,0.067146
02/06/2003,0.092572
02/06/2004,0.058058
02/06/2005,0.071548
02/06/2006,0.056028
02/06/2008,0.043704
02/06/2009,0.038406
02/06/2010,0.035657
02/06/2011,0.044698
02/06/2014,0.041063
02/06/2015,0.049037
02/06/2016,0.052531
02/06/2017,0.038370
02/06/2020,0.011345
02/06/2021,0.013269
02/06/2022,0.047279
02/06/2023,0.050788
02/06/2025,0.054266
02/07/2001,0.066777
02/07/2002,0.067046
02/07/2003,0.090996
02/07/2004,0.058263
02/07/2007,0.044734
02/07/2008,0.045584
02/07/2009,0.034786
02/07/2010,0.038406
02/07/2012,0.031976
02/07/2013,0.030177
02/07/2014,0.041063
02/07/2015,0.050788
02/07/2018,0.024620
02/07/2019,0.024620
02/07/2020,0.008442
02/07/2021,0.016137
02/07/2024,0.039270
02/07/2025,0.055131
02/08/2000,0.060417
02/08/2001,0.068652
02/08/2002,0.065163
02/08/2004,0.058298
02/08/2005,0.071548
02/08/2006,0.054301
02/08/2007,0.042956
02/08/2010,0.040203
02/08/2011,0.046468
02/08/2012,0.030140
02/08/2013,0.032012
02/08/2016,0.052531
02/08/2017,0.034749
02/08/2018,0.024620
02/08/2019,0.022751
02/08/2021,0.016137
02/08/2022,0.049037
02/08/2023,0.050788
02/08/2024,0.039270
02/09/2002,0.065264
02/09/2003,0.078386
02/09/2004,0.058640
02/09/2005,0.071481
02/09/2008,0.048230
02/09/2009,0.032927
02/09/2010,0.040203
02/09/2011,0.044663
02/09/2013,0.033839
02/09/2014,0.041063
02/09/2015,0.052531
02/09/2016,0.052531
02/09/2019,0.022751
02/09/2020,0.007469
02/09/2021,0.019930
02/09/2022,0.050788
02/09/2024,0.039270
02/09/2025,0.055131
02/10/2000,0.060929
02/10/2001,0.069420
02/10/2002,0.065365
02/10/2003,0.071813
02/10/2006,0.052566
02/10/2007,0.042065
02/10/2008,0.050858
02/10/2009,0.032927
02/10/2012,0.028296
02/10/2013,0.033839
02/10/2014,0.041063
02/10/2015,0.052531
02/10/2017,0.031096
02/10/2018,0.024620
02/10/2019,0.020872
02/10/2020,0.007469
02/10/2023,0.047279
02/10/2024,0.040168
02/10/2025,0.055131
02/12/2002,0.078615
02/12/2003,0.063475
02/12/2004,0.063102
02/12/2005,0.067381
02/12/2008,0.050823
02/12/2009,0.032927
02/12/2010,0.040203
02/12/2011,0.041063
02/12/2013,0.037468
02/12/2014,0.041957
02/12/2015,0.052531
02/12/2016,0.050788
02/12/2019,0.018985
02/12/2020,0.007469
02/12/2021,0.029256
02/12/2022,0.050788
02/12/2024,0.041957
02/12/2025,0.055131
03/01/2000,0.069186
03/01/2001,0.058195
03/01/2002,0.069220
03/01/2003,0.088270
03/01/2005,0.064826
03/01/2006,0.065635
03/01/2007,0.049143
03/01/2008,0.042065
03/01/2011,0.040239
03/01/2012,0.041063
03/01/2013,0.027260
03/01/2014,0.037468
03/01/2017,0.050788
03/01/2018,0.026481
03/01/2019,0.024620
03/01/2020,0.017089
03/01/2022,0.034749
03/01/2023,0.050788
03/01/2024,0.043739
03/01/2025,0.045513
03/02/2000,0.068619
03/02/2003,0.089794
03/02/2004,0.059906
03/02/2005,0.066542
03/02/2006,0.063204
03/02/2009,0.047314
03/02/2010,0.032927
03/02/2011,0.042029
03/02/2012,0.039270
03/02/2014,0.039270
03/02/2015,0.045513
03/02/2016,0.052531
03/02/2017,0.048159
03/02/2020,0.017089
03/02/2021,0.007469
03/02/2022,0.040168
03/02/2023,0.050788
03/02/2025,0.049037
03/02/2026,0.055131
03/03/2000,0.068652
03/03/2004,0.059871
03/03/2005,0.068184
03/03/2006,0.063305
03/03/2008,0.042065
03/03/2009,0.047314
03/03/2010,0.032927
03/03/2011,0.043810
03/03/2015,0.045513
03/03/2016,0.052531
03/03/2017,0.045513
03/03/2020,0.016137
03/03/2021,0.007469
03/03/2022,0.040168
03/03/2023,0.050788
03/04/2000,0.067347
03/04/2001,0.058263
03/04/2002,0.067046
03/04/2003,0.092729
03/04/2006,0.060452
03/04/2007,0.047385
03/04/2008,0.042065
03/04/2009,0.041993
03/04/2012,0.036564
03/04/2013,0.027445
03/04/2014,0.041063
03/04/2017,0.045513
03/04/2018,0.024620
03/04/2019,0.024620
03/04/2020,0.014227
03/04/2023,0.050788
03/04/2024,0.040168
03/04/2025,0.052531
03/05/2000,0.067850
03/05/2001,0.059803
03/05/2002,0.066844
03/05/2004,0.058195
03/05/2005,0.070751
03/05/2006,0.057920
03/05/2007,0.046503
03/05/2010,0.035657
03/05/2011,0.044698
03/05/2012,0.033839
03/05/2013,0.028333
03/05/2016,0.052531
03/05/2017,0.041957
03/05/2018,0.024620
03/05/2019,0.024620
03/05/2021,0.010379
03/05/2022,0.043739
03/05/2023,0.050788
03/05/2024,0.040168
03/06/2002,0.063373
03/06/2003,0.092572
03/06/2004,0.058092
03/06/2005,0.071548
03/06/2008,0.043704
03/06/2009,0.038406
03/06/2011,0.044698
03/06/2013,0.030177
03/06/2014,0.041063
03/06/2015,0.049037
03/06/2016,0.052531
03/06/2019,0.024620
03/06/2020,0.011345
03/06/2022,0.047279
03/06/2024,0.039270
03/06/2025,0.054266
03/07/2000,0.063204
03/07/2001,0.066744
03/07/2002,0.067046
03/07/2003,0.090996
03/07/2006,0.056063
03/07/2007,0.044734
03/07/2008,0.045584
03/07/2009,0.034786
03/07/2012,0.031976
03/07/2013,0.030177
03/07/2014,0.041063
03/07/2015,0.050788
03/07/2017,0.038370
03/07/2018,0.024620
03/07/2019,0.024620
03/07/2020,0.008442
03/07/2023,0.050788
03/07/2024,0.039270
03/07/2025,0.055131
03/08/2000,0.060383
03/08/2001,0.068686
03/08/2004,0.058298
03/08/2005,0.071548
03/08/2006,0.054335
03/08/2007,0.042956
03/08/2009,0.032927
03/08/2010,0.040203
03/08/2011,0.046468
03/08/2012,0.030140
03/08/2015,0.052531
03/08/2016,0.052531
03/08/2017,0.034749
03/08/2018,0.024620
03/08/2020,0.008442
03/08/2021,0.016137
03/08/2022,0.049037
03/08/2023,0.049037
03/09/2001,0.069220
03/09/2002,0.065264
03/09/2003,0.078419
03/09/2004,0.058640
03/09/2007,0.042956
03/09/2008,0.048230
03/09/2009,0.032927
03/09/2010,0.040203
03/09/2012,0.028296
03/09/2013,0.033839
03/09/2014,0.041063
03/09/2015,0.052531
03/09/2018,0.024620
03/09/2019,0.022751
03/09/2020,0.007469
03/09/2021,0.019930
03/09/2024,0.039270
03/09/2025,0.055131
03/10/2000,0.060860
03/10/2001,0.069420
03/10/2002,0.065365
03/10/2003,0.071846
03/10/2005,0.070651
03/10/2006,0.052566
03/10/2007,0.042065
03/10/2008,0.050858
03/10/2011,0.044627
03/10/2012,0.028296
03/10/2013,0.033839
03/10/2014,0.041063
03/10/2016,0.052531
03/10/2017,0.031096
03/10/2018,0.024620
03/10/2019,0.020872
03/10/2022,0.050788
03/10/2023,0.047279
03/10/2024,0.040168
03/10/2025,0.055131
03/11/2000,0.060452
03/11/2003,0.068552
03/11/2004,0.061405
03/11/2005,0.068886
03/11/2006,0.050858
03/11/2008,0.050788
03/11/2009,0.032927
03/11/2010,0.040203
03/11/2011,0.042849
03/11/2014,0.041957
03/11/2015,0.052531
03/11/2016,0.051660
03/11/2017,0.028333
03/11/2020,0.007469
03/11/2021,0.029256
03/11/2022,0.050788
03/11/2023,0.045513
03/11/2025,0.055131
03/12/2001,0.069220
03/12/2002,0.078615
03/12/2003,0.063441
03/12/2004,0.063102
03/12/2007,0.042065
03/12/2008,0.050823
03/12/2009,0.032927
03/12/2010,0.040203
03/12/2012,0.027371
03/12/2013,0.037468
03/12/2014,0.041957
03/12/2015,0.052531
03/12/2018,0.024620
03/12/2019,0.018985
03/12/2020,0.007469
03/12/2021,0.029256
03/12/2024,0.041957
03/12/2025,0.055131
04/01/2000,0.069186
04/01/2001,0.058332
04/01/2002,0.069220
04/01/2005,0.064826
04/01/2006,0.065601
04/01/2007,0.049178
04/01/2008,0.042065
04/01/2010,0.032927
04/01/2011,0.040203
04/01/2012,0.041063
04/01/2013,0.027260
04/01/2016,0.052531
04/01/2017,0.050788
04/01/2018,0.026481
04/01/2019,0.024620
04/01/2021,0.007469
04/01/2022,0.034749
04/01/2023,0.050788
04/01/2024,0.043739
04/02/2000,0.068652
04/02/2002,0.069220
04/02/2003,0.089857
04/02/2004,0.059871
04/02/2005,0.066542
04/02/2009,0.047314
04/02/2010,0.032927
04/02/2011,0.042029
04/02/2013,0.027260
04/02/2014,0.039270
04/02/2015,0.045513
04/02/2016,0.052531
04/02/2019,0.024620
04/02/2020,0.017089
04/02/2021,0.007469
04/02/2022,0.040168
04/02/2025,0.049037
04/02/2026,0.055131
04/03/2002,0.068385
04/03/2004,0.059837
04/03/2005,0.068184
04/03/2008,0.042029
04/03/2009,0.047314
04/03/2010,0.032927
04/03/2011,0.043810
04/03/2013,0.027297
04/03/2015,0.045513
04/03/2016,0.052531
04/03/2020,0.016137
04/03/2021,0.007469
04/03/2022,0.040168
04/03/2024,0.041957
04/04/2000,0.067481
04/04/2001,0.058263
04/04/2002,0.067046
04/04/2003,0.092761
04/04/2005,0.069853
04/04/2006,0.060452
04/04/2007,0.047385
04/04/2008,0.042065
04/04/2011,0.043810
04/04/2012,0.036564
04/04/2013,0.027445
04/04/2014,0.041063
04/04/2016,0.052531
04/04/2017,0.045513
04/04/2018,0.024620
04/04/2019,0.024620
04/04/2022,0.043739
04/04/2023,0.050788
04/04/2024,0.040168
04/04/2025,0.052531
04/05/2000,0.067850
04/05/2001,0.059906
04/05/2004,0.058195
04/05/2005,0.070751
04/05/2006,0.057920
04/05/2007,0.046503
04/05/2009,0.038406
04/05/2010,0.035657
04/05/2011,0.044698
04/05/2012,0.033839
04/05/2015,0.049037
04/05/2016,0.052531
04/05/2017,0.041957
04/05/2018,0.024620
04/05/2020,0.014227
04/05/2021,0.010379
04/05/2022,0.043739
04/05/2023,0.050788
04/06/2001,0.061643
04/06/2002,0.058572
04/06/2003,0.092572
04/06/2004,0.058195
04/06/2007,0.046503
04/06/2008,0.043704
04/06/2009,0.038406
04/06/2010,0.035657
04/06/2012,0.031976
04/06/2013,0.030177
04/06/2014,0.041063
04/06/2018,0.024620
04/06/2019,0.024620
04/06/2020,0.011345
04/06/2021,0.013269
04/06/2024,0.039270
04/06/2025,0.054266
04/07/2000,0.063068
04/07/2001,0.066777
04/07/2002,0.067012
04/07/2003,0.090996
04/07/2005,0.071448
04/07/2006,0.056097
04/07/2007,0.044734
04/07/2008,0.045584
04/07/2011,0.045584
04/07/2012,0.031976
04/07/2013,0.030177
04/07/2014,0.041063
04/07/2016,0.052531
04/07/2017,0.038370
04/07/2018,0.024620
04/07/2019,0.024620
04/07/2022,0.049037
04/07/2023,0.050788
04/07/2024,0.039270
04/07/2025,0.055131
04/08/2000,0.060417
04/08/2003,0.086486
04/08/2004,0.058332
04/08/2005,0.071581
04/08/2006,0.054301
04/08/2008,0.048230
04/08/2009,0.032927
04/08/2010,0.040203
04/08/2011,0.046468
04/08/2014,0.041063
04/08/2015,0.052531
04/08/2016,0.052531
04/08/2017,0.034749
04/08/2020,0.008442
04/08/2021,0.016137
04/08/2022,0.050788
04/08/2023,0.049037
04/08/2025,0.055131
04/09/2000,0.060281
04/09/2001,0.069220
04/09/2002,0.065264
04/09/2003,0.078419
04/09/2006,0.052600
04/09/2007,0.042956
04/09/2008,0.048230
04/09/2009,0.032927
04/09/2012,0.028296
04/09/2013,0.033839
04/09/2014,0.041063
04/09/2015,0.052531
04/09/2017,0.034749
04/09/2018,0.024620
04/09/2019,0.022751
04/09/2020,0.007469
04/09/2023,0.049037
04/09/2024,0.039270
04/09/2025,0.055131
04/10/2000,0.060963
04/10/2001,0.069386
04/10/2002,0.065365
04/10/2004,0.059667
04/10/2005,0.070585
04/10/2006,0.052566
04/10/2007,0.042065
04/10/2010,0.040203
04/10/2011,0.044627
04/10/2012,0.028296
04/10/2013,0.033839
04/10/2016,0.052531
04/10/2017,0.031096
04/10/2018,0.024620
04/10/2019,0.020872
04/10/2021,0.023687
04/10/2022,0.050788
04/10/2023,0.047279
04/10/2024,0.040168
04/11/2002,0.075343
04/11/2003,0.068552
04/11/2004,0.061405
04/11/2005,0.068919
04/11/2008,0.050788
04/11/2009,0.032927
04/11/2010,0.040203
04/11/2011,0.042849
04/11/2013,0.035657
04/11/2014,0.041957
04/11/2015,0.052531
04/11/2016,0.051660
04/11/2019,0.018985
04/11/2020,0.007469
04/11/2021,0.029256
04/11/2022,0.050788
04/11/2024,0.040168
04/11/2025,0.055131
04/12/2000,0.060213
04/12/2001,0.069220
04/12/2002,0.078615
04/12/2003,0.063441
04/12/2006,0.049143
04/12/2007,0.042065
04/12/2008,0.050823
04/12/2009,0.032927
04/12/2012,0.027371
04/12/2013,0.037468
04/12/2014,0.043739
04/12/2015,0.052531
04/12/2017,0.028333
04/12/2018,0.024620
04/12/2019,0.018985
04/12/2020,0.007469
04/12/2023,0.045513
04/12/2024,0.041957
04/12/2025,0.055131
05/01/2000,0.069220
05/01/2001,0.058229
05/01/2004,0.060076
05/01/2005,0.064826
05/01/2006,0.065567
05/01/2007,0.049178
05/01/2009,0.050823
05/01/2010,0.032927
05/01/2011,0.040239
05/01/2012,0.041063
05/01/2015,0.043739
05/01/2016,0.052531
05/01/2017,0.050788
05/01/2018,0.026481
05/01/2021,0.007469
05/01/2022,0.034749
05/01/2023,0.050788
05/01/2024,0.043739
05/01/2026,0.055131
05/02/2001,0.055822
05/02/2002,0.069220
05/02/2003,0.089826
05/02/2004,0.059871
05/02/2007,0.048265
05/02/2009,0.047314
05/02/2010,0.032927
05/02/2013,0.027260
05/02/2014,0.039270
05/02/2015,0.045513
05/02/2016,0.052531
05/02/2018,0.026481
05/02/2019,0.024620
05/02/2020,0.017089
05/02/2021,0.007469
05/02/2024,0.041957
05/02/2025,0.049037
05/02/2026,0.055131
05/03/2001,0.056063
05/03/2002,0.068385
05/03/2003,0.092666
05/03/2004,0.059940
05/03/2007,0.048265
05/03/2008,0.042065
05/03/2009,0.047314
05/03/2010,0.032927
05/03/2012,0.039270
05/03/2013,0.027297
05/03/2014,0.040168
05/03/2015,0.047279
05/03/2018,0.025552
05/03/2020,0.016137
05/03/2021,0.007469
05/03/2024,0.041957
05/03/2025,0.049037
05/04/2000,0.067883
05/04/2001,0.058298
05/04/2002,0.067046
05/04/2004,0.059291
05/04/2005,0.069853
05/04/2006,0.060452
05/04/2007,0.047420
05/04/2010,0.032927
05/04/2011,0.043810
05/04/2012,0.036564
05/04/2013,0.027445
05/04/2016,0.052531
05/04/2017,0.045513
05/04/2018,0.024620
05/04/2019,0.024620
05/04/2021,0.010379
05/04/2022,0.043739
05/04/2023,0.050788
05/04/2024,0.040168
05/05/2000,0.067850
05/05/2003,0.092761
05/05/2004,0.058160
05/05/2005,0.070751
05/05/2006,0.058126
05/05/2008,0.043597
05/05/2009,0.038406
05/05/2010,0.035657
05/05/2011,0.044698
05/05/2014,0.041063
05/05/2015,0.049037
05/05/2016,0.052531
05/05/2017,0.041957
05/05/2020,0.014227
05/05/2021,0.010379
05/05/2022,0.047279
05/05/2023,0.050788
05/05/2025,0.052531
05/06/2000,0.067079
05/06/2001,0.061575
05/06/2002,0.061881
05/06/2003,0.092572
05/06/2006,0.056063
05/06/2007,0.046503
05/06/2008,0.045478
05/06/2009,0.038406
05/06/2012,0.031976
05/06/2013,0.030177
05/06/2014,0.041063
05/06/2015,0.050788
05/06/2017,0.038370
05/06/2018,0.024620
05/06/2019,0.024620
05/06/2020,0.011345
05/06/2023,0.050788
05/06/2024,0.039270
05/06/2025,0.054266
05/07/2000,0.063102
05/07/2001,0.066744
05/07/2002,0.067012
05/07/2004,0.058229
05/07/2005,0.071448
05/07/2006,0.056097
05/07/2007,0.044734
05/07/2010,0.038406
05/07/2011,0.045584
05/07/2012,0.031976
05/07/2013,0.030177
05/07/2016,0.052531
05/07/2017,0.038370
05/07/2018,0.024620
05/07/2019,0.024620
05/07/2021,0.016137
05/07/2022,0.049037
05/07/2023,0.050788
05/07/2024,0.039270
05/08/2002,0.065264
05/08/2003,0.086518
05/08/2004,0.058366
05/08/2005,0.071581
05/08/2008,0.048230
05/08/2009,0.032927
05/08/2010,0.040203
05/08/2011,0.046468
05/08/2013,0.032012
05/08/2014,0.041063
05/08/2015,0.052531
05/08/2016,0.052531
05/08/2019,0.022751
05/08/2020,0.008442
05/08/2021,0.019930
05/08/2022,0.050788
05/08/2024,0.039270
05/08/2025,0.055131
05/09/2000,0.060247
05/09/2001,0.069253
05/09/2002,0.065298
05/09/2003,0.078419
05/09/2005,0.071481
05/09/2006,0.052635
05/09/2007,0.042956
05/09/2008,0.048230
05/09/2011,0.044663
05/09/2012,0.028296
05/09/2013,0.033839
05/09/2014,0.041063
05/09/2016,0.052531
05/09/2017,0.034749
05/09/2018,0.024620
05/09/2019,0.022751
05/09/2022,0.050788
05/09/2023,0.049037
05/09/2024,0.039270
05/09/2025,0.055131
05/10/2000,0.060929
05/10/2001,0.069353
05/10/2004,0.059598
05/10/2005,0.070552
05/10/2006,0.052566
05/10/2007,0.042065
05/10/2009,0.032927
05/10/2010,0.040203
05/10/2011,0.044627
05/10/2012,0.028296
05/10/2015,0.052531
05/10/2016,0.052531
05/10/2017,0.031096
05/10/2018,0.024620
05/10/2020,0.007469
05/10/2021,0.023687
05/10/2022,0.050788
05/10/2023,0.047279
05/11/2001,0.069220
05/11/2002,0.075343
05/11/2003,0.068552
05/11/2004,0.061405
05/11/2007,0.042065
05/11/2008,0.050788
05/11/2009,0.032927
05/11/2010,0.040203
05/11/2012,0.027371
05/11/2013,0.035657
05/11/2014,0.041957
05/11/2015,0.052531
05/11/2018,0.024620
05/11/2019,0.018985
05/11/2020,0.007469
05/11/2021,0.029256
05/11/2024,0.040168
05/11/2025,0.055131
05/12/2000,0.060179
05/12/2001,0.069220
05/12/2002,0.078615
05/12/2003,0.063441
05/12/2005,0.067347
05/12/2006,0.049178
05/12/2007,0.042065
05/12/2008,0.050823
05/12/2011,0.041063
05/12/2012,0.027371
05/12/2013,0.037468
05/12/2014,0.043739
05/12/2016,0.050788
05/12/2017,0.028333
05/12/2018,0.024620
05/12/2019,0.018985
05/12/2022,0.050788
05/12/2023,0.045513
05/12/2024,0.041957
05/12/2025,0.055131
06/01/2000,0.069286
06/01/2003,0.088270
06/01/2004,0.060076
06/01/2005,0.064826
06/01/2006,0.065534
06/01/2009,0.050823
06/01/2010,0.032927
06/01/2011,0.040203
06/01/2012,0.041063
06/01/2014,0.037468
06/01/2015,0.043739
06/01/2016,0.052531
06/01/2017,0.050788
06/01/2020,0.017089
06/01/2021,0.007469
06/01/2022,0.034749
06/01/2023,0.050788
06/01/2025,0.045513
06/01/2026,0.055131
06/02/2001,0.055994
06/02/2002,0.069220
06/02/2003,0.089794
06/02/2004,0.059837
06/02/2006,0.063238
06/02/2007,0.048265
06/02/2008,0.042065
06/02/2009,0.047314
06/02/2012,0.039270
06/02/2013,0.027260
06/02/2014,0.039270
06/02/2015,0.045513
06/02/2017,0.048159
06/02/2018,0.026481
06/02/2019,0.024620
06/02/2020,0.016137
06/02/2023,0.050788
06/02/2024,0.041957
06/02/2025,0.049037
06/02/2026,0.055131
06/03/2001,0.055891
06/03/2002,0.068385
06/03/2003,0.092635
06/03/2006,0.063305
06/03/2007,0.048265
06/03/2008,0.042065
06/03/2009,0.047314
06/03/2012,0.039270
06/03/2013,0.027371
06/03/2014,0.040168
06/03/2015,0.047279
06/03/2017,0.045513
06/03/2018,0.025552
06/03/2019,0.024620
06/03/2020,0.016137
06/03/2023,0.050788
06/03/2024,0.041957
06/03/2025,0.049037
06/04/2000,0.067917
06/04/2001,0.058332
06/04/2004,0.059256
06/04/2005,0.069853
06/04/2006,0.060452
06/04/2009,0.041993
06/04/2010,0.032927
06/04/2011,0.043810
06/04/2015,0.047279
06/04/2016,0.052531
06/04/2017,0.045513
06/04/2018,0.024620
06/04/2020,0.014227
06/04/2021,0.010379
06/04/2022,0.043739
06/04/2023,0.050788
06/05/2002,0.066811
06/05/2003,0.092761
06/05/2004,0.058126
06/05/2005,0.070751
06/05/2008,0.043597
06/05/2009,0.038406
06/05/2010,0.035657
06/05/2011,0.044698
06/05/2013,0.028333
06/05/2014,0.041063
06/05/2015,0.049037
06/05/2016,0.052531
06/05/2019,0.024620
06/05/2020,0.014227
06/05/2021,0.013269
06/05/2022,0.047279
06/05/2024,0.040168
06/05/2025,0.052531
06/06/2000,0.067012
06/06/2001,0.061473
06/06/2002,0.065702
06/06/2003,0.092603
06/06/2005,0.071548
06/06/2006,0.056063
06/06/2007,0.046503
06/06/2008,0.045478
06/06/2011,0.044698
06/06/2012,0.031976
06/06/2013,0.030177
06/06/2014,0.041063
06/06/2016,0.052531
06/06/2017,0.038370
06/06/2018,0.024620
06/06/2019,0.024620
06/06/2022,0.047279
06/06/2023,0.050788
06/06/2024,0.039270
06/06/2025,0.054266
06/07/2000,0.063272
06/07/2001,0.066777
06/07/2004,0.058229
06/07/2005,0.071448
06/07/2006,0.056097
06/07/2007,0.044734
06/07/2009,0.034786
