timestamp,asset,timeframe,horizon,regime_label,regime_confidence,regime_risk,novelty_score,transition_rate,entropy,y_true,y_pred,y_pred_p10,y_pred_p50,y_pred_p90,model_name,model_family,forecast_confidence,warnings,mase_6m,smape_6m,diracc_6m
2011-12-31,DBA,daily,5,,,,0.0781531911868998,0.4166666666666667,,,,,,,takens_knn,ensemble,0.44375126606433724,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.8262081806490348,,0.4880952380952381
2011-12-31,DBA,daily,20,,,,0.0781531911868998,0.4166666666666667,,,,,,,takens_knn,ensemble,0.44375126606433724,['REGIME_INSTAVEL'],0.7812976185863083,,0.5238095238095238
2012-12-31,DBA,daily,1,,,,0.09470239952496044,0.5,,,,,,,gbrt,ensemble,0.4507320284753734,['REGIME_INSTAVEL'],0.7430459840848658,,0.532
2012-12-31,DBA,daily,5,,,,0.09470239952496044,0.5,,,,,,,gbrt,ensemble,0.4507320284753734,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7474658539529319,,0.472
2012-12-31,DBA,daily,20,,,,0.09470239952496044,0.5,,,,,,,gbrt,ensemble,0.4507320284753734,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.6928675496134296,,0.496
2013-12-31,DBA,daily,1,,,,0.12456914073999815,0.5833333333333334,,,,,,,gbrt,ensemble,0.45502699693688364,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7108132997577833,,0.4880952380952381
2013-12-31,DBA,daily,5,,,,0.12456914073999815,0.5833333333333334,,,,,,,gbrt,ensemble,0.45502699693688364,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.78271542232242,,0.48412698412698413
2013-12-31,DBA,daily,20,,,,0.12456914073999815,0.5833333333333334,,,,,,,gbrt,ensemble,0.45502699693688364,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7224631801241241,,0.5079365079365079
2014-12-31,DBA,daily,1,,,,0.20065101038031163,0.625,,,,,,,gbrt,ensemble,0.4560785028804959,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7258551614246764,,0.46825396825396826
2014-12-31,DBA,daily,5,,,,0.20065101038031163,0.625,,,,,,,gbrt,ensemble,0.4560785028804959,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7629106324796714,,0.49603174603174605
2014-12-31,DBA,daily,20,,,,0.20065101038031163,0.625,,,,,,,gbrt,ensemble,0.4560785028804959,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7539299663412146,,0.5119047619047619
2015-12-31,DBA,daily,1,,,,0.039789824408913786,0.5416666666666666,,,,,,,gbrt,ensemble,0.4555579662668269,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7345352557927679,,0.5198412698412699
2015-12-31,DBA,daily,5,,,,0.039789824408913786,0.5416666666666666,,,,,,,gbrt,ensemble,0.4555579662668269,['REGIME_INSTAVEL'],0.7182064541123385,,0.5515873015873016
2015-12-31,DBA,daily,20,,,,0.039789824408913786,0.5416666666666666,,,,,,,gbrt,ensemble,0.4555579662668269,['REGIME_INSTAVEL'],0.7354931352125215,,0.5277777777777778
2016-12-31,DBA,daily,1,,,,0.03067756629829162,0.5,,,,,,,gbrt,ensemble,0.4574367686035724,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7747198391680395,,0.49206349206349204
2016-12-31,DBA,daily,5,,,,0.03067756629829162,0.5,,,,,,,gbrt,ensemble,0.4574367686035724,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.6872275066018845,,0.45634920634920634
2016-12-31,DBA,daily,20,,,,0.03067756629829162,0.5,,,,,,,gbrt,ensemble,0.4574367686035724,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7287749787479482,,0.4880952380952381
2017-12-31,DBA,daily,1,,,,0.06522129854992743,0.2916666666666667,,,,,,,gbrt,ensemble,0.45880593044325413,['DIRECAO_FRACA'],0.7149071184776725,,0.49800796812749004
2017-12-31,DBA,daily,5,,,,0.06522129854992743,0.2916666666666667,,,,,,,gbrt,ensemble,0.45880593044325413,[],0.737841267541163,,0.5338645418326693
2017-12-31,DBA,daily,20,,,,0.06522129854992743,0.2916666666666667,,,,,,,gbrt,ensemble,0.45880593044325413,['DIRECAO_FRACA'],0.7110142297459198,,0.4940239043824701
2018-12-31,DBA,daily,1,,,,0.0509451002358551,0.5833333333333334,,,,,,,gbrt,ensemble,0.4607999168734369,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.6718967398524224,,0.44621513944223107
2018-12-31,DBA,daily,5,,,,0.0509451002358551,0.5833333333333334,,,,,,,gbrt,ensemble,0.4607999168734369,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.70344362028435,,0.4860557768924303
2018-12-31,DBA,daily,20,,,,0.0509451002358551,0.5833333333333334,,,,,,,gbrt,ensemble,0.4607999168734369,['REGIME_INSTAVEL'],0.7070827417629374,,0.5219123505976095
2019-12-31,DBA,daily,1,,,,0.06011540827104455,0.5833333333333334,,,,,,,gbrt,ensemble,0.4648961940698,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.6714609569175293,,0.4603174603174603
2019-12-31,DBA,daily,5,,,,0.06011540827104455,0.5833333333333334,,,,,,,gbrt,ensemble,0.4648961940698,['REGIME_INSTAVEL'],0.7031529444567645,,0.5238095238095238
2019-12-31,DBA,daily,20,,,,0.06011540827104455,0.5833333333333334,,,,,,,gbrt,ensemble,0.4648961940698,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.6971323369208713,,0.5079365079365079
2020-12-31,DBA,daily,1,,,,0.32126702889329245,0.5416666666666666,,,,,,,gbrt,ensemble,0.4686063379446731,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7324018299158571,,0.4308300395256917
2020-12-31,DBA,daily,5,,,,0.32126702889329245,0.5416666666666666,,,,,,,gbrt,ensemble,0.4686063379446731,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7110753439485972,,0.43873517786561267
2020-12-31,DBA,daily,20,,,,0.32126702889329245,0.5416666666666666,,,,,,,gbrt,ensemble,0.4686063379446731,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7274406448893302,,0.4901185770750988
2021-12-31,DBA,daily,1,,,,0.11047338790103976,0.5416666666666666,,,,,,,gbrt,ensemble,0.4692028294167807,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7384258811943862,,0.44841269841269843
2021-12-31,DBA,daily,5,,,,0.11047338790103976,0.5416666666666666,,,,,,,gbrt,ensemble,0.4692028294167807,['REGIME_INSTAVEL'],0.6469499066734175,,0.5555555555555556
2021-12-31,DBA,daily,20,,,,0.11047338790103976,0.5416666666666666,,,,,,,gbrt,ensemble,0.4692028294167807,['REGIME_INSTAVEL'],0.6657049954562632,,0.5277777777777778
2022-12-31,DBA,daily,1,,,,0.0015109575417787881,0.4583333333333333,,,,,,,gbrt,ensemble,0.47256737056977105,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7175907616646487,,0.47410358565737054
2022-12-31,DBA,daily,5,,,,0.0015109575417787881,0.4583333333333333,,,,,,,gbrt,ensemble,0.47256737056977105,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.728218701375118,,0.4900398406374502
2022-12-31,DBA,daily,20,,,,0.0015109575417787881,0.4583333333333333,,,,,,,gbrt,ensemble,0.47256737056977105,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7416887999422195,,0.5179282868525896
2009-12-31,DBC,daily,1,,,,0.059004423177806686,0.4583333333333333,,,,,,,takens_knn,ensemble,0.4539644262357313,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.701358709538,,0.5198412698412699
2009-12-31,DBC,daily,5,,,,0.059004423177806686,0.4583333333333333,,,,,,,takens_knn,ensemble,0.4539644262357313,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7786165572117671,,0.4801587301587302
2009-12-31,DBC,daily,20,,,,0.059004423177806686,0.4583333333333333,,,,,,,takens_knn,ensemble,0.4539644262357313,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7196556342456533,,0.5198412698412699
2010-12-31,DBC,daily,1,,,,0.3957435711668986,0.5,,,,,,,takens_knn,ensemble,0.45823951737988533,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7544969718462042,,0.47619047619047616
2010-12-31,DBC,daily,5,,,,0.3957435711668986,0.5,,,,,,,takens_knn,ensemble,0.45823951737988533,['REGIME_INSTAVEL'],0.7119541037839233,,0.5357142857142857
2010-12-31,DBC,daily,20,,,,0.3957435711668986,0.5,,,,,,,takens_knn,ensemble,0.45823951737988533,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.8186309646102456,,0.46825396825396826
2011-12-31,DBC,daily,1,,,,0.03610899956477629,0.6666666666666666,,,,,,,takens_knn,ensemble,0.45325613468154946,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7166285623086993,,0.4603174603174603
2011-12-31,DBC,daily,5,,,,0.03610899956477629,0.6666666666666666,,,,,,,takens_knn,ensemble,0.45325613468154946,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7662565124599345,,0.45634920634920634
2011-12-31,DBC,daily,20,,,,0.03610899956477629,0.6666666666666666,,,,,,,takens_knn,ensemble,0.45325613468154946,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.764326838139723,,0.44841269841269843
2012-12-31,DBC,daily,1,,,,0.12043741679089792,0.5,,,,,,,takens_knn,ensemble,0.4527907802180158,['REGIME_INSTAVEL'],0.7104472098051362,,0.556
2012-12-31,DBC,daily,5,,,,0.12043741679089792,0.5,,,,,,,takens_knn,ensemble,0.4527907802180158,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7971963290150015,,0.504
2012-12-31,DBC,daily,20,,,,0.12043741679089792,0.5,,,,,,,takens_knn,ensemble,0.4527907802180158,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.8128401835088923,,0.476
2013-12-31,DBC,daily,1,,,,0.039766473867056694,0.625,,,,,,,gbrt,ensemble,0.45182909216638,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7339234449245662,,0.5158730158730159
2013-12-31,DBC,daily,5,,,,0.039766473867056694,0.625,,,,,,,gbrt,ensemble,0.45182909216638,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7080038431558511,,0.49206349206349204
2013-12-31,DBC,daily,20,,,,0.039766473867056694,0.625,,,,,,,gbrt,ensemble,0.45182909216638,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7580578261366746,,0.43253968253968256
2014-12-31,DBC,daily,1,,,,0.1908434726797976,0.4166666666666667,,,,,,,gbrt,ensemble,0.4539494545132261,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.6938117871820376,,0.5158730158730159
2014-12-31,DBC,daily,5,,,,0.1908434726797976,0.4166666666666667,,,,,,,gbrt,ensemble,0.4539494545132261,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7448477515196231,,0.503968253968254
2014-12-31,DBC,daily,20,,,,0.1908434726797976,0.4166666666666667,,,,,,,gbrt,ensemble,0.4539494545132261,['REGIME_INSTAVEL'],0.7434548482587806,,0.5238095238095238
2015-12-31,DBC,daily,1,,,,0.13953498371067666,0.5833333333333334,,,,,,,gbrt,ensemble,0.4562843399090545,['REGIME_INSTAVEL'],0.6762963813225656,,0.5396825396825397
2015-12-31,DBC,daily,5,,,,0.13953498371067666,0.5833333333333334,,,,,,,gbrt,ensemble,0.4562843399090545,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7259393659713834,,0.49206349206349204
2015-12-31,DBC,daily,20,,,,0.13953498371067666,0.5833333333333334,,,,,,,gbrt,ensemble,0.4562843399090545,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7308159109492232,,0.48412698412698413
2016-12-31,DBC,daily,1,,,,0.05568714374387684,0.4583333333333333,,,,,,,gbrt,ensemble,0.45991749998422715,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7289284476540732,,0.5079365079365079
2016-12-31,DBC,daily,5,,,,0.05568714374387684,0.4583333333333333,,,,,,,gbrt,ensemble,0.45991749998422715,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7393188335155058,,0.4880952380952381
2016-12-31,DBC,daily,20,,,,0.05568714374387684,0.4583333333333333,,,,,,,gbrt,ensemble,0.45991749998422715,['REGIME_INSTAVEL'],0.6657392907623434,,0.5396825396825397
2017-12-31,DBC,daily,1,,,,0.08386899114290519,0.4166666666666667,,,,,,,gbrt,ensemble,0.4627928642547404,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7201091995642546,,0.44621513944223107
2017-12-31,DBC,daily,5,,,,0.08386899114290519,0.4166666666666667,,,,,,,gbrt,ensemble,0.4627928642547404,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7207651511508518,,0.44621513944223107
2017-12-31,DBC,daily,20,,,,0.08386899114290519,0.4166666666666667,,,,,,,gbrt,ensemble,0.4627928642547404,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.6436171674729307,,0.5059760956175299
2018-12-31,DBC,daily,1,,,,0.07851581754091512,0.7083333333333334,,,,,,,gbrt,ensemble,0.46664528513497505,['REGIME_INSTAVEL'],0.686959484192053,,0.5697211155378487
2018-12-31,DBC,daily,5,,,,0.07851581754091512,0.7083333333333334,,,,,,,gbrt,ensemble,0.46664528513497505,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7455022391961594,,0.46613545816733065
2018-12-31,DBC,daily,20,,,,0.07851581754091512,0.7083333333333334,,,,,,,gbrt,ensemble,0.46664528513497505,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7476078700970058,,0.4820717131474104
2019-12-31,DBC,daily,1,,,,0.17019159515109208,0.4166666666666667,,,,,,,gbrt,ensemble,0.46720068933247105,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.698662674544625,,0.5
2019-12-31,DBC,daily,5,,,,0.17019159515109208,0.4166666666666667,,,,,,,gbrt,ensemble,0.46720068933247105,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7347512213851204,,0.47619047619047616
2019-12-31,DBC,daily,20,,,,0.17019159515109208,0.4166666666666667,,,,,,,gbrt,ensemble,0.46720068933247105,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.6929064636868023,,0.4880952380952381
2020-12-31,DBC,daily,1,,,,0.11875084718412904,0.4166666666666667,,,,,,,gbrt,ensemble,0.46904883221416427,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7497320076520737,,0.48616600790513836
2020-12-31,DBC,daily,5,,,,0.11875084718412904,0.4166666666666667,,,,,,,gbrt,ensemble,0.46904883221416427,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.726030149754291,,0.5098814229249012
2020-12-31,DBC,daily,20,,,,0.11875084718412904,0.4166666666666667,,,,,,,gbrt,ensemble,0.46904883221416427,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7213393605978431,,0.5098814229249012
2021-12-31,DBC,daily,1,,,,0.13267457966917903,0.5,,,,,,,gbrt,ensemble,0.46894768900829054,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7424981378517613,,0.46825396825396826
2021-12-31,DBC,daily,5,,,,0.13267457966917903,0.5,,,,,,,gbrt,ensemble,0.46894768900829054,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7338731850558585,,0.4523809523809524
2021-12-31,DBC,daily,20,,,,0.13267457966917903,0.5,,,,,,,gbrt,ensemble,0.46894768900829054,['REGIME_INSTAVEL'],0.7248768847287543,,0.5674603174603174
2022-12-31,DBC,daily,1,,,,0.25237147594834847,0.375,,,,,,,gbrt,ensemble,0.4687678829047073,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7842980161316697,,0.4940239043824701
2022-12-31,DBC,daily,5,,,,0.25237147594834847,0.375,,,,,,,gbrt,ensemble,0.4687678829047073,['REGIME_INSTAVEL'],0.6908839589728569,,0.5258964143426295
2022-12-31,DBC,daily,20,,,,0.25237147594834847,0.375,,,,,,,gbrt,ensemble,0.4687678829047073,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7706599253054308,,0.44621513944223107
2023-12-31,DBC,daily,1,,,,0.15125846366142143,0.4166666666666667,,,,,,,gbrt,ensemble,0.4676815172979556,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7458516209912172,,0.488
2023-12-31,DBC,daily,5,,,,0.15125846366142143,0.4166666666666667,,,,,,,gbrt,ensemble,0.4676815172979556,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7028606754767568,,0.496
2023-12-31,DBC,daily,20,,,,0.15125846366142143,0.4166666666666667,,,,,,,gbrt,ensemble,0.4676815172979556,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.6845569561444438,,0.504
2024-12-31,DBC,daily,1,,,,0.24890763065235963,0.5416666666666666,,,,,,,gbrt,ensemble,0.468930266229205,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7054565773319078,,0.484
2024-12-31,DBC,daily,5,,,,0.24890763065235963,0.5416666666666666,,,,,,,gbrt,ensemble,0.468930266229205,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.6846823125046463,,0.4878048780487805
2024-12-31,DBC,daily,20,,,,0.24890763065235963,0.5416666666666666,,,,,,,gbrt,ensemble,0.468930266229205,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7110771324093873,,0.44155844155844154
2002-12-31,DIA,daily,1,,,,0.05018255746545935,0.5,,,,,,,takens_knn,ensemble,0.4388909215541188,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.6916675125687646,,0.5079365079365079
2002-12-31,DIA,daily,5,,,,0.05018255746545935,0.5,,,,,,,takens_knn,ensemble,0.4388909215541188,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7246414911951702,,0.5
2002-12-31,DIA,daily,20,,,,0.05018255746545935,0.5,,,,,,,takens_knn,ensemble,0.4388909215541188,['REGIME_INSTAVEL'],0.6972435466512575,,0.5476190476190477
2003-12-31,DIA,daily,1,,,,0.06275662776568199,0.5,,,,,,,takens_knn,ensemble,0.4671867023745272,"['DIRECAO_FRACA', 'REGIME_INSTAVEL']",0.7214338056947361,,0.48412698412698413
