date,price
2025-09-29,146.337
2025-09-30,146.237
2025-10-01,145.517
2025-10-02,143.95
2025-10-03,144.201
2025-10-06,143.608
2025-10-07,141.356
2025-10-08,142.145
2025-10-09,141.708
2025-10-10,140.68
2025-10-13,141.783
2025-10-14,141.683
2025-10-15,142.604
2025-10-16,142.2
2025-10-17,143.399
2025-10-20,144.509
2025-10-21,144.085
2025-10-22,144.873
2025-10-23,145.721
2025-10-24,146.172
2025-10-27,146.969
