date,price
2015-03-10,52.78270511773387
2015-03-11,52.21005687036562
2015-03-12,51.62086078617981
2015-03-13,51.77138026240294
2015-03-14,51.970157304524825
2015-03-15,52.89508068183861
2015-03-16,52.763007877986915
2015-03-17,53.17656268350425
2015-03-18,52.595175581687556
2015-03-19,53.03910303196985
2015-03-20,53.41483063601115
2015-03-21,52.951036869144204
2015-03-22,53.510276982947026
2015-03-23,52.94005030000994
2015-03-24,53.222123920784526
2015-03-25,53.31722977791813
2015-03-26,52.938026600549755
2015-03-27,54.0610527856532
2015-03-28,53.60427928822806
2015-03-29,54.014617996138185
2015-03-30,54.41960020421069
2015-03-31,54.525715037083664
2015-04-01,54.78735332081359
2015-04-02,54.46331534155101
2015-04-03,54.406334901480896
2015-04-04,54.75252702841827
2015-04-05,53.92983131400172
2015-04-06,54.216186728439574
2015-04-07,54.43121585975097
2015-04-08,54.76369325791125
2015-04-09,55.73620058635343
2015-04-10,55.084014667375456
2015-04-11,55.5274087731315
2015-04-12,56.65611258415529
2015-04-13,55.7787969994771
2015-04-14,56.5433215420586
2015-04-15,55.639563509516925
2015-04-16,56.1653764554146
2015-04-17,55.79863236634273
2015-04-18,56.23797591718
2015-04-19,57.010947484187746
2015-04-20,55.528815816653406
2015-04-21,56.876917326270735
2015-04-22,56.79975206520313
2015-04-23,56.32897420446676
2015-04-24,55.83334409131422
2015-04-25,56.74903927449716
2015-04-26,56.38198689316006
2015-04-27,56.82466754069156
2015-04-28,56.6751642544594
2015-04-29,57.590736598728235
2015-04-30,56.443318768836264
2015-05-01,55.92113677131391
2015-05-02,56.583147934263515
2015-05-03,56.53966631517518
2015-05-04,57.1502105492436
2015-05-05,56.75582108275936
2015-05-06,56.38248016982233
2015-05-07,56.95559835505762
2015-05-08,55.26988938196547
2015-05-09,55.499817599059035
2015-05-10,55.225443003237956
2015-05-11,55.441998860257
2015-05-12,54.73806040247652
2015-05-13,55.82879136021258
2015-05-14,55.19360220298324
2015-05-15,54.320308798065604
2015-05-16,54.46611347385628
2015-05-17,55.13672460031565
2015-05-18,55.324772423813826
2015-05-19,55.89452830809232
2015-05-20,56.3214402412167
2015-05-21,54.70046097131553
2015-05-22,53.737806795311045
2015-05-23,52.93538572019208
2015-05-24,54.26060034612647
2015-05-25,53.49938316614763
2015-05-26,53.62855401165484
2015-05-27,53.40522433100159
2015-05-28,53.58432915156396
2015-05-29,54.206669434235934
2015-05-30,53.56192000514712
2015-05-31,53.27550539972309
2015-06-01,52.65414535699474
2015-06-02,52.179013440766596
2015-06-03,52.80436695059173
2015-06-04,52.97991614449733
2015-06-05,53.9926279921584
2015-06-06,52.93234958306069
2015-06-07,53.37024566383416
2015-06-08,52.412635287618436
2015-06-09,51.936555213301865
2015-06-10,52.007767413198
2015-06-11,52.09471127227473
2015-06-12,53.75250744367488
2015-06-13,51.931397682946255
2015-06-14,52.87969515350174
2015-06-15,51.791067870986836
2015-06-16,52.853210293822755
2015-06-17,52.49191230687958
2015-06-18,52.1395943656538
2015-06-19,52.18828444188545
2015-06-20,51.803847922103536
2015-06-21,52.45188384325435
2015-06-22,51.90072671170696
2015-06-23,51.42788885948932
2015-06-24,51.38677282529712
2015-06-25,52.249250339541845
2015-06-26,53.08900750650106
2015-06-27,52.23801238513049
2015-06-28,52.077527175419156
2015-06-29,52.33260330494166
2015-06-30,52.965351369397226
2015-07-01,52.3421491655044
2015-07-02,52.00008309695997
2015-07-03,52.95146804094358
2015-07-04,52.59182475826416
2015-07-05,53.305910442770696
2015-07-06,52.547542002131024
2015-07-07,51.760809206747716
2015-07-08,51.738365781769055
2015-07-09,53.61826455528069
2015-07-10,53.73386772624963
2015-07-11,52.66640366700828
2015-07-12,52.6216518341323
2015-07-13,53.8092833537231
2015-07-14,52.352141664000044
2015-07-15,52.56835411340927
2015-07-16,53.58575226397897
2015-07-17,53.06157498472036
2015-07-18,53.39780528420889
2015-07-19,53.41058904039205
2015-07-20,53.822822188551044
2015-07-21,54.580111793554444
2015-07-22,53.910349985099536
2015-07-23,54.36850231239805
2015-07-24,52.88467514809302
2015-07-25,54.22411942025385
2015-07-26,53.8902267087619
2015-07-27,53.8114406873661
2015-07-28,54.16506335046127
2015-07-29,54.64224597753355
2015-07-30,55.549142304005436
2015-07-31,54.36746059851778
2015-08-01,55.35186748092175
2015-08-02,55.21904959865881
2015-08-03,55.49381734572684
2015-08-04,56.47225492151587
2015-08-05,56.3717585307883
2015-08-06,57.02433996792094
2015-08-07,56.294225195383
2015-08-08,56.123741610316614
2015-08-09,56.54961800776234
2015-08-10,56.96040015026491
2015-08-11,57.03764349954183
2015-08-12,56.38331401053399
2015-08-13,57.173628951685735
2015-08-14,57.3232538511502
2015-08-15,58.74337493788585
2015-08-16,58.386579222920716
2015-08-17,56.7550589575096
2015-08-18,57.080952329474826
2015-08-19,56.34293938485426
2015-08-20,56.81410173826901
2015-08-21,57.286197981232334
2015-08-22,57.73152115098839
2015-08-23,56.46577938663968
2015-08-24,56.39273193635123
2015-08-25,55.36830687816796
2015-08-26,56.41913843630774
2015-08-27,55.72951264742324
2015-08-28,55.89110713671299
2015-08-29,55.51616462558685
2015-08-30,55.81089445148518
2015-08-31,54.63291410390201
2015-09-01,54.62392730326409
2015-09-02,56.597497401910765
2015-09-03,54.36146109005184
2015-09-04,54.28938683707592
2015-09-05,55.863202360210984
2015-09-06,56.31731521627995
2015-09-07,53.68572157294474
2015-09-08,53.98540577841667
2015-09-09,54.23178493328866
2015-09-10,54.88910524079477
2015-09-11,53.092367009881094
2015-09-12,53.3768754136703
2015-09-13,53.83513109464062
2015-09-14,53.48022684696947
2015-09-15,52.850608303489835
2015-09-16,52.85636222687351
2015-09-17,51.97485499829431
2015-09-18,52.525034570402774
2015-09-19,52.38071007402037
2015-09-20,52.555457605673226
2015-09-21,51.95892723313437
2015-09-22,52.449792018504674
2015-09-23,52.646886116168886
2015-09-24,52.002112698839014
2015-09-25,51.988288896516096
2015-09-26,51.67795276070234
2015-09-27,51.51578992038074
2015-09-28,50.95353787689138
2015-09-29,51.4506534692031
2015-09-30,51.07693616418127
2015-10-01,52.26843452880999
2015-10-02,51.83668897667408
2015-10-03,51.005926008932136
2015-10-04,50.19875679675764
2015-10-05,49.87320675287296
2015-10-06,51.13934220771893
2015-10-07,50.46614369582631
2015-10-08,50.48068684181379
2015-10-09,49.029712800562024
2015-10-10,50.51685529762263
2015-10-11,50.119067493592716
2015-10-12,49.06680121687236
2015-10-13,49.339782870459906
2015-10-14,49.67133677128128
2015-10-15,49.43482331576865
2015-10-16,49.116993423118764
2015-10-17,49.11929018568833
2015-10-18,48.9165532840756
2015-10-19,49.044566953196274
2015-10-20,49.7197138296011
2015-10-21,47.177850725122354
2015-10-22,48.454500643670734
2015-10-23,48.57993148414364
2015-10-24,48.52712572066473
2015-10-25,48.0013121455897
2015-10-26,47.04562124665273
2015-10-27,48.17181367654753
2015-10-28,48.88718740597729
2015-10-29,46.80645316263552
2015-10-30,48.11981747969276
2015-10-31,47.278369476839586
2015-11-01,47.31169160551186
2015-11-02,46.58818123599262
2015-11-03,46.890128881122294
2015-11-04,47.74307675175632
2015-11-05,47.18499777053028
2015-11-06,47.74730563474497
2015-11-07,47.28699541295309
2015-11-08,46.71657221371254
2015-11-09,47.37200519791152
2015-11-10,46.463147934470804
2015-11-11,46.572723246558496
2015-11-12,45.777982427321064
2015-11-13,45.88013960235891
2015-11-14,45.31016787428686
2015-11-15,46.21403112139944
2015-11-16,44.80799940507902
2015-11-17,45.8809959693619
2015-11-18,45.19610063174096
2015-11-19,45.914688982122264
2015-11-20,45.56628310724796
2015-11-21,46.11645623759242
2015-11-22,45.37477090830269
2015-11-23,43.908262294666486
2015-11-24,44.730334525404814
2015-11-25,43.99208934159864
2015-11-26,44.31368987637571
2015-11-27,45.46724206958736
2015-11-28,44.88677842472304
2015-11-29,44.03466673894234
2015-11-30,43.80100698303767
2015-12-01,44.388383344355596
2015-12-02,43.60297046802067
2015-12-03,43.89906388643072
2015-12-04,44.46255192523322
2015-12-05,44.946491862535225
2015-12-06,44.6019428823377
2015-12-07,42.849099400810196
2015-12-08,44.39671982724566
2015-12-09,44.251549035082384
2015-12-10,44.4553149230342
2015-12-11,45.17867816779784
2015-12-12,42.97619719254393
2015-12-13,43.868718405377884
2015-12-14,44.58927061042128
2015-12-15,43.29732189477782
2015-12-16,45.1431660626402
2015-12-17,44.48973515920389
2015-12-18,44.787469363749665
2015-12-19,43.95014389190725
2015-12-20,44.798575543658
2015-12-21,44.97369400753975
2015-12-22,44.49919527093282
2015-12-23,44.52987609920074
2015-12-24,44.5822887126694
2015-12-25,43.93254131422591
2015-12-26,44.39231036680517
2015-12-27,44.418320592829716
2015-12-28,44.76887859184323
2015-12-29,45.169048260861864
2015-12-30,43.96556716329699
2015-12-31,44.55826636191784
2016-01-01,45.55704586067741
2016-01-02,44.258055490056876
2016-01-03,44.24647620190051
2016-01-04,44.89631729296917
2016-01-05,45.31566055152361
2016-01-06,44.84733259097646
2016-01-07,45.66694790203819
2016-01-08,45.41055475370134
2016-01-09,45.42764069682013
2016-01-10,45.28102866715593
2016-01-11,46.373944969790806
2016-01-12,44.884929235457776
2016-01-13,43.83873567275355
2016-01-14,46.037000033789816
2016-01-15,44.8353464338029
2016-01-16,45.209076309272085
2016-01-17,45.96320225350469
2016-01-18,44.24647741671243
2016-01-19,44.482139879882055
2016-01-20,44.289931053212314
2016-01-21,44.784232691214015
2016-01-22,45.52810996164473
2016-01-23,45.57717258911725
2016-01-24,45.425670313346586
2016-01-25,44.41004416447401
2016-01-26,43.870319737535276
2016-01-27,45.28764498040542
2016-01-28,44.970894028703256
2016-01-29,45.52574728031515
2016-01-30,45.66574777337733
2016-01-31,45.322230321427185
2016-02-01,45.69092392445501
2016-02-02,45.366732354130995
2016-02-03,45.54326640580594
2016-02-04,44.79830650552333
2016-02-05,45.109488572891834
2016-02-06,45.33096051287208
2016-02-07,45.7018458871321
2016-02-08,44.969948365557336
2016-02-09,45.516159558085704
2016-02-10,45.04037209110012
2016-02-11,45.127378217278995
2016-02-12,45.69498940800511
2016-02-13,44.002203059224655
2016-02-14,44.42254707899408
2016-02-15,44.3162524229652
2016-02-16,43.813469222338526
2016-02-17,44.817723360551966
2016-02-18,45.68701730923407
2016-02-19,45.08193809400832
2016-02-20,45.38971717931457
2016-02-21,45.94393543085499
2016-02-22,46.110220726288176
2016-02-23,45.30074477774094
2016-02-24,46.18818358990059
2016-02-25,45.46987191316924
2016-02-26,44.958100483653254
2016-02-27,45.157171925756245
2016-02-28,44.685437351099694
2016-02-29,45.10697763550144
2016-03-01,45.49753961607831
2016-03-02,46.272329686593125
2016-03-03,46.902716328331955
2016-03-04,45.12385708870009
2016-03-05,46.27433824928088
2016-03-06,45.49959174018041
2016-03-07,46.49093208265476
2016-03-08,46.20521044834305
2016-03-09,45.2573947492059
2016-03-10,46.97872978773731
2016-03-11,46.12132939964239
2016-03-12,46.22432950441748
2016-03-13,45.96431802584206
2016-03-14,46.27484256985523
2016-03-15,46.98241901941078
2016-03-16,46.665616558290886
2016-03-17,47.02511056706848
2016-03-18,47.08718421670271
2016-03-19,47.69700513900763
2016-03-20,46.72737745455741
2016-03-21,46.06776796352542
2016-03-22,47.60752153501531
2016-03-23,46.77426678747784
2016-03-24,47.641475834154065
2016-03-25,47.19526043640149
2016-03-26,46.872062885126134
2016-03-27,47.137591147552676
2016-03-28,48.068991192752726
2016-03-29,48.10688691969664
2016-03-30,46.857755278682006
2016-03-31,46.86115374942445
2016-04-01,47.35230585456416
2016-04-02,46.13211832300523
2016-04-03,46.763610813169336
2016-04-04,46.46269679783437
2016-04-05,46.570525823504
2016-04-06,45.77844948171171
2016-04-07,45.21354792691289
2016-04-08,44.805289782844426
2016-04-09,45.25434557667746
2016-04-10,45.520474049247895
2016-04-11,45.48395962277386
2016-04-12,46.68064825646686
2016-04-13,46.03647964828833
2016-04-14,44.64610491108171
2016-04-15,45.27850102414648
2016-04-16,44.66883223005228
2016-04-17,44.58023351224156
2016-04-18,44.693061858865185
2016-04-19,44.78062546750466
2016-04-20,44.03249177465041
2016-04-21,44.70225993732038
2016-04-22,43.21192199693301
2016-04-23,43.742491875313505
2016-04-24,45.15049019929614
2016-04-25,43.59137534833711
2016-04-26,44.19699504727562
2016-04-27,43.28513508083021
2016-04-28,43.48472275764633
2016-04-29,43.01932048182041
2016-04-30,42.878538294336664
2016-05-01,42.45040763616503
2016-05-02,43.12469353650979
2016-05-03,42.31637771046467
2016-05-04,43.20188936501877
2016-05-05,43.4454404147458
2016-05-06,43.02400269085139
2016-05-07,42.66230094050361
2016-05-08,43.15737385559108
2016-05-09,42.76857068394481
2016-05-10,43.60159355371738
2016-05-11,42.04521737729235
2016-05-12,43.06016570080868
2016-05-13,42.196733498039436
2016-05-14,42.63483846636179
2016-05-15,44.49762611474913
2016-05-16,44.36979227045893
2016-05-17,43.5620592063032
2016-05-18,43.258609627878
2016-05-19,42.55338123389903
2016-05-20,44.183276707754494
2016-05-21,46.14176743737988
2016-05-22,45.13005467196602
2016-05-23,44.71220887874611
2016-05-24,45.503858205116785
2016-05-25,44.46237054637462
2016-05-26,45.392248040586146
2016-05-27,45.799733215119794
2016-05-28,45.855802218881244
2016-05-29,46.54615857047922
2016-05-30,46.43954107182545
2016-05-31,46.79205064477111
2016-06-01,46.13402212363753
2016-06-02,47.238630994096724
2016-06-03,47.82811412257598
2016-06-04,46.418737736376706
2016-06-05,46.6151631614532
2016-06-06,48.09320924812056
2016-06-07,47.31831435014165
2016-06-08,48.414806614972754
2016-06-09,47.44300465980771
2016-06-10,48.71419562765769
2016-06-11,48.04731143182624
2016-06-12,48.24609885510598
2016-06-13,49.14807110262289
2016-06-14,48.10560703966949
2016-06-15,47.86936497622675
2016-06-16,48.274288805249235
2016-06-17,48.92222867166778
2016-06-18,47.81541246467918
2016-06-19,49.23838040280708
2016-06-20,48.63014758666481
2016-06-21,49.73696888037435
2016-06-22,47.703689186262736
2016-06-23,48.75962286799019
2016-06-24,48.31043753970857
2016-06-25,48.91756651287768
2016-06-26,49.65283821452355
2016-06-27,49.48848496038817
2016-06-28,49.53703156867479
2016-06-29,49.685910043500286
2016-06-30,49.993487987445974
2016-07-01,49.35572985479725
2016-07-02,50.4729490179607
2016-07-03,50.53190996509777
2016-07-04,50.45011970689723
2016-07-05,50.637944455262904
2016-07-06,50.566143147565846
2016-07-07,51.69425331170143
2016-07-08,50.506327806808684
2016-07-09,50.461037728689796
2016-07-10,50.28062829042629
2016-07-11,50.2011990192341
2016-07-12,50.160379007901014
2016-07-13,50.45907831627991
2016-07-14,51.03322843171572
2016-07-15,51.358142655413126
2016-07-16,51.27134839067471
2016-07-17,50.866850375725726
2016-07-18,51.953416736361895
2016-07-19,51.94728817786594
2016-07-20,51.50063572346037
2016-07-21,51.295759692192355
2016-07-22,52.10408076364794
2016-07-23,51.97023556651946
2016-07-24,51.06440455738706
2016-07-25,51.9622060777555
2016-07-26,52.22757801318936
2016-07-27,51.59690514474171
2016-07-28,52.31766266027215
2016-07-29,51.399756452943365
2016-07-30,53.142893001106856
2016-07-31,53.15672148016932
2016-08-01,52.32195824870989
2016-08-02,52.75461435820351
2016-08-03,51.15162125453014
2016-08-04,51.9654019234315
2016-08-05,52.54461018017287
2016-08-06,52.13925180689832
2016-08-07,53.27666395043603
2016-08-08,54.11485142548486
2016-08-09,52.28190554467631
2016-08-10,52.55980299302034
2016-08-11,53.27958036507772
2016-08-12,54.18131259232294
2016-08-13,52.55694630085003
2016-08-14,53.51488424995162
2016-08-15,54.53282405974253
2016-08-16,52.52453470544212
2016-08-17,52.8230875809931
2016-08-18,53.416317830441834
2016-08-19,53.4390116798345
2016-08-20,54.32223960510527
2016-08-21,54.064040179293684
2016-08-22,52.93878634736338
2016-08-23,54.39749791535853
2016-08-24,53.8273205778007
2016-08-25,55.02459309247725
2016-08-26,53.971815009423906
2016-08-27,54.05898350485929
2016-08-28,54.8623229800795
2016-08-29,55.097205959288644
2016-08-30,55.015208322999754
2016-08-31,53.84464421757826
2016-09-01,55.287851432821235
2016-09-02,54.45368396021199
2016-09-03,55.32336310686456
2016-09-04,54.43497532690135
2016-09-05,55.66427966538063
2016-09-06,55.02028123966841
2016-09-07,54.84337651803881
2016-09-08,56.14987204732456
2016-09-09,55.97468888619865
2016-09-10,55.56876824592944
2016-09-11,56.91558877755107
2016-09-12,55.885544834419974
2016-09-13,56.26993616030459
2016-09-14,56.50807289315389
2016-09-15,56.0667253471906
2016-09-16,56.80887777835603
2016-09-17,56.290287812738974
2016-09-18,56.443546430407885
2016-09-19,57.58207236421467
2016-09-20,56.205165717889756
2016-09-21,55.436049750541045
2016-09-22,57.89265053902348
2016-09-23,58.48466325062507
2016-09-24,56.72978084439442
2016-09-25,55.81744231947318
2016-09-26,56.788082724962536
2016-09-27,56.78369742256364
2016-09-28,56.80908218507848
2016-09-29,56.20886692721538
2016-09-30,57.16554901059608
2016-10-01,57.06029212816882
2016-10-02,55.764095747350375
2016-10-03,56.98499572300011
2016-10-04,57.69319556404834
2016-10-05,56.452860817286904
2016-10-06,56.028146867287866
2016-10-07,56.02098171670078
2016-10-08,56.34676546136924
2016-10-09,54.80295237990269
2016-10-10,55.797176374597534
2016-10-11,55.31705057048967
2016-10-12,56.51017106556482
2016-10-13,55.14734269395699
2016-10-14,56.10763451086116
2016-10-15,54.30468022305791
2016-10-16,55.18379571436703
2016-10-17,54.894288501413385
2016-10-18,54.05754860327215
2016-10-19,54.56591782048878
2016-10-20,55.07203459096371
2016-10-21,54.04120140690012
2016-10-22,53.11444531826592
2016-10-23,54.015785043911904
2016-10-24,53.383530737338724
2016-10-25,53.620145532791376
2016-10-26,53.67825414270329
2016-10-27,52.605914672814166
2016-10-28,52.563044743826865
2016-10-29,53.726032922954474
2016-10-30,53.030150381600336
2016-10-31,51.71230759804126
2016-11-01,53.63149273328623
2016-11-02,53.23648807213954
2016-11-03,52.55828579707536
2016-11-04,52.109128309277516
2016-11-05,53.314551721558736
2016-11-06,52.93509667343714
2016-11-07,54.06390270276775
2016-11-08,52.792611824859854
2016-11-09,52.67857096023671
2016-11-10,52.25172150608519
2016-11-11,52.75090196449866
2016-11-12,52.54922733919492
2016-11-13,52.842763874507966
2016-11-14,51.6982862379713
2016-11-15,51.670435066878866
2016-11-16,51.563483853948604
2016-11-17,52.24329562549593
2016-11-18,52.58515187228297
2016-11-19,51.327681042946764
2016-11-20,51.26470533646025
2016-11-21,51.62595831706669
2016-11-22,51.208242284733984
2016-11-23,51.846743997459576
2016-11-24,49.84515637180901
2016-11-25,50.62171061332409
2016-11-26,50.57075122968938
2016-11-27,49.57147912097491
2016-11-28,50.30921820247203
2016-11-29,50.26210474975149
2016-11-30,50.614779575239695
2016-12-01,51.32718862228459
2016-12-02,50.435915480206695
2016-12-03,49.88837752061903
2016-12-04,50.397594554599934
2016-12-05,50.984898049942664
2016-12-06,49.69089120283161
2016-12-07,49.649870596861476
2016-12-08,50.447528806492144
2016-12-09,49.89465824303005
2016-12-10,50.32964920713671
2016-12-11,49.848276513391944
2016-12-12,50.19414843479707
2016-12-13,49.07140430068163
2016-12-14,49.604860850984686
2016-12-15,49.40826323793153
2016-12-16,48.72892195638289
2016-12-17,48.44631308780118
2016-12-18,49.72421633433632
2016-12-19,49.03372742872535
2016-12-20,48.56490412289447
2016-12-21,49.05700539376378
2016-12-22,49.72967817921148
2016-12-23,47.622512064811836
2016-12-24,48.02954749033231
2016-12-25,48.31002361326468
2016-12-26,49.67659533587675
2016-12-27,48.905006066300665
2016-12-28,49.132581472331594
2016-12-29,47.927681735110895
2016-12-30,47.881170330959115
2016-12-31,48.763234081585665
2017-01-01,48.47204599235787
2017-01-02,48.70869141898268
2017-01-03,48.209047693513746
2017-01-04,48.42934121858702
2017-01-05,48.298468083222375
2017-01-06,48.61190957544983
2017-01-07,48.572735010131986
2017-01-08,47.061952011621294
2017-01-09,46.63613849835355
2017-01-10,48.541244623931554
2017-01-11,48.611094187689105
2017-01-12,47.24519483126272
2017-01-13,46.69984213107657
2017-01-14,47.83059444700304
2017-01-15,48.28169849698407
2017-01-16,48.751306382788684
2017-01-17,47.93088426163169
2017-01-18,47.3448840008579
2017-01-19,46.976434019734874
2017-01-20,47.459023081795536
2017-01-21,47.20746678537182
2017-01-22,46.7061407063495
2017-01-23,48.465453924898654
2017-01-24,48.22265380908425
2017-01-25,47.7431172875975
2017-01-26,46.41684859390516
2017-01-27,47.38979343466867
2017-01-28,47.16846008798735
2017-01-29,46.95645128435548
2017-01-30,47.34675697887873
2017-01-31,46.88061084725295
2017-02-01,46.841718933327236
2017-02-02,46.6763420246952
2017-02-03,46.393990476239416
2017-02-04,45.013868225092736
2017-02-05,46.02775060022736
2017-02-06,45.53625775291164
2017-02-07,44.99255038797311
2017-02-08,46.657655358991875
2017-02-09,46.57248728391672
2017-02-10,46.23713238663742
2017-02-11,45.460883316473165
2017-02-12,46.0030311518802
2017-02-13,45.08543421036652
2017-02-14,45.08520998898829
2017-02-15,44.190671488585316
2017-02-16,44.966372198884564
2017-02-17,44.64368900244211
2017-02-18,43.702568990925734
2017-02-19,44.328262088079406
2017-02-20,44.186592566136575
2017-02-21,45.18924000666818
2017-02-22,44.525817501801384
2017-02-23,43.87863914050732
2017-02-24,43.908278335294284
2017-02-25,43.67935160768267
2017-02-26,43.43455673945722
2017-02-27,42.82091231088818
2017-02-28,43.30447798392168
2017-03-01,42.881354137771005
2017-03-02,42.521903711405635
2017-03-03,43.53105205651744
2017-03-04,43.420784691097786
2017-03-05,42.084418414654856
2017-03-06,43.06290362191667
2017-03-07,43.72454687067613
2017-03-08,43.76371168194161
2017-03-09,43.755621545611824
2017-03-10,43.187529182951465
2017-03-11,42.69402513731511
2017-03-12,42.59985499942408
2017-03-13,43.516894720793026
2017-03-14,43.607496123387826
2017-03-15,44.23061085217492
2017-03-16,44.203925439186136
2017-03-17,43.55590772382478
2017-03-18,42.985739140414154
2017-03-19,43.64232843254269
2017-03-20,44.07128151382194
2017-03-21,43.93138052854586
2017-03-22,43.82163792312617
2017-03-23,44.438660694599164
2017-03-24,44.107304785093746
2017-03-25,44.15818747172087
2017-03-26,44.85128433540648
2017-03-27,44.55486661941106
2017-03-28,45.0767238342051
2017-03-29,45.22998478114262
2017-03-30,44.519354562051426
2017-03-31,45.05210632338372
2017-04-01,46.34296754043927
2017-04-02,44.925040892434666
2017-04-03,44.49803675469801
2017-04-04,44.79979862297501
2017-04-05,46.08473829118084
2017-04-06,46.23956868239003
2017-04-07,46.30767783736337
2017-04-08,47.264604360345686
2017-04-09,45.09082550985969
2017-04-10,47.09133540561638
2017-04-11,47.94798893585112
2017-04-12,46.487553447298836
2017-04-13,47.084886269208766
2017-04-14,47.00489747419517
2017-04-15,47.059671718283326
2017-04-16,47.53775795130873
2017-04-17,48.727513346997405
2017-04-18,49.11142938701382
2017-04-19,47.947821249505864
2017-04-20,49.435217630367724
2017-04-21,48.458629268517875
2017-04-22,49.63621212242475
2017-04-23,48.676410862127916
2017-04-24,48.96068289113415
2017-04-25,49.25282800252189
2017-04-26,51.09491249966996
2017-04-27,49.85477881832388
2017-04-28,49.08215716532311
2017-04-29,50.2556441578097
2017-04-30,49.629549258402385
2017-05-01,49.72891410574536
2017-05-02,50.74706551187943
2017-05-03,50.3997836168074
2017-05-04,50.72958393990858
2017-05-05,50.75629312649546
2017-05-06,51.139616108872815
2017-05-07,51.38650398711658
2017-05-08,50.16845420121615
2017-05-09,51.9332101267448
2017-05-10,51.14941648470802
2017-05-11,51.0820739868734
2017-05-12,52.12391888836054
2017-05-13,52.42449079911064
2017-05-14,52.17889974418606
2017-05-15,53.31874600729729
2017-05-16,52.24321762044935
2017-05-17,53.037389561664405
2017-05-18,53.16654257145587
2017-05-19,53.726531699550016
2017-05-20,54.16181463800593
2017-05-21,53.63209497048122
2017-05-22,54.913959270674475
2017-05-23,54.7571282273108
2017-05-24,53.8188496161164
2017-05-25,54.00493403242016
2017-05-26,55.390724297162755
2017-05-27,55.47429829609701
2017-05-28,55.744364388712675
2017-05-29,55.97903029383939
2017-05-30,56.309996208466075
2017-05-31,56.91059984985961
2017-06-01,55.82954872753801
2017-06-02,55.93178820007452
2017-06-03,56.101891954321765
2017-06-04,57.036464728111355
2017-06-05,57.6957929272137
2017-06-06,56.75639916587339
2017-06-07,55.56065610085301
2017-06-08,56.06494671784233
2017-06-09,56.592640004565645
2017-06-10,56.74147708496961
2017-06-11,56.79359290079671
2017-06-12,57.00525187702024
2017-06-13,56.720981239005965
2017-06-14,57.447385726255284
2017-06-15,56.30685549158444
2017-06-16,56.07543518873525
2017-06-17,56.74680682206636
2017-06-18,55.39271851389101
2017-06-19,56.38999259648238
2017-06-20,56.048696183410485
2017-06-21,55.720119981202146
2017-06-22,56.5750117257737
2017-06-23,55.05596394961996
2017-06-24,56.46909656881793
2017-06-25,54.89884254628248
2017-06-26,54.06705058929704
2017-06-27,54.67435029037813
2017-06-28,53.7862978472579
2017-06-29,53.7841754882018
2017-06-30,54.28074093110478
2017-07-01,54.18967106449165
2017-07-02,53.30353631921743
2017-07-03,54.09805646123496
2017-07-04,54.035421006375294
2017-07-05,54.04559231393241
2017-07-06,53.35274682710157
2017-07-07,53.713128939819406
2017-07-08,51.633538651896274
2017-07-09,52.44577676978819
2017-07-10,51.99943168631418
2017-07-11,52.48148659837181
2017-07-12,51.964765065499904
2017-07-13,52.11293683544173
2017-07-14,53.25543305291432
2017-07-15,51.9438578211015
2017-07-16,52.220233585763474
2017-07-17,51.76597361096523
2017-07-18,51.89365884172112
2017-07-19,51.803110308424586
2017-07-20,52.02922810561769
2017-07-21,52.432163418108885
