date,price
2017-03-11,64675.0
2017-03-12,64675.0
2017-03-13,64675.0
2017-03-14,65534.0
2017-03-15,64699.0
2017-03-16,66235.0
2017-03-17,65783.0
2017-03-18,64210.0
2017-03-19,64210.0
2017-03-20,64210.0
2017-03-21,64884.0
2017-03-22,62980.0
2017-03-23,63521.0
2017-03-24,63531.0
2017-03-25,63854.0
2017-03-26,63854.0
2017-03-27,63854.0
2017-03-28,64308.0
2017-03-29,64640.0
2017-03-30,65528.0
2017-03-31,65266.0
2017-04-01,64984.0
2017-04-02,64984.0
2017-04-03,64984.0
2017-04-04,65211.0
2017-04-05,65769.0
2017-04-06,64775.0
2017-04-07,64223.0
2017-04-08,64593.0
2017-04-09,64593.0
2017-04-10,64593.0
2017-04-11,64650.0
2017-04-12,64360.0
2017-04-13,63892.0
2017-04-14,62826.0
2017-04-15,62826.0
2017-04-16,62826.0
2017-04-17,62826.0
2017-04-18,64335.0
2017-04-19,64159.0
2017-04-20,63407.0
2017-04-21,63761.0
2017-04-22,63761.0
2017-04-23,63761.0
2017-04-24,63761.0
2017-04-25,64389.0
2017-04-26,65148.0
2017-04-27,64862.0
2017-04-28,64677.0
2017-04-29,65403.0
2017-04-30,65403.0
2017-05-01,65403.0
2017-05-02,65403.0
2017-05-03,66722.0
2017-05-04,66094.0
2017-05-05,64863.0
2017-05-06,65710.0
2017-05-07,65710.0
2017-05-08,65710.0
2017-05-09,65526.0
2017-05-10,66278.0
2017-05-11,67350.0
2017-05-12,67538.0
2017-05-13,68222.0
2017-05-14,68222.0
2017-05-15,68222.0
2017-05-16,68474.0
2017-05-17,68684.0
2017-05-18,67540.0
2017-05-19,61597.0
2017-05-20,62639.0
2017-05-21,62639.0
2017-05-22,62639.0
2017-05-23,61673.0
2017-05-24,62662.0
2017-05-25,63257.0
2017-05-26,63227.0
2017-05-27,64085.0
2017-05-28,64085.0
2017-05-29,64085.0
2017-05-30,63761.0
2017-05-31,63962.0
2017-06-01,62711.0
2017-06-02,62289.0
2017-06-03,62511.0
2017-06-04,62511.0
2017-06-05,62511.0
2017-06-06,62450.0
2017-06-07,62955.0
2017-06-08,63171.0
2017-06-09,62756.0
2017-06-10,62211.0
2017-06-11,62211.0
2017-06-12,62211.0
2017-06-13,61700.0
2017-06-14,61829.0
2017-06-15,61923.0
2017-06-16,61923.0
2017-06-17,61626.0
2017-06-18,61626.0
2017-06-19,61626.0
2017-06-20,62014.0
2017-06-21,60766.0
2017-06-22,60762.0
2017-06-23,61272.0
2017-06-24,61087.0
2017-06-25,61087.0
2017-06-26,61087.0
2017-06-27,62188.0
2017-06-28,61675.0
2017-06-29,62018.0
2017-06-30,62239.0
2017-07-01,62900.0
2017-07-02,62900.0
2017-07-03,62900.0
2017-07-04,63280.0
2017-07-05,63232.0
2017-07-06,63154.0
2017-07-07,62470.0
2017-07-08,62322.0
2017-07-09,62322.0
2017-07-10,62322.0
2017-07-11,63025.0
2017-07-12,63832.0
2017-07-13,64836.0
2017-07-14,65178.0
2017-07-15,65436.0
2017-07-16,65436.0
2017-07-17,65436.0
2017-07-18,65212.0
2017-07-19,65338.0
2017-07-20,65180.0
2017-07-21,64938.0
2017-07-22,64684.0
2017-07-23,64684.0
2017-07-24,64684.0
2017-07-25,65100.0
2017-07-26,65668.0
2017-07-27,65011.0
2017-07-28,65277.0
2017-07-29,65497.0
2017-07-30,65497.0
2017-07-31,65497.0
2017-08-01,65920.0
2017-08-02,66516.0
2017-08-03,67136.0
2017-08-04,66777.0
2017-08-05,66898.0
2017-08-06,66898.0
2017-08-07,66898.0
2017-08-08,67940.0
2017-08-09,67899.0
2017-08-10,67671.0
2017-08-11,66992.0
2017-08-12,67359.0
2017-08-13,67359.0
2017-08-14,67359.0
2017-08-15,68285.0
2017-08-16,68355.0
2017-08-17,68594.0
2017-08-18,67977.0
2017-08-19,68715.0
2017-08-20,68715.0
2017-08-21,68715.0
2017-08-22,68635.0
2017-08-23,70011.0
2017-08-24,70478.0
2017-08-25,71133.0
2017-08-26,71074.0
2017-08-27,71074.0
2017-08-28,71074.0
2017-08-29,71017.0
2017-08-30,71330.0
2017-08-31,70886.0
2017-09-01,70835.0
2017-09-02,71923.0
2017-09-03,71923.0
2017-09-04,71923.0
2017-09-05,72129.0
2017-09-06,72151.0
2017-09-07,73412.0
2017-09-08,73412.0
2017-09-09,73079.0
2017-09-10,73079.0
2017-09-11,73079.0
2017-09-12,74319.0
2017-09-13,74539.0
2017-09-14,74788.0
2017-09-15,74657.0
2017-09-16,75757.0
2017-09-17,75757.0
2017-09-18,75757.0
2017-09-19,75990.0
2017-09-20,75974.0
2017-09-21,76004.0
2017-09-22,75604.0
2017-09-23,75390.0
2017-09-24,75390.0
2017-09-25,75390.0
2017-09-26,74443.0
2017-09-27,74319.0
2017-09-28,73797.0
2017-09-29,73567.0
2017-09-30,74294.0
2017-10-01,74294.0
2017-10-02,74294.0
2017-10-03,74360.0
2017-10-04,76763.0
2017-10-05,76591.0
2017-10-06,76618.0
2017-10-07,76055.0
2017-10-08,76055.0
2017-10-09,76055.0
2017-10-10,75727.0
2017-10-11,76897.0
2017-10-12,76660.0
2017-10-13,76660.0
2017-10-14,76990.0
2017-10-15,76990.0
2017-10-16,76990.0
2017-10-17,76892.0
2017-10-18,76201.0
2017-10-19,76591.0
2017-10-20,76283.0
2017-10-21,76391.0
2017-10-22,76391.0
2017-10-23,76391.0
2017-10-24,75413.0
2017-10-25,76350.0
2017-10-26,76671.0
2017-10-27,75896.0
2017-10-28,75976.0
2017-10-29,75976.0
2017-10-30,75976.0
2017-10-31,74800.0
2017-11-01,74308.0
2017-11-02,73824.0
2017-11-03,73824.0
2017-11-04,73915.0
2017-11-05,73915.0
2017-11-06,73915.0
2017-11-07,74311.0
2017-11-08,72415.0
2017-11-09,74363.0
2017-11-10,72931.0
2017-11-11,72166.0
2017-11-12,72166.0
2017-11-13,72166.0
2017-11-14,72475.0
2017-11-15,70827.0
2017-11-16,70827.0
2017-11-17,72512.0
2017-11-18,73437.0
2017-11-19,73437.0
2017-11-20,73437.0
2017-11-21,73437.0
2017-11-22,74595.0
2017-11-23,74519.0
2017-11-24,74487.0
2017-11-25,74157.0
2017-11-26,74157.0
2017-11-27,74157.0
2017-11-28,74059.0
2017-11-29,74140.0
2017-11-30,72700.0
2017-12-01,71971.0
2017-12-02,72264.0
2017-12-03,72264.0
2017-12-04,72264.0
2017-12-05,73090.0
2017-12-06,72546.0
2017-12-07,73268.0
2017-12-08,72487.0
2017-12-09,72732.0
2017-12-10,72732.0
2017-12-11,72732.0
2017-12-12,72800.0
2017-12-13,73814.0
2017-12-14,72914.0
2017-12-15,72429.0
2017-12-16,72608.0
2017-12-17,72608.0
2017-12-18,72608.0
2017-12-19,73115.0
2017-12-20,72680.0
2017-12-21,73367.0
2017-12-22,75133.0
2017-12-23,75187.0
2017-12-24,75187.0
2017-12-25,75187.0
2017-12-26,75187.0
2017-12-27,75688.0
2017-12-28,76073.0
2017-12-29,76402.0
2017-12-30,76402.0
2017-12-31,76402.0
2018-01-01,76402.0
2018-01-02,76402.0
2018-01-03,77891.0
2018-01-04,77995.0
2018-01-05,78647.0
2018-01-06,79071.0
2018-01-07,79071.0
2018-01-08,79071.0
2018-01-09,79379.0
2018-01-10,78864.0
2018-01-11,78201.0
2018-01-12,79365.0
2018-01-13,79349.0
2018-01-14,79349.0
2018-01-15,79349.0
2018-01-16,79752.0
2018-01-17,79832.0
2018-01-18,81189.0
2018-01-19,80963.0
2018-01-20,81220.0
2018-01-21,81220.0
2018-01-22,81220.0
2018-01-23,81675.0
2018-01-24,80678.0
2018-01-25,83680.0
2018-01-26,83680.0
2018-01-27,85531.0
2018-01-28,85531.0
2018-01-29,85531.0
2018-01-30,84698.0
2018-01-31,84482.0
2018-02-01,84913.0
2018-02-02,85495.0
2018-02-03,84041.0
2018-02-04,84041.0
2018-02-05,84041.0
2018-02-06,81861.0
2018-02-07,83894.0
2018-02-08,82767.0
2018-02-09,81533.0
2018-02-10,80899.0
2018-02-11,80899.0
2018-02-12,80899.0
2018-02-13,80899.0
2018-02-14,80899.0
2018-02-15,83543.0
2018-02-16,84291.0
2018-02-17,84525.0
2018-02-18,84525.0
2018-02-19,84525.0
2018-02-20,84793.0
2018-02-21,85804.0
2018-02-22,86052.0
2018-02-23,86686.0
2018-02-24,87293.0
2018-02-25,87293.0
2018-02-26,87293.0
2018-02-27,87653.0
2018-02-28,86935.0
2018-03-01,85481.0
2018-03-02,85378.0
2018-03-03,85761.0
2018-03-04,85761.0
2018-03-05,85761.0
2018-03-06,86023.0
2018-03-07,85653.0
2018-03-08,85484.0
2018-03-09,84985.0
2018-03-10,86371.0
2018-03-11,86371.0
2018-03-12,86371.0
2018-03-13,86900.0
2018-03-14,86384.0
2018-03-15,86051.0
2018-03-16,84928.0
2018-03-17,84886.0
2018-03-18,84886.0
2018-03-19,84886.0
2018-03-20,83913.0
2018-03-21,84164.0
2018-03-22,84977.0
2018-03-23,84768.0
2018-03-24,84377.0
2018-03-25,84377.0
2018-03-26,84377.0
2018-03-27,85088.0
2018-03-28,83808.0
2018-03-29,83874.0
2018-03-30,85366.0
2018-03-31,85366.0
2018-04-01,85366.0
2018-04-02,85366.0
2018-04-03,84666.0
2018-04-04,84623.0
2018-04-05,84360.0
2018-04-06,85210.0
2018-04-07,84820.0
2018-04-08,84820.0
2018-04-09,84820.0
2018-04-10,83307.0
2018-04-11,84510.0
2018-04-12,85246.0
2018-04-13,85444.0
2018-04-14,84334.0
2018-04-15,84334.0
2018-04-16,84334.0
2018-04-17,82862.0
2018-04-18,84086.0
2018-04-19,85776.0
2018-04-20,85824.0
2018-04-21,85550.0
2018-04-22,85550.0
2018-04-23,85550.0
2018-04-24,85602.0
2018-04-25,85469.0
2018-04-26,85044.0
2018-04-27,86383.0
2018-04-28,86445.0
2018-04-29,86445.0
2018-04-30,86445.0
2018-05-01,86115.0
2018-05-02,86115.0
2018-05-03,84547.0
2018-05-04,83288.0
2018-05-05,83118.0
2018-05-06,83118.0
2018-05-07,83118.0
2018-05-08,82714.0
2018-05-09,82956.0
2018-05-10,84265.0
2018-05-11,85861.0
2018-05-12,85220.0
2018-05-13,85220.0
2018-05-14,85220.0
2018-05-15,85232.0
2018-05-16,85130.0
2018-05-17,86537.0
2018-05-18,83622.0
2018-05-19,83082.0
2018-05-20,83082.0
2018-05-21,83082.0
2018-05-22,81815.0
2018-05-23,82739.0
2018-05-24,80867.0
2018-05-25,80122.0
2018-05-26,78898.0
2018-05-27,78898.0
2018-05-28,78898.0
2018-05-29,75356.0
2018-05-30,76072.0
2018-05-31,76754.0
2018-06-01,76754.0
2018-06-02,77240.0
2018-06-03,77240.0
2018-06-04,77240.0
2018-06-05,78596.0
2018-06-06,76642.0
2018-06-07,76117.0
2018-06-08,73851.0
2018-06-09,72942.0
2018-06-10,72942.0
2018-06-11,72942.0
2018-06-12,72308.0
2018-06-13,72754.0
2018-06-14,72122.0
2018-06-15,71421.0
2018-06-16,70758.0
2018-06-17,70758.0
2018-06-18,70758.0
2018-06-19,69815.0
2018-06-20,71394.0
2018-06-21,72123.0
2018-06-22,70075.0
2018-06-23,70641.0
2018-06-24,70641.0
2018-06-25,70641.0
2018-06-26,70953.0
2018-06-27,71405.0
2018-06-28,70609.0
2018-06-29,71767.0
2018-06-30,72763.0
2018-07-01,72763.0
2018-07-02,72763.0
2018-07-03,72840.0
2018-07-04,73668.0
2018-07-05,74743.0
2018-07-06,74553.0
2018-07-07,75010.0
2018-07-08,75010.0
2018-07-09,75010.0
2018-07-10,75010.0
2018-07-11,74862.0
2018-07-12,74399.0
2018-07-13,75856.0
2018-07-14,76594.0
2018-07-15,76594.0
2018-07-16,76594.0
2018-07-17,76653.0
2018-07-18,78130.0
2018-07-19,77363.0
2018-07-20,77487.0
2018-07-21,78571.0
2018-07-22,78571.0
2018-07-23,78571.0
2018-07-24,77996.0
2018-07-25,79155.0
2018-07-26,80218.0
2018-07-27,79405.0
2018-07-28,79866.0
2018-07-29,79866.0
2018-07-30,79866.0
2018-07-31,80276.0
2018-08-01,79220.0
2018-08-02,79302.0
2018-08-03,79637.0
2018-08-04,81435.0
2018-08-05,81435.0
2018-08-06,81435.0
2018-08-07,81051.0
2018-08-08,80347.0
2018-08-09,79152.0
2018-08-10,78768.0
2018-08-11,76514.0
2018-08-12,76514.0
2018-08-13,76514.0
2018-08-14,77496.0
2018-08-15,78602.0
2018-08-16,77078.0
2018-08-17,76819.0
2018-08-18,76029.0
2018-08-19,76029.0
2018-08-20,76029.0
2018-08-21,76328.0
2018-08-22,75180.0
2018-08-23,76902.0
2018-08-24,75634.0
2018-08-25,76262.0
2018-08-26,76262.0
2018-08-27,76262.0
2018-08-28,77930.0
2018-08-29,77473.0
2018-08-30,78389.0
2018-08-31,76404.0
2018-09-01,76678.0
2018-09-02,76678.0
2018-09-03,76678.0
2018-09-04,76193.0
2018-09-05,74712.0
2018-09-06,75092.0
2018-09-07,76416.0
2018-09-08,76416.0
2018-09-09,76416.0
2018-09-10,76416.0
2018-09-11,76436.0
2018-09-12,74657.0
2018-09-13,75125.0
2018-09-14,74687.0
2018-09-15,75429.0
2018-09-16,75429.0
2018-09-17,75429.0
2018-09-18,76789.0
2018-09-19,78314.0
2018-09-20,78169.0
2018-09-21,78116.0
2018-09-22,79444.0
2018-09-23,79444.0
2018-09-24,79444.0
2018-09-25,77984.0
2018-09-26,78630.0
2018-09-27,78656.0
2018-09-28,80000.0
2018-09-29,79342.0
2018-09-30,79342.0
2018-10-01,79342.0
2018-10-02,78624.0
2018-10-03,81612.0
2018-10-04,83273.0
2018-10-05,82953.0
2018-10-06,82322.0
2018-10-07,82322.0
2018-10-08,82322.0
2018-10-09,86084.0
2018-10-10,86088.0
2018-10-11,83679.0
2018-10-12,82921.0
2018-10-13,82921.0
2018-10-14,82921.0
2018-10-15,82921.0
2018-10-16,83360.0
2018-10-17,85718.0
2018-10-18,85764.0
2018-10-19,83847.0
2018-10-20,84220.0
2018-10-21,84220.0
2018-10-22,84220.0
2018-10-23,85597.0
2018-10-24,85300.0
2018-10-25,83064.0
2018-10-26,84084.0
2018-10-27,85720.0
2018-10-28,85720.0
2018-10-29,85720.0
2018-10-30,83797.0
2018-10-31,86886.0
2018-11-01,87424.0
2018-11-02,88419.0
2018-11-03,88419.0
2018-11-04,88419.0
2018-11-05,88419.0
2018-11-06,89598.0
2018-11-07,88669.0
2018-11-08,87714.0
2018-11-09,85620.0
2018-11-10,85641.0
2018-11-11,85641.0
2018-11-12,85641.0
2018-11-13,85525.0
2018-11-14,84914.0
2018-11-15,85973.0
2018-11-16,85973.0
2018-11-17,88515.0
2018-11-18,88515.0
2018-11-19,88515.0
2018-11-20,87901.0
2018-11-21,87901.0
2018-11-22,87269.0
2018-11-23,87477.0
2018-11-24,86230.0
2018-11-25,86230.0
2018-11-26,86230.0
2018-11-27,85547.0
2018-11-28,87891.0
2018-11-29,89251.0
2018-11-30,89710.0
2018-12-01,89504.0
2018-12-02,89504.0
2018-12-03,89504.0
2018-12-04,89820.0
2018-12-05,88624.0
2018-12-06,89040.0
2018-12-07,88846.0
2018-12-08,88115.0
2018-12-09,88115.0
2018-12-10,88115.0
2018-12-11,85915.0
2018-12-12,86420.0
2018-12-13,86977.0
2018-12-14,87838.0
2018-12-15,87450.0
2018-12-16,87450.0
2018-12-17,87450.0
2018-12-18,86400.0
2018-12-19,86610.0
2018-12-20,85674.0
2018-12-21,85269.0
2018-12-22,85697.0
2018-12-23,85697.0
2018-12-24,85697.0
2018-12-25,85697.0
2018-12-26,85697.0
2018-12-27,85136.0
2018-12-28,85460.0
2018-12-29,87887.0
2018-12-30,87887.0
2018-12-31,87887.0
2019-01-01,87887.0
2019-01-02,87887.0
2019-01-03,91012.0
2019-01-04,91564.0
2019-01-05,91841.0
2019-01-06,91841.0
2019-01-07,91841.0
2019-01-08,91699.0
2019-01-09,92032.0
2019-01-10,93613.0
2019-01-11,93806.0
2019-01-12,93658.0
2019-01-13,93658.0
2019-01-14,93658.0
2019-01-15,94474.0
2019-01-16,94056.0
2019-01-17,94393.0
2019-01-18,95351.0
2019-01-19,96097.0
2019-01-20,96097.0
2019-01-21,96097.0
2019-01-22,96010.0
2019-01-23,95103.0
2019-01-24,96558.0
2019-01-25,97677.0
2019-01-26,97677.0
2019-01-27,97677.0
2019-01-28,97677.0
2019-01-29,95444.0
2019-01-30,95639.0
2019-01-31,96996.0
